"ID","X","Y","Elevation","Distance (Segment)","Distance (Total)","Distance 3D (Segment)","Distance 3D (Total)","Slope (Degrees)","Slope (Percent)","Segment Index"
47,398666.496,3875194.525,0.057,0.2065,9.5,0.2065,9.5,0.2,0.3,1
48,398666.639,3875194.376,0.056,0.2065,9.706,0.2065,9.707,0.1,0.2,1
49,398666.782,3875194.228,0.055,0.2065,9.913,0.2065,9.913,0.2,0.4,1
50,398666.925,3875194.079,0.054,0.2065,10.119,0.2065,10.12,0.5,0.8,1
51,398667.068,3875193.930,0.051,0.2065,10.326,0.2065,10.327,0.6,1.1,1
52,398667.211,3875193.781,0.049,0.2065,10.532,0.2065,10.533,0.6,1.0,1
53,398667.355,3875193.633,0.047,0.2065,10.739,0.2065,10.74,0.6,1.1,1
54,398667.498,3875193.484,0.047,0.2065,10.945,0.2065,10.946,0.1,0.2,1
55,398667.641,3875193.335,0.048,0.2065,11.152,0.2065,11.153,0.4,0.7,1
56,398667.784,3875193.186,0.051,0.2065,11.358,0.2065,11.359,0.9,1.5,1
57,398667.927,3875193.038,0.057,0.2065,11.565,0.2066,11.566,1.5,2.7,1
58,398668.070,3875192.889,0.062,0.2065,11.771,0.2066,11.772,1.5,2.6,1
59,398668.214,3875192.740,0.066,0.2065,11.978,0.2065,11.979,1.0,1.7,1
60,398668.357,3875192.591,0.067,0.2065,12.184,0.2065,12.185,0.3,0.5,1
61,398668.500,3875192.443,0.063,0.2065,12.391,0.2066,12.392,1.1,1.8,1
62,398668.643,3875192.294,0.054,0.2065,12.597,0.2067,12.599,2.6,4.5,1
63,398668.786,3875192.145,0.044,0.2065,12.804,0.2067,12.805,2.7,4.7,1
64,398668.929,3875191.996,0.037,0.2065,13.011,0.2066,13.012,1.9,3.3,1
65,398669.073,3875191.848,0.036,0.2065,13.217,0.2065,13.219,0.3,0.5,1
66,398669.216,3875191.699,0.04,0.2065,13.424,0.2065,13.425,1.0,1.7,1
67,398669.359,3875191.550,0.044,0.2065,13.63,0.2066,13.632,1.3,2.2,1
68,398669.502,3875191.401,0.047,0.2065,13.837,0.2065,13.838,0.7,1.3,1
69,398669.645,3875191.252,0.047,0.2065,14.043,0.2065,14.045,0.1,0.1,1
70,398669.788,3875191.104,0.044,0.2065,14.25,0.2065,14.251,0.7,1.3,1
71,398669.932,3875190.955,0.041,0.2065,14.456,0.2065,14.458,0.9,1.5,1
72,398670.075,3875190.806,0.039,0.2065,14.663,0.2065,14.664,0.5,0.8,1
73,398670.218,3875190.657,0.037,0.2065,14.869,0.2065,14.871,0.7,1.1,1
74,398670.361,3875190.509,0.035,0.2065,15.076,0.2065,15.077,0.6,1.0,1
75,398670.504,3875190.360,0.033,0.2065,15.282,0.2065,15.284,0.6,1.0,1
76,398670.647,3875190.211,0.031,0.2065,15.489,0.2065,15.49,0.5,0.9,1
77,398670.791,3875190.062,0.029,0.2065,15.695,0.2065,15.697,0.6,1.0,1
78,398670.934,3875189.914,0.025,0.2065,15.902,0.2066,15.903,1.1,1.9,1
79,398671.077,3875189.765,0.019,0.2065,16.108,0.2066,16.11,1.5,2.6,1
80,398671.220,3875189.616,0.011,0.2065,16.315,0.2067,16.317,2.3,3.9,1
81,398671.363,3875189.467,0.0006317711,0.2065,16.521,0.2068,16.524,2.9,5.1,1
82,398671.506,3875189.319,0.012,0.2065,16.728,0.2069,16.73,3.5,6.1,1
83,398671.650,3875189.170,0.027,0.2065,16.934,0.2071,16.937,4.1,7.2,1
84,398671.793,3875189.021,0.043,0.2065,17.141,0.2072,17.145,4.6,8.1,1
85,398671.936,3875188.872,0.061,0.2065,17.347,0.2072,17.352,4.8,8.3,1
86,398672.079,3875188.724,0.078,0.2065,17.554,0.2073,17.559,4.9,8.6,1
87,398672.222,3875188.575,0.096,0.2065,17.76,0.2072,17.766,4.8,8.4,1
88,398672.365,3875188.426,0.111,0.2065,17.967,0.2071,17.973,4.2,7.3,1
89,398672.509,3875188.277,0.124,0.2065,18.173,0.2069,18.18,3.7,6.4,1
90,398672.652,3875188.129,0.135,0.2065,18.38,0.2068,18.387,3.0,5.3,1
91,398672.795,3875187.980,0.147,0.2065,18.586,0.2069,18.594,3.3,5.7,1
92,398672.938,3875187.831,0.161,0.2065,18.793,0.207,18.801,4.0,6.9,1
93,398673.081,3875187.682,0.179,0.2065,18.999,0.2073,19.008,4.8,8.5,1
94,398673.224,3875187.534,0.197,0.2065,19.206,0.2073,19.216,5.1,8.9,1
95,398673.368,3875187.385,0.214,0.2065,19.412,0.2072,19.423,4.8,8.4,1
96,398673.511,3875187.236,0.229,0.2065,19.619,0.207,19.63,4.0,7.1,1
97,398673.654,3875187.087,0.241,0.2065,19.826,0.2068,19.837,3.3,5.7,1
98,398673.797,3875186.939,0.251,0.2065,20.032,0.2068,20.044,2.8,4.8,1
99,398673.940,3875186.790,0.258,0.2065,20.239,0.2066,20.25,2.1,3.6,1
100,398674.083,3875186.641,0.264,0.2065,20.445,0.2066,20.457,1.6,2.9,1
101,398674.227,3875186.492,0.271,0.2065,20.652,0.2066,20.663,2.0,3.5,1
102,398674.370,3875186.343,0.28,0.2065,20.858,0.2067,20.87,2.3,4.1,1
103,398674.513,3875186.195,0.292,0.2065,21.065,0.2069,21.077,3.3,5.8,1
104,398674.656,3875186.046,0.306,0.2065,21.271,0.207,21.284,3.9,6.9,1
105,398674.799,3875185.897,0.319,0.2065,21.478,0.207,21.491,3.7,6.5,1
106,398674.942,3875185.748,0.332,0.2065,21.684,0.2069,21.698,3.4,6.0,1
107,398675.086,3875185.600,0.342,0.2065,21.891,0.2068,21.905,2.8,4.8,1
108,398675.229,3875185.451,0.35,0.2065,22.097,0.2067,22.111,2.2,3.9,1
109,398675.372,3875185.302,0.357,0.2065,22.304,0.2066,22.318,2.0,3.5,1
110,398675.515,3875185.153,0.363,0.2065,22.51,0.2066,22.525,1.7,3.0,1
111,398675.658,3875185.005,0.37,0.2065,22.717,0.2066,22.731,1.8,3.1,1
112,398675.801,3875184.856,0.376,0.2065,22.923,0.2066,22.938,1.8,3.1,1
113,398675.945,3875184.707,0.383,0.2065,23.13,0.2066,23.144,1.9,3.3,1
114,398676.088,3875184.558,0.391,0.2065,23.336,0.2067,23.351,2.2,3.9,1
115,398676.231,3875184.410,0.4,0.2065,23.543,0.2067,23.558,2.3,4.1,1
116,398676.374,3875184.261,0.41,0.2065,23.749,0.2068,23.765,3.0,5.2,1
117,398676.517,3875184.112,0.42,0.2065,23.956,0.2067,23.971,2.6,4.6,1
118,398676.660,3875183.963,0.429,0.2065,24.162,0.2067,24.178,2.7,4.6,1
119,398676.804,3875183.815,0.438,0.2065,24.369,0.2067,24.385,2.5,4.3,1
120,398676.947,3875183.666,0.445,0.2065,24.575,0.2066,24.591,1.9,3.3,1
121,398677.090,3875183.517,0.452,0.2065,24.782,0.2066,24.798,1.9,3.4,1
122,398677.233,3875183.368,0.459,0.2065,24.988,0.2066,25.005,2.0,3.5,1
123,398677.376,3875183.220,0.468,0.2065,25.195,0.2067,25.211,2.3,4.1,1
124,398677.519,3875183.071,0.477,0.2065,25.401,0.2067,25.418,2.5,4.4,1
125,398677.663,3875182.922,0.487,0.2065,25.608,0.2068,25.625,2.8,4.9,1
126,398677.806,3875182.773,0.497,0.2065,25.814,0.2068,25.832,2.9,5.0,1
127,398677.949,3875182.625,0.507,0.2065,26.021,0.2068,26.038,2.8,4.9,1
128,398678.092,3875182.476,0.516,0.2065,26.228,0.2067,26.245,2.6,4.5,1
129,398678.235,3875182.327,0.525,0.2065,26.434,0.2067,26.452,2.3,4.0,1
130,398678.378,3875182.178,0.532,0.2065,26.641,0.2067,26.658,2.1,3.7,1
131,398678.522,3875182.030,0.54,0.2065,26.847,0.2067,26.865,2.2,3.8,1
132,398678.665,3875181.881,0.548,0.2065,27.054,0.2066,27.072,2.0,3.6,1
133,398678.808,3875181.732,0.556,0.2065,27.26,0.2067,27.278,2.3,3.9,1
134,398678.951,3875181.583,0.564,0.2065,27.467,0.2067,27.485,2.3,4.1,1
135,398679.094,3875181.434,0.571,0.2065,27.673,0.2066,27.692,2.0,3.4,1
136,398679.237,3875181.286,0.577,0.2065,27.88,0.2066,27.898,1.6,2.8,1
137,398679.381,3875181.137,0.58,0.2065,28.086,0.2065,28.105,1.0,1.7,1
138,398679.524,3875180.988,0.582,0.2065,28.293,0.2065,28.311,0.4,0.7,1
139,398679.667,3875180.839,0.583,0.2065,28.499,0.2065,28.518,0.3,0.5,1
140,398679.810,3875180.691,0.583,0.2065,28.706,0.2065,28.724,0.0,0.1,1
141,398679.953,3875180.542,0.584,0.2065,28.912,0.2065,28.931,0.2,0.4,1
142,398680.096,3875180.393,0.586,0.2065,29.119,0.2065,29.137,0.6,1.0,1
143,398680.240,3875180.244,0.589,0.2065,29.325,0.2066,29.344,1.1,1.8,1
144,398680.383,3875180.096,0.596,0.2065,29.532,0.2066,29.551,1.9,3.2,1
145,398680.526,3875179.947,0.604,0.2065,29.738,0.2067,29.757,2.2,3.8,1
146,398680.669,3875179.798,0.612,0.2065,29.945,0.2067,29.964,2.3,4.0,1
147,398680.812,3875179.649,0.619,0.2065,30.151,0.2066,30.171,1.8,3.1,1
148,398680.955,3875179.501,0.624,0.2065,30.358,0.2066,30.377,1.5,2.6,1
149,398681.099,3875179.352,0.629,0.2065,30.564,0.2066,30.584,1.3,2.3,1
150,398681.242,3875179.203,0.633,0.2065,30.771,0.2066,30.79,1.2,2.1,1
151,398681.385,3875179.054,0.638,0.2065,30.977,0.2066,30.997,1.6,2.7,1
152,398681.528,3875178.906,0.643,0.2065,31.184,0.2066,31.203,1.3,2.3,1
153,398681.671,3875178.757,0.647,0.2065,31.39,0.2066,31.41,1.0,1.8,1
154,398681.814,3875178.608,0.649,0.2065,31.597,0.2065,31.617,0.7,1.2,1
155,398681.958,3875178.459,0.652,0.2065,31.803,0.2065,31.823,0.6,1.1,1
156,398682.101,3875178.311,0.654,0.2065,32.01,0.2065,32.03,0.6,1.1,1
157,398682.244,3875178.162,0.658,0.2065,32.216,0.2066,32.236,1.2,2.1,1
158,398682.387,3875178.013,0.664,0.2065,32.423,0.2066,32.443,1.8,3.1,1
159,398682.530,3875177.864,0.672,0.2065,32.63,0.2067,32.649,2.1,3.6,1
160,398682.673,3875177.716,0.679,0.2065,32.836,0.2066,32.856,2.0,3.6,1
161,398682.817,3875177.567,0.685,0.2065,33.043,0.2066,33.063,1.5,2.6,1
162,398682.960,3875177.418,0.689,0.2065,33.249,0.2066,33.269,1.1,1.9,1
163,398683.103,3875177.269,0.69,0.2065,33.456,0.2065,33.476,0.5,0.9,1
164,398683.246,3875177.120,0.693,0.2065,33.662,0.2065,33.682,0.7,1.3,1
165,398683.389,3875176.972,0.696,0.2065,33.869,0.2065,33.889,0.8,1.4,1
166,398683.532,3875176.823,0.699,0.2065,34.075,0.2065,34.095,0.8,1.4,1
167,398683.676,3875176.674,0.702,0.2065,34.282,0.2065,34.302,1.0,1.8,1
168,398683.819,3875176.525,0.705,0.2065,34.488,0.2065,34.508,0.7,1.2,1
169,398683.962,3875176.377,0.707,0.2065,34.695,0.2065,34.715,0.5,0.9,1
170,398684.105,3875176.228,0.708,0.2065,34.901,0.2065,34.921,0.4,0.8,1
171,398684.248,3875176.079,0.711,0.2065,35.108,0.2065,35.128,0.7,1.2,1
172,398684.391,3875175.930,0.714,0.2065,35.314,0.2065,35.335,0.8,1.4,1
173,398684.535,3875175.782,0.717,0.2065,35.521,0.2065,35.541,0.9,1.6,1
174,398684.678,3875175.633,0.721,0.2065,35.727,0.2066,35.748,1.1,1.9,1
175,398684.821,3875175.484,0.723,0.2065,35.934,0.2065,35.954,0.7,1.1,1
176,398684.964,3875175.335,0.724,0.2065,36.14,0.2065,36.161,0.3,0.6,1
177,398685.107,3875175.187,0.724,0.2065,36.347,0.2065,36.367,0.0,0.0,1
178,398685.250,3875175.038,0.722,0.2065,36.553,0.2065,36.574,0.7,1.2,1
179,398685.394,3875174.889,0.719,0.2065,36.76,0.2065,36.78,0.8,1.4,1
180,398685.537,3875174.740,0.717,0.2065,36.966,0.2065,36.987,0.5,0.9,1
181,398685.680,3875174.592,0.716,0.2065,37.173,0.2065,37.193,0.3,0.5,1
182,398685.823,3875174.443,0.717,0.2065,37.379,0.2065,37.4,0.3,0.6,1
183,398685.966,3875174.294,0.719,0.2065,37.586,0.2065,37.606,0.5,0.8,1
184,398686.109,3875174.145,0.72,0.2065,37.792,0.2065,37.813,0.3,0.6,1
185,398686.253,3875173.997,0.721,0.2065,37.999,0.2065,38.019,0.2,0.3,1
186,398686.396,3875173.848,0.72,0.2065,38.205,0.2065,38.226,0.2,0.3,1
187,398686.539,3875173.699,0.719,0.2065,38.412,0.2065,38.432,0.3,0.6,1
188,398686.682,3875173.550,0.718,0.2065,38.618,0.2065,38.639,0.4,0.6,1
189,398686.825,3875173.402,0.717,0.2065,38.825,0.2065,38.845,0.2,0.4,1
190,398686.968,3875173.253,0.716,0.2065,39.032,0.2065,39.052,0.1,0.2,1
191,398687.112,3875173.104,0.718,0.2065,39.238,0.2065,39.258,0.3,0.6,1
192,398687.255,3875172.955,0.721,0.2065,39.445,0.2065,39.465,0.9,1.6,1
193,398687.398,3875172.807,0.725,0.2065,39.651,0.2066,39.672,1.1,2.0,1
194,398687.541,3875172.658,0.729,0.2065,39.858,0.2065,39.878,1.0,1.8,1
195,398687.684,3875172.509,0.731,0.2065,40.064,0.2065,40.085,0.6,1.0,1
196,398687.827,3875172.360,0.731,0.2065,40.271,0.2065,40.291,0.1,0.1,1
197,398687.971,3875172.211,0.731,0.2065,40.477,0.2065,40.498,0.1,0.2,1
198,398688.114,3875172.063,0.731,0.2065,40.684,0.2065,40.704,0.1,0.3,1
199,398688.257,3875171.914,0.734,0.2065,40.89,0.2065,40.911,0.7,1.3,1
200,398688.400,3875171.765,0.738,0.2065,41.097,0.2066,41.117,1.0,1.8,1
201,398688.543,3875171.616,0.742,0.2065,41.303,0.2066,41.324,1.1,1.9,1
202,398688.686,3875171.468,0.744,0.2065,41.51,0.2065,41.53,0.8,1.4,1
203,398688.830,3875171.319,0.746,0.2065,41.716,0.2065,41.737,0.5,0.8,1
204,398688.973,3875171.170,0.747,0.2065,41.923,0.2065,41.943,0.1,0.3,1
205,398689.116,3875171.021,0.747,0.2065,42.129,0.2065,42.15,0.1,0.1,1
206,398689.259,3875170.873,0.746,0.2065,42.336,0.2065,42.356,0.2,0.3,1
207,398689.402,3875170.724,0.745,0.2065,42.542,0.2065,42.563,0.4,0.7,1
208,398689.545,3875170.575,0.743,0.2065,42.749,0.2065,42.769,0.3,0.6,1
209,398689.689,3875170.426,0.741,0.2065,42.955,0.2065,42.976,0.8,1.3,1
210,398689.832,3875170.278,0.737,0.2065,43.162,0.2065,43.183,0.9,1.5,1
211,398689.975,3875170.129,0.735,0.2065,43.368,0.2065,43.389,0.7,1.2,1
212,398690.118,3875169.980,0.733,0.2065,43.575,0.2065,43.596,0.5,0.9,1
213,398690.261,3875169.831,0.733,0.2065,43.781,0.2065,43.802,0.1,0.1,1
214,398690.404,3875169.683,0.735,0.2065,43.988,0.2065,44.009,0.5,0.8,1
215,398690.548,3875169.534,0.738,0.2065,44.194,0.2065,44.215,0.7,1.3,1
216,398690.691,3875169.385,0.741,0.2065,44.401,0.2065,44.422,1.0,1.7,1
217,398690.834,3875169.236,0.745,0.2065,44.607,0.2066,44.628,1.1,1.9,1
218,398690.977,3875169.088,0.75,0.2065,44.814,0.2066,44.835,1.3,2.3,1
219,398691.120,3875168.939,0.755,0.2065,45.02,0.2066,45.041,1.4,2.5,1
220,398691.263,3875168.790,0.76,0.2065,45.227,0.2066,45.248,1.5,2.6,1
221,398691.407,3875168.641,0.766,0.2065,45.434,0.2066,45.455,1.6,2.7,1
222,398691.550,3875168.493,0.771,0.2065,45.64,0.2066,45.661,1.4,2.5,1
223,398691.693,3875168.344,0.775,0.2065,45.847,0.2066,45.868,1.2,2.2,1
224,398691.836,3875168.195,0.78,0.2065,46.053,0.2066,46.074,1.1,2.0,1
225,398691.979,3875168.046,0.783,0.2065,46.26,0.2065,46.281,0.9,1.5,1
226,398692.122,3875167.897,0.785,0.2065,46.466,0.2065,46.487,0.7,1.3,1
227,398692.266,3875167.749,0.787,0.2065,46.673,0.2065,46.694,0.5,0.8,1
228,398692.409,3875167.600,0.789,0.2065,46.879,0.2065,46.9,0.4,0.8,1
229,398692.552,3875167.451,0.79,0.2065,47.086,0.2065,47.107,0.5,0.9,1
230,398692.695,3875167.302,0.792,0.2065,47.292,0.2065,47.313,0.4,0.7,1
231,398692.838,3875167.154,0.795,0.2065,47.499,0.2065,47.52,0.7,1.2,1
232,398692.981,3875167.005,0.798,0.2065,47.705,0.2065,47.727,0.8,1.5,1
233,398693.125,3875166.856,0.801,0.2065,47.912,0.2065,47.933,0.9,1.6,1
234,398693.268,3875166.707,0.805,0.2065,48.118,0.2066,48.14,1.1,2.0,1
235,398693.411,3875166.559,0.808,0.2065,48.325,0.2065,48.346,1.0,1.7,1
236,398693.554,3875166.410,0.811,0.2065,48.531,0.2065,48.553,0.7,1.3,1
237,398693.697,3875166.261,0.813,0.2065,48.738,0.2065,48.759,0.4,0.8,1
238,398693.840,3875166.112,0.813,0.2065,48.944,0.2065,48.966,0.0,0.1,1
239,398693.984,3875165.964,0.812,0.2065,49.151,0.2065,49.172,0.2,0.3,1
240,398694.127,3875165.815,0.811,0.2065,49.357,0.2065,49.379,0.4,0.7,1
241,398694.270,3875165.666,0.809,0.2065,49.564,0.2065,49.585,0.5,0.8,1
242,398694.413,3875165.517,0.808,0.2065,49.77,0.2065,49.792,0.3,0.5,1
243,398694.556,3875165.369,0.809,0.2065,49.977,0.2065,49.998,0.2,0.3,1
244,398694.699,3875165.220,0.81,0.2065,50.183,0.2065,50.205,0.5,0.9,1
245,398694.843,3875165.071,0.814,0.2065,50.39,0.2065,50.411,1.0,1.7,1
246,398694.986,3875164.922,0.819,0.2065,50.596,0.2066,50.618,1.4,2.4,1
247,398695.129,3875164.774,0.825,0.2065,50.803,0.2066,50.825,1.6,2.9,1
248,398695.272,3875164.625,0.831,0.2065,51.009,0.2066,51.031,1.7,3.0,1
249,398695.415,3875164.476,0.837,0.2065,51.216,0.2066,51.238,1.8,3.1,1
250,398695.558,3875164.327,0.844,0.2065,51.422,0.2066,51.444,1.9,3.4,1
251,398695.702,3875164.179,0.851,0.2065,51.629,0.2066,51.651,1.8,3.1,1
252,398695.845,3875164.030,0.856,0.2065,51.836,0.2066,51.858,1.6,2.8,1
253,398695.988,3875163.881,0.862,0.2065,52.042,0.2066,52.064,1.5,2.6,1
254,398696.131,3875163.732,0.863,0.2065,52.249,0.2065,52.271,0.4,0.8,1
255,398696.274,3875163.584,0.864,0.2065,52.455,0.2065,52.477,0.2,0.4,1
256,398696.417,3875163.435,0.864,0.2065,52.662,0.2065,52.684,0.1,0.3,1
257,398696.561,3875163.286,0.863,0.2065,52.868,0.2065,52.89,0.2,0.3,1
258,398696.704,3875163.137,0.863,0.2065,53.075,0.2065,53.097,0.1,0.2,1
259,398696.847,3875162.988,0.864,0.2065,53.281,0.2065,53.303,0.1,0.2,1
260,398696.990,3875162.840,0.864,0.2065,53.488,0.2065,53.51,0.2,0.3,1
261,398697.133,3875162.691,0.865,0.2065,53.694,0.2065,53.716,0.3,0.5,1
262,398697.276,3875162.542,0.867,0.2065,53.901,0.2065,53.923,0.4,0.7,1
263,398697.420,3875162.393,0.869,0.2065,54.107,0.2065,54.129,0.5,0.9,1
264,398697.563,3875162.245,0.871,0.2065,54.314,0.2065,54.336,0.5,0.9,1
265,398697.706,3875162.096,0.873,0.2065,54.52,0.2065,54.543,0.5,0.9,1
266,398697.849,3875161.947,0.873,0.2065,54.727,0.2065,54.749,0.2,0.4,1
267,398697.992,3875161.798,0.873,0.2065,54.933,0.2065,54.956,0.0,0.1,1
268,398698.135,3875161.650,0.873,0.2065,55.14,0.2065,55.162,0.1,0.3,1
269,398698.279,3875161.501,0.872,0.2065,55.346,0.2065,55.369,0.2,0.4,1
270,398698.422,3875161.352,0.872,0.2065,55.553,0.2065,55.575,0.0,0.0,1
271,398698.565,3875161.203,0.873,0.2065,55.759,0.2065,55.782,0.3,0.5,1
272,398698.708,3875161.055,0.875,0.2065,55.966,0.2065,55.988,0.4,0.7,1
273,398698.851,3875160.906,0.877,0.2065,56.172,0.2065,56.195,0.5,0.9,1
274,398698.994,3875160.757,0.878,0.2065,56.379,0.2065,56.401,0.4,0.7,1
275,398699.138,3875160.608,0.879,0.2065,56.585,0.2065,56.608,0.3,0.6,1
276,398699.281,3875160.460,0.881,0.2065,56.792,0.2065,56.814,0.4,0.7,1
277,398699.424,3875160.311,0.883,0.2065,56.998,0.2065,57.021,0.5,0.9,1
278,398699.567,3875160.162,0.885,0.2065,57.205,0.2065,57.227,0.8,1.3,1
279,398699.710,3875160.013,0.888,0.2065,57.411,0.2065,57.434,0.7,1.3,1
280,398699.853,3875159.865,0.891,0.2065,57.618,0.2065,57.64,0.7,1.3,1
281,398699.997,3875159.716,0.893,0.2065,57.824,0.2065,57.847,0.8,1.3,1
282,398700.140,3875159.567,0.895,0.2065,58.031,0.2065,58.053,0.6,1.0,1
283,398700.283,3875159.418,0.898,0.2065,58.237,0.2065,58.26,0.7,1.2,1
284,398700.426,3875159.270,0.9,0.2065,58.444,0.2065,58.466,0.7,1.2,1
285,398700.569,3875159.121,0.903,0.2065,58.651,0.2065,58.673,0.8,1.4,1
286,398700.712,3875158.972,0.906,0.2065,58.857,0.2065,58.88,0.9,1.5,1
287,398700.856,3875158.823,0.91,0.2065,59.064,0.2065,59.086,0.9,1.5,1
288,398700.999,3875158.675,0.913,0.2065,59.27,0.2066,59.293,1.1,1.8,1
289,398701.142,3875158.526,0.917,0.2065,59.477,0.2065,59.499,1.0,1.7,1
290,398701.285,3875158.377,0.92,0.2065,59.683,0.2065,59.706,0.9,1.6,1
291,398701.428,3875158.228,0.923,0.2065,59.89,0.2065,59.912,0.8,1.5,1
292,398701.571,3875158.079,0.925,0.2065,60.096,0.2065,60.119,0.4,0.8,1
293,398701.715,3875157.931,0.926,0.2065,60.303,0.2065,60.325,0.2,0.3,1
294,398701.858,3875157.782,0.925,0.2065,60.509,0.2065,60.532,0.2,0.4,1
295,398702.001,3875157.633,0.923,0.2065,60.716,0.2065,60.738,0.5,0.9,1
296,398702.144,3875157.484,0.921,0.2065,60.922,0.2065,60.945,0.5,0.8,1
297,398702.287,3875157.336,0.92,0.2065,61.129,0.2065,61.151,0.3,0.5,1
298,398702.430,3875157.187,0.921,0.2065,61.335,0.2065,61.358,0.2,0.3,1
299,398702.574,3875157.038,0.923,0.2065,61.542,0.2065,61.564,0.5,0.8,1
300,398702.717,3875156.889,0.925,0.2065,61.748,0.2065,61.771,0.7,1.3,1
301,398702.860,3875156.741,0.928,0.2065,61.955,0.2065,61.977,0.8,1.3,1
302,398703.003,3875156.592,0.931,0.2065,62.161,0.2065,62.184,0.8,1.4,1
303,398703.146,3875156.443,0.934,0.2065,62.368,0.2065,62.391,0.9,1.5,1
304,398703.289,3875156.294,0.937,0.2065,62.574,0.2065,62.597,0.9,1.6,1
305,398703.433,3875156.146,0.941,0.2065,62.781,0.2066,62.804,1.1,2.0,1
306,398703.576,3875155.997,0.946,0.2065,62.987,0.2066,63.01,1.3,2.3,1
307,398703.719,3875155.848,0.952,0.2065,63.194,0.2066,63.217,1.5,2.6,1
