"ID","X","Y","Elevation","Distance (Segment)","Distance (Total)","Distance 3D (Segment)","Distance 3D (Total)","Slope (Degrees)","Slope (Percent)","Segment Index"
308,396286.153,3872938.737,1.456,0.1168,35.843,0.1168,35.847,1.1,1.9,1
309,396286.207,3872938.634,1.458,0.1168,35.959,0.1168,35.964,1.1,1.9,1
310,396286.262,3872938.531,1.46,0.1168,36.076,0.1168,36.081,1.1,1.9,1
311,396286.316,3872938.427,1.462,0.1168,36.193,0.1168,36.198,1.0,1.8,1
312,396286.370,3872938.324,1.464,0.1168,36.31,0.1168,36.314,1.0,1.8,1
313,396286.424,3872938.221,1.467,0.1168,36.426,0.1168,36.431,1.0,1.8,1
314,396286.479,3872938.117,1.468,0.1168,36.543,0.1168,36.548,0.9,1.7,1
315,396286.533,3872938.014,1.47,0.1168,36.66,0.1168,36.665,0.9,1.6,1
316,396286.587,3872937.911,1.472,0.1168,36.777,0.1168,36.782,0.7,1.3,1
317,396286.642,3872937.807,1.473,0.1168,36.893,0.1168,36.898,0.7,1.3,1
318,396286.696,3872937.704,1.475,0.1168,37.01,0.1168,37.015,0.6,1.1,1
319,396286.750,3872937.601,1.476,0.1168,37.127,0.1168,37.132,0.6,1.0,1
320,396286.804,3872937.497,1.477,0.1168,37.244,0.1168,37.249,0.4,0.8,1
321,396286.859,3872937.394,1.478,0.1168,37.36,0.1168,37.365,0.5,0.9,1
322,396286.913,3872937.291,1.479,0.1168,37.477,0.1168,37.482,0.5,0.9,1
323,396286.967,3872937.187,1.48,0.1168,37.594,0.1168,37.599,0.6,1.0,1
324,396287.022,3872937.084,1.481,0.1168,37.711,0.1168,37.716,0.7,1.2,1
325,396287.076,3872936.981,1.483,0.1168,37.827,0.1168,37.832,0.8,1.4,1
326,396287.130,3872936.877,1.485,0.1168,37.944,0.1168,37.949,1.0,1.7,1
327,396287.184,3872936.774,1.487,0.1168,38.061,0.1168,38.066,1.1,1.9,1
328,396287.239,3872936.671,1.49,0.1168,38.178,0.1168,38.183,1.2,2.1,1
329,396287.293,3872936.567,1.492,0.1168,38.294,0.1168,38.299,1.2,2.1,1
330,396287.347,3872936.464,1.495,0.1168,38.411,0.1168,38.416,1.4,2.4,1
331,396287.402,3872936.361,1.497,0.1168,38.528,0.1168,38.533,1.2,2.1,1
332,396287.456,3872936.257,1.5,0.1168,38.645,0.1168,38.65,1.2,2.1,1
333,396287.510,3872936.154,1.502,0.1168,38.761,0.1168,38.767,1.1,1.9,1
334,396287.565,3872936.051,1.504,0.1168,38.878,0.1168,38.883,1.0,1.8,1
335,396287.619,3872935.947,1.506,0.1168,38.995,0.1168,39,1.0,1.8,1
336,396287.673,3872935.844,1.508,0.1168,39.112,0.1168,39.117,1.0,1.8,1
337,396287.727,3872935.741,1.51,0.1168,39.228,0.1168,39.234,0.9,1.6,1
338,396287.782,3872935.637,1.512,0.1168,39.345,0.1168,39.35,0.8,1.4,1
339,396287.836,3872935.534,1.513,0.1168,39.462,0.1168,39.467,0.8,1.4,1
340,396287.890,3872935.431,1.515,0.1168,39.579,0.1168,39.584,0.7,1.2,1
341,396287.945,3872935.327,1.517,0.1168,39.695,0.1168,39.701,0.8,1.4,1
342,396287.999,3872935.224,1.518,0.1168,39.812,0.1168,39.817,0.8,1.5,1
343,396288.053,3872935.121,1.52,0.1168,39.929,0.1168,39.934,0.9,1.6,1
344,396288.107,3872935.017,1.522,0.1168,40.046,0.1168,40.051,0.9,1.6,1
345,396288.162,3872934.914,1.524,0.1168,40.162,0.1168,40.168,0.9,1.6,1
346,396288.216,3872934.811,1.526,0.1168,40.279,0.1168,40.285,1.1,1.9,1
347,396288.270,3872934.707,1.529,0.1168,40.396,0.1168,40.401,1.3,2.2,1
348,396288.325,3872934.604,1.531,0.1168,40.513,0.1168,40.518,1.3,2.3,1
349,396288.379,3872934.501,1.534,0.1168,40.629,0.1168,40.635,1.3,2.4,1
350,396288.433,3872934.398,1.537,0.1168,40.746,0.1168,40.752,1.4,2.4,1
351,396288.487,3872934.294,1.54,0.1168,40.863,0.1168,40.868,1.3,2.3,1
352,396288.542,3872934.191,1.542,0.1168,40.98,0.1168,40.985,1.2,2.1,1
353,396288.596,3872934.088,1.545,0.1168,41.096,0.1168,41.102,1.2,2.1,1
354,396288.650,3872933.984,1.547,0.1168,41.213,0.1168,41.219,1.2,2.1,1
355,396288.705,3872933.881,1.549,0.1168,41.33,0.1168,41.336,1.2,2.1,1
356,396288.759,3872933.778,1.552,0.1168,41.447,0.1168,41.452,1.2,2.1,1
357,396288.813,3872933.674,1.554,0.1168,41.563,0.1168,41.569,1.2,2.0,1
358,396288.867,3872933.571,1.557,0.1168,41.68,0.1168,41.686,1.2,2.1,1
359,396288.922,3872933.468,1.559,0.1168,41.797,0.1168,41.803,1.1,2.0,1
360,396288.976,3872933.364,1.561,0.1168,41.914,0.1168,41.919,1.1,1.9,1
361,396289.030,3872933.261,1.563,0.1168,42.03,0.1168,42.036,1.0,1.7,1
362,396289.085,3872933.158,1.565,0.1168,42.147,0.1168,42.153,0.8,1.3,1
363,396289.139,3872933.054,1.566,0.1168,42.264,0.1168,42.27,0.6,1.1,1
364,396289.193,3872932.951,1.567,0.1168,42.381,0.1168,42.386,0.5,0.9,1
365,396289.248,3872932.848,1.568,0.1168,42.497,0.1168,42.503,0.5,0.9,1
366,396289.302,3872932.744,1.569,0.1168,42.614,0.1168,42.62,0.3,0.6,1
367,396289.356,3872932.641,1.57,0.1168,42.731,0.1168,42.737,0.4,0.7,1
368,396289.410,3872932.538,1.57,0.1168,42.848,0.1168,42.854,0.3,0.6,1
369,396289.465,3872932.434,1.571,0.1168,42.964,0.1168,42.97,0.4,0.7,1
370,396289.519,3872932.331,1.572,0.1168,43.081,0.1168,43.087,0.5,0.9,1
371,396289.573,3872932.228,1.574,0.1168,43.198,0.1168,43.204,0.7,1.2,1
372,396289.628,3872932.124,1.575,0.1168,43.315,0.1168,43.321,0.9,1.5,1
373,396289.682,3872932.021,1.577,0.1168,43.431,0.1168,43.437,1.0,1.8,1
374,396289.736,3872931.918,1.58,0.1168,43.548,0.1168,43.554,1.2,2.1,1
375,396289.790,3872931.814,1.582,0.1168,43.665,0.1168,43.671,1.2,2.2,1
376,396289.845,3872931.711,1.585,0.1168,43.782,0.1168,43.788,1.5,2.5,1
377,396289.899,3872931.608,1.588,0.1168,43.898,0.1168,43.904,1.3,2.3,1
378,396289.953,3872931.504,1.591,0.1168,44.015,0.1168,44.021,1.4,2.5,1
379,396290.008,3872931.401,1.594,0.1168,44.132,0.1168,44.138,1.3,2.3,1
380,396290.062,3872931.298,1.596,0.1168,44.249,0.1168,44.255,1.3,2.3,1
381,396290.116,3872931.194,1.599,0.1168,44.365,0.1168,44.372,1.3,2.2,1
382,396290.170,3872931.091,1.601,0.1168,44.482,0.1168,44.488,1.2,2.1,1
383,396290.225,3872930.988,1.604,0.1168,44.599,0.1168,44.605,1.4,2.5,1
384,396290.279,3872930.884,1.607,0.1168,44.716,0.1168,44.722,1.4,2.5,1
385,396290.333,3872930.781,1.61,0.1168,44.832,0.1168,44.839,1.5,2.5,1
386,396290.388,3872930.678,1.613,0.1168,44.949,0.1168,44.955,1.4,2.5,1
387,396290.442,3872930.574,1.616,0.1168,45.066,0.1168,45.072,1.5,2.5,1
388,396290.496,3872930.471,1.619,0.1168,45.183,0.1168,45.189,1.4,2.5,1
389,396290.550,3872930.368,1.622,0.1168,45.299,0.1168,45.306,1.4,2.4,1
390,396290.605,3872930.264,1.624,0.1168,45.416,0.1168,45.423,1.4,2.4,1
391,396290.659,3872930.161,1.627,0.1168,45.533,0.1168,45.539,1.3,2.3,1
392,396290.713,3872930.058,1.63,0.1168,45.65,0.1168,45.656,1.3,2.2,1
393,396290.768,3872929.955,1.632,0.1168,45.766,0.1168,45.773,1.2,2.0,1
394,396290.822,3872929.851,1.635,0.1168,45.883,0.1168,45.89,1.2,2.1,1
395,396290.876,3872929.748,1.637,0.1168,46,0.1168,46.007,1.1,1.9,1
396,396290.931,3872929.645,1.639,0.1168,46.117,0.1168,46.123,1.1,1.9,1
397,396290.985,3872929.541,1.641,0.1168,46.233,0.1168,46.24,0.9,1.6,1
398,396291.039,3872929.438,1.643,0.1168,46.35,0.1168,46.357,0.9,1.5,1
399,396291.093,3872929.335,1.644,0.1168,46.467,0.1168,46.474,0.8,1.4,1
400,396291.148,3872929.231,1.646,0.1168,46.584,0.1168,46.59,0.7,1.3,1
401,396291.202,3872929.128,1.647,0.1168,46.7,0.1168,46.707,0.7,1.3,1
402,396291.256,3872929.025,1.649,0.1168,46.817,0.1168,46.824,0.7,1.2,1
403,396291.311,3872928.921,1.65,0.1168,46.934,0.1168,46.941,0.7,1.2,1
404,396291.365,3872928.818,1.652,0.1168,47.051,0.1168,47.057,0.7,1.2,1
405,396291.419,3872928.715,1.653,0.1168,47.168,0.1168,47.174,0.8,1.4,1
406,396291.473,3872928.611,1.655,0.1168,47.284,0.1168,47.291,0.8,1.4,1
407,396291.528,3872928.508,1.657,0.1168,47.401,0.1168,47.408,0.8,1.5,1
408,396291.582,3872928.405,1.658,0.1168,47.518,0.1168,47.524,0.9,1.5,1
409,396291.636,3872928.301,1.66,0.1168,47.635,0.1168,47.641,0.9,1.6,1
410,396291.691,3872928.198,1.662,0.1168,47.751,0.1168,47.758,0.9,1.6,1
411,396291.745,3872928.095,1.664,0.1168,47.868,0.1168,47.875,1.0,1.7,1
412,396291.799,3872927.991,1.666,0.1168,47.985,0.1168,47.992,1.0,1.7,1
413,396291.853,3872927.888,1.668,0.1168,48.102,0.1168,48.108,1.0,1.8,1
414,396291.908,3872927.785,1.67,0.1168,48.218,0.1168,48.225,1.0,1.7,1
415,396291.962,3872927.681,1.672,0.1168,48.335,0.1168,48.342,1.0,1.7,1
416,396292.016,3872927.578,1.674,0.1168,48.452,0.1168,48.459,1.0,1.8,1
417,396292.071,3872927.475,1.676,0.1168,48.569,0.1168,48.575,1.0,1.8,1
418,396292.125,3872927.371,1.678,0.1168,48.685,0.1168,48.692,1.0,1.8,1
419,396292.179,3872927.268,1.68,0.1168,48.802,0.1168,48.809,1.0,1.8,1
420,396292.233,3872927.165,1.682,0.1168,48.919,0.1168,48.926,1.0,1.7,1
421,396292.288,3872927.061,1.684,0.1168,49.036,0.1168,49.042,1.0,1.7,1
422,396292.342,3872926.958,1.686,0.1168,49.152,0.1168,49.159,0.9,1.7,1
423,396292.396,3872926.855,1.688,0.1168,49.269,0.1168,49.276,0.9,1.5,1
424,396292.451,3872926.751,1.69,0.1168,49.386,0.1168,49.393,0.9,1.6,1
425,396292.505,3872926.648,1.692,0.1168,49.503,0.1168,49.51,0.9,1.6,1
426,396292.559,3872926.545,1.694,0.1168,49.619,0.1168,49.626,0.9,1.7,1
427,396292.614,3872926.441,1.696,0.1168,49.736,0.1168,49.743,1.0,1.7,1
428,396292.668,3872926.338,1.698,0.1168,49.853,0.1168,49.86,1.0,1.7,1
429,396292.722,3872926.235,1.7,0.1168,49.97,0.1168,49.977,0.9,1.6,1
430,396292.776,3872926.131,1.702,0.1168,50.086,0.1168,50.093,1.0,1.8,1
431,396292.831,3872926.028,1.704,0.1168,50.203,0.1168,50.21,1.1,1.8,1
432,396292.885,3872925.925,1.706,0.1168,50.32,0.1168,50.327,1.1,2.0,1
433,396292.939,3872925.821,1.709,0.1168,50.437,0.1168,50.444,1.2,2.1,1
434,396292.994,3872925.718,1.711,0.1168,50.553,0.1168,50.56,1.1,2.0,1
435,396293.048,3872925.615,1.713,0.1168,50.67,0.1168,50.677,1.1,2.0,1
436,396293.102,3872925.512,1.716,0.1168,50.787,0.1168,50.794,1.1,1.9,1
437,396293.156,3872925.408,1.718,0.1168,50.904,0.1168,50.911,1.1,1.9,1
438,396293.211,3872925.305,1.72,0.1168,51.02,0.1168,51.028,1.0,1.7,1
439,396293.265,3872925.202,1.722,0.1168,51.137,0.1168,51.144,0.9,1.6,1
440,396293.319,3872925.098,1.723,0.1168,51.254,0.1168,51.261,0.7,1.2,1
441,396293.374,3872924.995,1.724,0.1168,51.371,0.1168,51.378,0.6,1.1,1
442,396293.428,3872924.892,1.726,0.1168,51.487,0.1168,51.495,0.7,1.2,1
443,396293.482,3872924.788,1.727,0.1168,51.604,0.1168,51.611,0.7,1.2,1
444,396293.536,3872924.685,1.729,0.1168,51.721,0.1168,51.728,0.7,1.3,1
445,396293.591,3872924.582,1.73,0.1168,51.838,0.1168,51.845,0.8,1.4,1
446,396293.645,3872924.478,1.732,0.1168,51.954,0.1168,51.962,0.9,1.5,1
447,396293.699,3872924.375,1.734,0.1168,52.071,0.1168,52.078,0.9,1.5,1
448,396293.754,3872924.272,1.736,0.1168,52.188,0.1168,52.195,0.9,1.6,1
449,396293.808,3872924.168,1.737,0.1168,52.305,0.1168,52.312,0.8,1.4,1
450,396293.862,3872924.065,1.739,0.1168,52.421,0.1168,52.429,0.7,1.2,1
451,396293.916,3872923.962,1.74,0.1168,52.538,0.1168,52.545,0.6,1.0,1
452,396293.971,3872923.858,1.741,0.1168,52.655,0.1168,52.662,0.5,0.8,1
453,396294.025,3872923.755,1.742,0.1168,52.772,0.1168,52.779,0.3,0.6,1
454,396294.079,3872923.652,1.742,0.1168,52.888,0.1168,52.896,0.3,0.5,1
455,396294.134,3872923.548,1.743,0.1168,53.005,0.1168,53.012,0.4,0.6,1
456,396294.188,3872923.445,1.744,0.1168,53.122,0.1168,53.129,0.4,0.6,1
457,396294.242,3872923.342,1.745,0.1168,53.239,0.1168,53.246,0.5,0.8,1
458,396294.297,3872923.238,1.746,0.1168,53.355,0.1168,53.363,0.6,1.0,1
459,396294.351,3872923.135,1.747,0.1168,53.472,0.1168,53.479,0.7,1.2,1
460,396294.405,3872923.032,1.749,0.1168,53.589,0.1168,53.596,0.7,1.2,1
461,396294.459,3872922.928,1.75,0.1168,53.706,0.1168,53.713,0.6,1.0,1
462,396294.514,3872922.825,1.751,0.1168,53.822,0.1168,53.83,0.5,0.9,1
463,396294.568,3872922.722,1.752,0.1168,53.939,0.1168,53.947,0.6,1.0,1
464,396294.622,3872922.618,1.753,0.1168,54.056,0.1168,54.063,0.5,0.9,1
465,396294.677,3872922.515,1.754,0.1168,54.173,0.1168,54.18,0.5,0.8,1
466,396294.731,3872922.412,1.755,0.1168,54.289,0.1168,54.297,0.5,0.9,1
467,396294.785,3872922.308,1.756,0.1168,54.406,0.1168,54.414,0.6,1.0,1
468,396294.839,3872922.205,1.758,0.1168,54.523,0.1168,54.53,0.6,1.1,1
469,396294.894,3872922.102,1.759,0.1168,54.64,0.1168,54.647,0.7,1.2,1
470,396294.948,3872921.998,1.761,0.1168,54.756,0.1168,54.764,0.8,1.3,1
471,396295.002,3872921.895,1.762,0.1168,54.873,0.1168,54.881,0.9,1.5,1
472,396295.057,3872921.792,1.764,0.1168,54.99,0.1168,54.997,0.8,1.4,1
473,396295.111,3872921.688,1.766,0.1168,55.107,0.1168,55.114,0.8,1.4,1
474,396295.165,3872921.585,1.767,0.1168,55.223,0.1168,55.231,0.7,1.2,1
475,396295.219,3872921.482,1.768,0.1168,55.34,0.1168,55.348,0.7,1.3,1
476,396295.274,3872921.379,1.77,0.1168,55.457,0.1168,55.464,0.7,1.2,1
477,396295.328,3872921.275,1.771,0.1168,55.574,0.1168,55.581,0.8,1.3,1
478,396295.382,3872921.172,1.773,0.1168,55.69,0.1168,55.698,0.7,1.3,1
479,396295.437,3872921.069,1.775,0.1168,55.807,0.1168,55.815,0.8,1.5,1
480,396295.491,3872920.965,1.776,0.1168,55.924,0.1168,55.931,0.8,1.5,1
481,396295.545,3872920.862,1.778,0.1168,56.041,0.1168,56.048,0.9,1.5,1
482,396295.600,3872920.759,1.78,0.1168,56.157,0.1168,56.165,0.9,1.5,1
483,396295.654,3872920.655,1.782,0.1168,56.274,0.1168,56.282,0.9,1.6,1
484,396295.708,3872920.552,1.784,0.1168,56.391,0.1168,56.398,0.9,1.6,1
485,396295.762,3872920.449,1.785,0.1168,56.508,0.1168,56.515,0.9,1.6,1
486,396295.817,3872920.345,1.787,0.1168,56.624,0.1168,56.632,0.9,1.6,1
487,396295.871,3872920.242,1.789,0.1168,56.741,0.1168,56.749,1.0,1.8,1
488,396295.925,3872920.139,1.792,0.1168,56.858,0.1168,56.866,1.0,1.8,1
489,396295.980,3872920.035,1.794,0.1168,56.975,0.1168,56.982,1.1,1.9,1
490,396296.034,3872919.932,1.796,0.1168,57.091,0.1168,57.099,1.1,1.9,1
491,396296.088,3872919.829,1.798,0.1168,57.208,0.1168,57.216,1.1,1.9,1
492,396296.142,3872919.725,1.8,0.1168,57.325,0.1168,57.333,1.1,1.9,1
493,396296.197,3872919.622,1.803,0.1168,57.442,0.1168,57.449,1.1,1.9,1
494,396296.251,3872919.519,1.805,0.1168,57.558,0.1168,57.566,1.0,1.8,1
495,396296.305,3872919.415,1.807,0.1168,57.675,0.1168,57.683,1.0,1.7,1
496,396296.360,3872919.312,1.809,0.1168,57.792,0.1168,57.8,0.9,1.5,1
497,396296.414,3872919.209,1.81,0.1168,57.909,0.1168,57.916,0.9,1.5,1
498,396296.468,3872919.105,1.812,0.1168,58.025,0.1168,58.033,0.8,1.5,1
499,396296.522,3872919.002,1.814,0.1168,58.142,0.1168,58.15,0.9,1.5,1
500,396296.577,3872918.899,1.816,0.1168,58.259,0.1168,58.267,0.9,1.6,1
501,396296.631,3872918.795,1.818,0.1168,58.376,0.1168,58.384,1.0,1.7,1
502,396296.685,3872918.692,1.82,0.1168,58.492,0.1168,58.5,1.0,1.7,1
503,396296.740,3872918.589,1.822,0.1168,58.609,0.1168,58.617,1.1,1.9,1
504,396296.794,3872918.485,1.824,0.1168,58.726,0.1168,58.734,1.2,2.0,1
505,396296.848,3872918.382,1.827,0.1168,58.843,0.1168,58.851,1.3,2.2,1
506,396296.902,3872918.279,1.83,0.1168,58.959,0.1168,58.967,1.4,2.5,1
507,396296.957,3872918.175,1.833,0.1168,59.076,0.1168,59.084,1.5,2.6,1
508,396297.011,3872918.072,1.836,0.1168,59.193,0.1168,59.201,1.6,2.9,1
509,396297.065,3872917.969,1.84,0.1168,59.31,0.1168,59.318,1.6,2.8,1
510,396297.120,3872917.865,1.843,0.1168,59.426,0.1168,59.435,1.7,2.9,1
511,396297.174,3872917.762,1.846,0.1168,59.543,0.1168,59.551,1.6,2.9,1
512,396297.228,3872917.659,1.85,0.1168,59.66,0.1168,59.668,1.7,3.0,1
513,396297.283,3872917.555,1.853,0.1168,59.777,0.1168,59.785,1.6,2.8,1
514,396297.337,3872917.452,1.856,0.1168,59.893,0.1168,59.902,1.7,2.9,1
515,396297.391,3872917.349,1.859,0.1168,60.01,0.1168,60.019,1.5,2.7,1
516,396297.445,3872917.245,1.863,0.1168,60.127,0.1168,60.135,1.6,2.8,1
517,396297.500,3872917.142,1.866,0.1168,60.244,0.1168,60.252,1.5,2.7,1
518,396297.554,3872917.039,1.869,0.1168,60.36,0.1168,60.369,1.4,2.4,1
519,396297.608,3872916.936,1.871,0.1168,60.477,0.1168,60.486,1.3,2.3,1
520,396297.663,3872916.832,1.874,0.1168,60.594,0.1168,60.603,1.2,2.1,1
521,396297.717,3872916.729,1.876,0.1168,60.711,0.1168,60.719,1.0,1.7,1
522,396297.771,3872916.626,1.877,0.1168,60.827,0.1168,60.836,0.8,1.4,1
523,396297.825,3872916.522,1.879,0.1168,60.944,0.1168,60.953,0.6,1.0,1
524,396297.880,3872916.419,1.88,0.1168,61.061,0.1168,61.07,0.5,0.8,1
525,396297.934,3872916.316,1.88,0.1168,61.178,0.1168,61.186,0.4,0.8,1
526,396297.988,3872916.212,1.881,0.1168,61.294,0.1168,61.303,0.4,0.6,1
527,396298.043,3872916.109,1.882,0.1168,61.411,0.1168,61.42,0.4,0.8,1
528,396298.097,3872916.006,1.883,0.1168,61.528,0.1168,61.537,0.5,0.9,1
529,396298.151,3872915.902,1.884,0.1168,61.645,0.1168,61.653,0.7,1.1,1
530,396298.205,3872915.799,1.886,0.1168,61.761,0.1168,61.77,0.9,1.5,1
531,396298.260,3872915.696,1.888,0.1168,61.878,0.1168,61.887,1.0,1.8,1
532,396298.314,3872915.592,1.89,0.1168,61.995,0.1168,62.004,1.1,1.9,1
533,396298.368,3872915.489,1.893,0.1168,62.112,0.1168,62.12,1.2,2.0,1
534,396298.423,3872915.386,1.895,0.1168,62.228,0.1168,62.237,1.1,2.0,1
535,396298.477,3872915.282,1.898,0.1168,62.345,0.1168,62.354,1.1,2.0,1
536,396298.531,3872915.179,1.9,0.1168,62.462,0.1168,62.471,1.1,2.0,1
537,396298.585,3872915.076,1.902,0.1168,62.579,0.1168,62.588,1.2,2.0,1
538,396298.640,3872914.972,1.904,0.1168,62.695,0.1168,62.704,1.1,1.9,1
539,396298.694,3872914.869,1.907,0.1168,62.812,0.1168,62.821,1.0,1.8,1
540,396298.748,3872914.766,1.908,0.1168,62.929,0.1168,62.938,0.9,1.6,1
541,396298.803,3872914.662,1.91,0.1168,63.046,0.1168,63.055,0.8,1.4,1
542,396298.857,3872914.559,1.911,0.1168,63.162,0.1168,63.171,0.7,1.2,1
543,396298.911,3872914.456,1.913,0.1168,63.279,0.1168,63.288,0.6,1.0,1
544,396298.966,3872914.352,1.914,0.1168,63.396,0.1168,63.405,0.5,0.9,1
545,396299.020,3872914.249,1.915,0.1168,63.513,0.1168,63.522,0.4,0.8,1
546,396299.074,3872914.146,1.915,0.1168,63.629,0.1168,63.638,0.4,0.6,1
547,396299.128,3872914.042,1.916,0.1168,63.746,0.1168,63.755,0.4,0.7,1
548,396299.183,3872913.939,1.917,0.1168,63.863,0.1168,63.872,0.4,0.7,1
549,396299.237,3872913.836,1.918,0.1168,63.98,0.1168,63.989,0.5,0.9,1
550,396299.291,3872913.732,1.919,0.1168,64.096,0.1168,64.105,0.6,1.1,1
551,396299.346,3872913.629,1.921,0.1168,64.213,0.1168,64.222,0.6,1.1,1
552,396299.400,3872913.526,1.922,0.1168,64.33,0.1168,64.339,0.7,1.2,1
553,396299.454,3872913.422,1.923,0.1168,64.447,0.1168,64.456,0.7,1.2,1
554,396299.508,3872913.319,1.925,0.1168,64.563,0.1168,64.572,0.7,1.2,1
555,396299.563,3872913.216,1.926,0.1168,64.68,0.1168,64.689,0.7,1.3,1
556,396299.617,3872913.112,1.928,0.1168,64.797,0.1168,64.806,0.7,1.2,1
557,396299.671,3872913.009,1.929,0.1168,64.914,0.1168,64.923,0.7,1.1,1
558,396299.726,3872912.906,1.93,0.1168,65.03,0.1168,65.039,0.6,1.1,1
559,396299.780,3872912.803,1.931,0.1168,65.147,0.1168,65.156,0.6,1.0,1
560,396299.834,3872912.699,1.932,0.1168,65.264,0.1168,65.273,0.5,0.9,1
561,396299.888,3872912.596,1.933,0.1168,65.381,0.1168,65.39,0.5,0.8,1
562,396299.943,3872912.493,1.934,0.1168,65.497,0.1168,65.507,0.4,0.7,1
563,396299.997,3872912.389,1.935,0.1168,65.614,0.1168,65.623,0.4,0.7,1
564,396300.051,3872912.286,1.936,0.1168,65.731,0.1168,65.74,0.4,0.6,1
565,396300.106,3872912.183,1.936,0.1168,65.848,0.1168,65.857,0.3,0.5,1
566,396300.160,3872912.079,1.937,0.1168,65.964,0.1168,65.974,0.3,0.5,1
567,396300.214,3872911.976,1.938,0.1168,66.081,0.1168,66.09,0.3,0.5,1
568,396300.268,3872911.873,1.938,0.1168,66.198,0.1168,66.207,0.3,0.6,1
569,396300.323,3872911.769,1.939,0.1168,66.315,0.1168,66.324,0.3,0.6,1
570,396300.377,3872911.666,1.94,0.1168,66.431,0.1168,66.441,0.4,0.6,1
571,396300.431,3872911.563,1.94,0.1168,66.548,0.1168,66.557,0.4,0.6,1
572,396300.486,3872911.459,1.941,0.1168,66.665,0.1168,66.674,0.4,0.7,1
573,396300.540,3872911.356,1.942,0.1168,66.782,0.1168,66.791,0.4,0.6,1
574,396300.594,3872911.253,1.943,0.1168,66.898,0.1168,66.908,0.4,0.6,1
575,396300.649,3872911.149,1.943,0.1168,67.015,0.1168,67.024,0.3,0.5,1
576,396300.703,3872911.046,1.944,0.1168,67.132,0.1168,67.141,0.2,0.4,1
577,396300.757,3872910.943,1.944,0.1168,67.249,0.1168,67.258,0.1,0.2,1
578,396300.811,3872910.839,1.944,0.1168,67.365,0.1168,67.375,0.1,0.1,1
579,396300.866,3872910.736,1.944,0.1168,67.482,0.1168,67.491,0.0,0.0,1
580,396300.920,3872910.633,1.944,0.1168,67.599,0.1168,67.608,0.0,0.0,1
581,396300.974,3872910.529,1.944,0.1168,67.716,0.1168,67.725,0.0,0.0,1
582,396301.029,3872910.426,1.944,0.1168,67.832,0.1168,67.842,0.0,0.0,1
583,396301.083,3872910.323,1.944,0.1168,67.949,0.1168,67.958,0.1,0.1,1
584,396301.137,3872910.219,1.945,0.1168,68.066,0.1168,68.075,0.1,0.2,1
585,396301.191,3872910.116,1.945,0.1168,68.183,0.1168,68.192,0.2,0.3,1
586,396301.246,3872910.013,1.945,0.1168,68.299,0.1168,68.309,0.2,0.3,1
587,396301.300,3872909.909,1.946,0.1168,68.416,0.1168,68.425,0.2,0.3,1
588,396301.354,3872909.806,1.946,0.1168,68.533,0.1168,68.542,0.1,0.2,1
589,396301.409,3872909.703,1.946,0.1168,68.65,0.1168,68.659,0.0,0.0,1
590,396301.463,3872909.599,1.946,0.1168,68.766,0.1168,68.776,0.1,0.1,1
591,396301.517,3872909.496,1.945,0.1168,68.883,0.1168,68.892,0.3,0.4,1
592,396301.571,3872909.393,1.944,0.1168,69,0.1168,69.009,0.4,0.6,1
593,396301.626,3872909.289,1.943,0.1168,69.117,0.1168,69.126,0.5,0.9,1
594,396301.680,3872909.186,1.942,0.1168,69.233,0.1168,69.243,0.7,1.2,1
595,396301.734,3872909.083,1.94,0.1168,69.35,0.1168,69.359,0.8,1.5,1
596,396301.789,3872908.979,1.938,0.1168,69.467,0.1168,69.476,1.0,1.7,1
597,396301.843,3872908.876,1.936,0.1168,69.584,0.1168,69.593,1.1,1.8,1
598,396301.897,3872908.773,1.934,0.1168,69.7,0.1168,69.71,1.2,2.0,1
599,396301.951,3872908.669,1.931,0.1168,69.817,0.1168,69.826,1.1,2.0,1
600,396302.006,3872908.566,1.929,0.1168,69.934,0.1168,69.943,1.2,2.0,1
601,396302.060,3872908.463,1.927,0.1168,70.051,0.1168,70.06,1.1,1.9,1
602,396302.114,3872908.360,1.924,0.1168,70.167,0.1168,70.177,1.2,2.0,1
603,396302.169,3872908.256,1.922,0.1168,70.284,0.1168,70.294,1.1,1.9,1
604,396302.223,3872908.153,1.92,0.1168,70.401,0.1168,70.41,1.1,1.9,1
605,396302.277,3872908.050,1.918,0.1168,70.518,0.1168,70.527,1.1,1.9,1
606,396302.332,3872907.946,1.915,0.1168,70.634,0.1168,70.644,1.1,1.9,1
607,396302.386,3872907.843,1.913,0.1168,70.751,0.1168,70.761,1.1,2.0,1
608,396302.440,3872907.740,1.911,0.1168,70.868,0.1168,70.877,1.3,2.2,1
609,396302.494,3872907.636,1.908,0.1168,70.985,0.1168,70.994,1.4,2.4,1
610,396302.549,3872907.533,1.905,0.1168,71.102,0.1168,71.111,1.2,2.2,1
611,396302.603,3872907.430,1.903,0.1168,71.218,0.1168,71.228,1.2,2.1,1
612,396302.657,3872907.326,1.901,0.1168,71.335,0.1168,71.345,1.1,1.9,1
613,396302.712,3872907.223,1.898,0.1168,71.452,0.1168,71.461,1.1,1.9,1
614,396302.766,3872907.120,1.896,0.1168,71.569,0.1168,71.578,1.0,1.7,1
615,396302.820,3872907.016,1.894,0.1168,71.685,0.1168,71.695,1.0,1.7,1
616,396302.874,3872906.913,1.892,0.1168,71.802,0.1168,71.812,1.0,1.7,1
