"ID","X","Y","Elevation","Distance (Segment)","Distance (Total)","Distance 3D (Segment)","Distance 3D (Total)","Slope (Degrees)","Slope (Percent)","Segment Index"
38,389188.369,3866388.652,1.099,0.1277,4.727,0.1277,4.727,0.3,0.5,1
39,389188.449,3866388.553,1.1,0.1277,4.854,0.1277,4.855,0.2,0.4,1
40,389188.529,3866388.453,1.101,0.1277,4.982,0.1277,4.983,0.3,0.6,1
41,389188.609,3866388.353,1.101,0.1277,5.11,0.1277,5.11,0.3,0.5,1
42,389188.689,3866388.254,1.102,0.1277,5.238,0.1277,5.238,0.2,0.3,1
43,389188.769,3866388.154,1.102,0.1277,5.365,0.1277,5.366,0.2,0.4,1
44,389188.849,3866388.055,1.103,0.1277,5.493,0.1277,5.494,0.3,0.6,1
45,389188.929,3866387.955,1.103,0.1277,5.621,0.1277,5.621,0.2,0.3,1
46,389189.009,3866387.856,1.104,0.1277,5.748,0.1277,5.749,0.1,0.2,1
47,389189.089,3866387.756,1.104,0.1277,5.876,0.1277,5.877,0.2,0.4,1
48,389189.169,3866387.656,1.104,0.1277,6.004,0.1277,6.005,0.0,0.0,1
49,389189.249,3866387.557,1.104,0.1277,6.132,0.1277,6.132,0.2,0.3,1
50,389189.329,3866387.457,1.103,0.1277,6.259,0.1277,6.26,0.2,0.4,1
51,389189.408,3866387.358,1.102,0.1277,6.387,0.1277,6.388,0.5,0.8,1
52,389189.488,3866387.258,1.101,0.1277,6.515,0.1278,6.516,0.7,1.2,1
53,389189.568,3866387.159,1.099,0.1277,6.643,0.1277,6.643,0.5,1.0,1
54,389189.648,3866387.059,1.098,0.1277,6.77,0.1278,6.771,0.6,1.0,1
55,389189.728,3866386.959,1.097,0.1277,6.898,0.1277,6.899,0.6,1.0,1
56,389189.808,3866386.860,1.096,0.1277,7.026,0.1277,7.027,0.3,0.5,1
57,389189.888,3866386.760,1.096,0.1277,7.154,0.1277,7.154,0.2,0.3,1
58,389189.968,3866386.661,1.096,0.1277,7.281,0.1277,7.282,0.2,0.3,1
59,389190.048,3866386.561,1.096,0.1277,7.409,0.1277,7.41,0.1,0.2,1
60,389190.128,3866386.461,1.096,0.1277,7.537,0.1277,7.538,0.2,0.4,1
61,389190.208,3866386.362,1.097,0.1277,7.665,0.1277,7.665,0.3,0.6,1
62,389190.288,3866386.262,1.098,0.1277,7.792,0.1277,7.793,0.4,0.8,1
63,389190.368,3866386.163,1.1,0.1277,7.92,0.1278,7.921,0.7,1.2,1
64,389190.448,3866386.063,1.102,0.1277,8.048,0.1278,8.049,0.9,1.6,1
65,389190.528,3866385.964,1.103,0.1277,8.176,0.1278,8.176,0.7,1.2,1
66,389190.608,3866385.864,1.105,0.1277,8.303,0.1278,8.304,1.0,1.7,1
67,389190.688,3866385.764,1.108,0.1277,8.431,0.1278,8.432,1.3,2.3,1
68,389190.768,3866385.665,1.111,0.1277,8.559,0.1278,8.56,1.2,2.1,1
69,389190.848,3866385.565,1.115,0.1277,8.687,0.1278,8.687,1.6,2.8,1
70,389190.928,3866385.466,1.118,0.1277,8.814,0.1278,8.815,1.7,3.0,1
71,389191.008,3866385.366,1.122,0.1277,8.942,0.1278,8.943,1.4,2.5,1
72,389191.088,3866385.267,1.126,0.1277,9.07,0.1278,9.071,2.0,3.4,1
73,389191.168,3866385.167,1.131,0.1277,9.198,0.1278,9.199,2.1,3.7,1
74,389191.248,3866385.067,1.135,0.1277,9.325,0.1278,9.326,1.8,3.2,1
75,389191.328,3866384.968,1.139,0.1277,9.453,0.1278,9.454,1.7,3.0,1
76,389191.408,3866384.868,1.143,0.1277,9.581,0.1278,9.582,1.9,3.3,1
77,389191.488,3866384.769,1.147,0.1277,9.709,0.1278,9.71,1.9,3.3,1
78,389191.568,3866384.669,1.152,0.1277,9.836,0.1278,9.838,2.1,3.6,1
79,389191.648,3866384.570,1.157,0.1277,9.964,0.1279,9.966,2.4,4.2,1
80,389191.728,3866384.470,1.162,0.1277,10.092,0.1279,10.093,2.4,4.2,1
81,389191.808,3866384.370,1.168,0.1277,10.22,0.1279,10.221,2.6,4.5,1
82,389191.888,3866384.271,1.175,0.1277,10.347,0.1279,10.349,3.0,5.3,1
83,389191.968,3866384.171,1.182,0.1277,10.475,0.128,10.477,3.4,5.9,1
84,389192.048,3866384.072,1.19,0.1277,10.603,0.128,10.605,3.5,6.1,1
85,389192.128,3866383.972,1.198,0.1277,10.73,0.128,10.733,3.7,6.4,1
86,389192.207,3866383.873,1.207,0.1277,10.858,0.128,10.861,3.9,6.8,1
87,389192.287,3866383.773,1.216,0.1277,10.986,0.1281,10.989,4.1,7.2,1
88,389192.367,3866383.673,1.226,0.1277,11.114,0.1281,11.117,4.3,7.4,1
89,389192.447,3866383.574,1.235,0.1277,11.241,0.1281,11.246,4.3,7.5,1
90,389192.527,3866383.474,1.245,0.1277,11.369,0.1281,11.374,4.3,7.4,1
91,389192.607,3866383.375,1.254,0.1277,11.497,0.1281,11.502,4.3,7.4,1
92,389192.687,3866383.275,1.264,0.1277,11.625,0.1281,11.63,4.3,7.5,1
93,389192.767,3866383.176,1.273,0.1277,11.752,0.1281,11.758,4.1,7.2,1
94,389192.847,3866383.076,1.282,0.1277,11.88,0.1281,11.886,4.0,7.0,1
95,389192.927,3866382.976,1.291,0.1277,12.008,0.128,12.014,3.8,6.7,1
96,389193.007,3866382.877,1.299,0.1277,12.136,0.128,12.142,3.8,6.6,1
97,389193.087,3866382.777,1.308,0.1277,12.263,0.128,12.27,3.8,6.6,1
98,389193.167,3866382.678,1.316,0.1277,12.391,0.128,12.398,3.7,6.4,1
99,389193.247,3866382.578,1.325,0.1277,12.519,0.128,12.526,3.9,6.9,1
100,389193.327,3866382.479,1.334,0.1277,12.647,0.1281,12.654,4.0,7.1,1
101,389193.407,3866382.379,1.342,0.1277,12.774,0.128,12.782,3.9,6.8,1
102,389193.487,3866382.279,1.351,0.1277,12.902,0.1281,12.91,4.0,6.9,1
103,389193.567,3866382.180,1.36,0.1277,13.03,0.128,13.038,3.9,6.7,1
104,389193.647,3866382.080,1.368,0.1277,13.158,0.128,13.166,3.6,6.2,1
105,389193.727,3866381.981,1.375,0.1277,13.285,0.1279,13.294,3.2,5.7,1
106,389193.807,3866381.881,1.381,0.1277,13.413,0.1279,13.422,2.9,5.1,1
107,389193.887,3866381.781,1.387,0.1277,13.541,0.1279,13.55,2.7,4.7,1
108,389193.967,3866381.682,1.393,0.1277,13.669,0.1279,13.678,2.6,4.6,1
109,389194.047,3866381.582,1.399,0.1277,13.796,0.1279,13.806,2.6,4.6,1
110,389194.127,3866381.483,1.405,0.1277,13.924,0.1279,13.934,2.6,4.5,1
111,389194.207,3866381.383,1.411,0.1277,14.052,0.1279,14.062,2.6,4.6,1
112,389194.287,3866381.284,1.417,0.1277,14.18,0.1279,14.189,2.8,4.9,1
113,389194.367,3866381.184,1.423,0.1277,14.307,0.1279,14.317,2.9,5.1,1
114,389194.447,3866381.084,1.43,0.1277,14.435,0.1279,14.445,2.9,5.1,1
115,389194.527,3866380.985,1.436,0.1277,14.563,0.1279,14.573,2.8,4.9,1
116,389194.607,3866380.885,1.443,0.1277,14.691,0.1279,14.701,3.1,5.4,1
117,389194.687,3866380.786,1.45,0.1277,14.818,0.1279,14.829,3.0,5.3,1
118,389194.767,3866380.686,1.457,0.1277,14.946,0.1279,14.957,3.0,5.3,1
119,389194.847,3866380.587,1.464,0.1277,15.074,0.1279,15.085,3.2,5.6,1
120,389194.926,3866380.487,1.471,0.1277,15.202,0.1279,15.213,3.0,5.2,1
121,389195.006,3866380.387,1.477,0.1277,15.329,0.1279,15.341,2.9,5.1,1
122,389195.086,3866380.288,1.483,0.1277,15.457,0.1279,15.469,2.8,4.9,1
123,389195.166,3866380.188,1.489,0.1277,15.585,0.1279,15.596,2.6,4.5,1
124,389195.246,3866380.089,1.495,0.1277,15.713,0.1279,15.724,2.5,4.3,1
125,389195.326,3866379.989,1.5,0.1277,15.84,0.1278,15.852,2.3,4.0,1
126,389195.406,3866379.890,1.505,0.1277,15.968,0.1278,15.98,2.3,4.0,1
127,389195.486,3866379.790,1.51,0.1277,16.096,0.1278,16.108,2.3,4.0,1
128,389195.566,3866379.690,1.515,0.1277,16.223,0.1278,16.236,2.3,4.0,1
129,389195.646,3866379.591,1.52,0.1277,16.351,0.1278,16.364,2.3,4.0,1
130,389195.726,3866379.491,1.525,0.1277,16.479,0.1278,16.491,2.1,3.7,1
131,389195.806,3866379.392,1.53,0.1277,16.607,0.1278,16.619,2.0,3.5,1
132,389195.886,3866379.292,1.534,0.1277,16.734,0.1278,16.747,1.8,3.2,1
133,389195.966,3866379.193,1.537,0.1277,16.862,0.1278,16.875,1.5,2.7,1
134,389196.046,3866379.093,1.54,0.1277,16.99,0.1278,17.003,1.4,2.4,1
135,389196.126,3866378.993,1.543,0.1277,17.118,0.1278,17.13,1.3,2.2,1
136,389196.206,3866378.894,1.545,0.1277,17.245,0.1278,17.258,1.0,1.8,1
137,389196.286,3866378.794,1.548,0.1277,17.373,0.1278,17.386,1.1,1.9,1
138,389196.366,3866378.695,1.55,0.1277,17.501,0.1278,17.514,1.2,2.2,1
139,389196.446,3866378.595,1.553,0.1277,17.629,0.1278,17.641,1.2,2.1,1
140,389196.526,3866378.496,1.556,0.1277,17.756,0.1278,17.769,1.4,2.5,1
141,389196.606,3866378.396,1.56,0.1277,17.884,0.1278,17.897,1.6,2.8,1
142,389196.686,3866378.296,1.565,0.1277,18.012,0.1278,18.025,2.1,3.6,1
143,389196.766,3866378.197,1.57,0.1277,18.14,0.1278,18.153,2.3,4.1,1
144,389196.846,3866378.097,1.575,0.1277,18.267,0.1279,18.281,2.5,4.3,1
145,389196.926,3866377.998,1.581,0.1277,18.395,0.1279,18.408,2.5,4.4,1
146,389197.006,3866377.898,1.586,0.1277,18.523,0.1279,18.536,2.5,4.3,1
147,389197.086,3866377.799,1.591,0.1277,18.651,0.1278,18.664,2.2,3.9,1
148,389197.166,3866377.699,1.595,0.1277,18.778,0.1278,18.792,1.5,2.6,1
149,389197.246,3866377.599,1.597,0.1277,18.906,0.1278,18.92,0.9,1.5,1
150,389197.326,3866377.500,1.598,0.1277,19.034,0.1278,19.047,0.6,1.0,1
151,389197.406,3866377.400,1.598,0.1277,19.162,0.1277,19.175,0.2,0.4,1
152,389197.486,3866377.301,1.598,0.1277,19.289,0.1277,19.303,0.1,0.1,1
153,389197.566,3866377.201,1.598,0.1277,19.417,0.1277,19.431,0.3,0.5,1
154,389197.646,3866377.101,1.597,0.1277,19.545,0.1277,19.558,0.5,0.8,1
155,389197.725,3866377.002,1.596,0.1277,19.673,0.1277,19.686,0.4,0.7,1
156,389197.805,3866376.902,1.595,0.1277,19.8,0.1277,19.814,0.3,0.5,1
157,389197.885,3866376.803,1.595,0.1277,19.928,0.1277,19.942,0.2,0.4,1
158,389197.965,3866376.703,1.595,0.1277,20.056,0.1277,20.069,0.0,0.0,1
159,389198.045,3866376.604,1.595,0.1277,20.184,0.1277,20.197,0.2,0.3,1
160,389198.125,3866376.504,1.596,0.1277,20.311,0.1277,20.325,0.4,0.7,1
161,389198.205,3866376.404,1.598,0.1277,20.439,0.1278,20.453,0.7,1.2,1
162,389198.285,3866376.305,1.6,0.1277,20.567,0.1278,20.58,0.9,1.6,1
163,389198.365,3866376.205,1.602,0.1277,20.695,0.1278,20.708,1.2,2.1,1
164,389198.445,3866376.106,1.605,0.1277,20.822,0.1278,20.836,1.3,2.3,1
165,389198.525,3866376.006,1.608,0.1277,20.95,0.1278,20.964,1.3,2.3,1
166,389198.605,3866375.907,1.611,0.1277,21.078,0.1278,21.091,1.3,2.2,1
167,389198.685,3866375.807,1.614,0.1277,21.206,0.1278,21.219,1.3,2.2,1
168,389198.765,3866375.707,1.616,0.1277,21.333,0.1278,21.347,1.2,2.1,1
169,389198.845,3866375.608,1.619,0.1277,21.461,0.1278,21.475,1.0,1.7,1
170,389198.925,3866375.508,1.62,0.1277,21.589,0.1278,21.603,0.7,1.3,1
171,389199.005,3866375.409,1.622,0.1277,21.716,0.1278,21.73,0.6,1.0,1
172,389199.085,3866375.309,1.623,0.1277,21.844,0.1278,21.858,0.6,1.1,1
173,389199.165,3866375.210,1.625,0.1277,21.972,0.1278,21.986,0.7,1.2,1
174,389199.245,3866375.110,1.626,0.1277,22.1,0.1278,22.114,0.7,1.3,1
175,389199.325,3866375.010,1.628,0.1277,22.227,0.1278,22.241,0.7,1.2,1
176,389199.405,3866374.911,1.629,0.1277,22.355,0.1278,22.369,0.8,1.3,1
177,389199.485,3866374.811,1.631,0.1277,22.483,0.1278,22.497,0.9,1.5,1
178,389199.565,3866374.712,1.633,0.1277,22.611,0.1278,22.625,0.9,1.5,1
179,389199.645,3866374.612,1.635,0.1277,22.738,0.1278,22.752,0.9,1.5,1
180,389199.725,3866374.513,1.637,0.1277,22.866,0.1278,22.88,0.7,1.2,1
181,389199.805,3866374.413,1.638,0.1277,22.994,0.1277,23.008,0.5,1.0,1
182,389199.885,3866374.313,1.639,0.1277,23.122,0.1277,23.136,0.6,1.0,1
183,389199.965,3866374.214,1.64,0.1277,23.249,0.1277,23.263,0.4,0.7,1
184,389200.045,3866374.114,1.641,0.1277,23.377,0.1277,23.391,0.3,0.6,1
185,389200.125,3866374.015,1.642,0.1277,23.505,0.1277,23.519,0.3,0.5,1
186,389200.205,3866373.915,1.642,0.1277,23.633,0.1277,23.647,0.2,0.4,1
187,389200.285,3866373.816,1.642,0.1277,23.76,0.1277,23.774,0.2,0.3,1
188,389200.365,3866373.716,1.643,0.1277,23.888,0.1277,23.902,0.2,0.4,1
189,389200.445,3866373.616,1.643,0.1277,24.016,0.1277,24.03,0.2,0.4,1
190,389200.524,3866373.517,1.644,0.1277,24.144,0.1277,24.158,0.3,0.5,1
191,389200.604,3866373.417,1.645,0.1277,24.271,0.1277,24.285,0.4,0.7,1
192,389200.684,3866373.318,1.646,0.1277,24.399,0.1278,24.413,0.7,1.2,1
193,389200.764,3866373.218,1.648,0.1277,24.527,0.1278,24.541,0.7,1.3,1
194,389200.844,3866373.118,1.65,0.1277,24.655,0.1278,24.669,0.8,1.4,1
195,389200.924,3866373.019,1.652,0.1277,24.782,0.1278,24.796,0.9,1.6,1
196,389201.004,3866372.919,1.654,0.1277,24.91,0.1278,24.924,0.8,1.4,1
197,389201.084,3866372.820,1.655,0.1277,25.038,0.1278,25.052,0.7,1.2,1
198,389201.164,3866372.720,1.656,0.1277,25.166,0.1277,25.18,0.5,0.8,1
199,389201.244,3866372.621,1.657,0.1277,25.293,0.1277,25.307,0.3,0.5,1
200,389201.324,3866372.521,1.657,0.1277,25.421,0.1277,25.435,0.2,0.4,1
201,389201.404,3866372.421,1.658,0.1277,25.549,0.1277,25.563,0.4,0.6,1
202,389201.484,3866372.322,1.659,0.1277,25.677,0.1277,25.691,0.4,0.7,1
203,389201.564,3866372.222,1.66,0.1277,25.804,0.1278,25.818,0.6,1.0,1
204,389201.644,3866372.123,1.662,0.1277,25.932,0.1278,25.946,0.6,1.1,1
205,389201.724,3866372.023,1.664,0.1277,26.06,0.1278,26.074,0.8,1.4,1
206,389201.804,3866371.924,1.665,0.1277,26.188,0.1278,26.202,0.8,1.4,1
207,389201.884,3866371.824,1.667,0.1277,26.315,0.1278,26.329,0.7,1.3,1
208,389201.964,3866371.724,1.668,0.1277,26.443,0.1278,26.457,0.6,1.0,1
209,389202.044,3866371.625,1.669,0.1277,26.571,0.1277,26.585,0.4,0.7,1
210,389202.124,3866371.525,1.67,0.1277,26.699,0.1277,26.713,0.3,0.4,1
211,389202.204,3866371.426,1.67,0.1277,26.826,0.1277,26.84,0.2,0.3,1
212,389202.284,3866371.326,1.671,0.1277,26.954,0.1277,26.968,0.1,0.3,1
213,389202.364,3866371.227,1.671,0.1277,27.082,0.1277,27.096,0.1,0.2,1
214,389202.444,3866371.127,1.671,0.1277,27.209,0.1277,27.224,0.1,0.1,1
215,389202.524,3866371.027,1.671,0.1277,27.337,0.1277,27.351,0.2,0.3,1
216,389202.604,3866370.928,1.672,0.1277,27.465,0.1277,27.479,0.2,0.4,1
217,389202.684,3866370.828,1.672,0.1277,27.593,0.1277,27.607,0.3,0.5,1
218,389202.764,3866370.729,1.673,0.1277,27.72,0.1277,27.735,0.4,0.7,1
219,389202.844,3866370.629,1.674,0.1277,27.848,0.1277,27.862,0.4,0.7,1
220,389202.924,3866370.530,1.675,0.1277,27.976,0.1278,27.99,0.6,1.0,1
221,389203.004,3866370.430,1.677,0.1277,28.104,0.1278,28.118,0.7,1.2,1
222,389203.084,3866370.330,1.678,0.1277,28.231,0.1278,28.246,0.6,1.1,1
223,389203.164,3866370.231,1.68,0.1277,28.359,0.1278,28.373,0.7,1.3,1
224,389203.244,3866370.131,1.682,0.1277,28.487,0.1278,28.501,0.7,1.3,1
225,389203.323,3866370.032,1.683,0.1277,28.615,0.1278,28.629,0.7,1.2,1
226,389203.403,3866369.932,1.685,0.1277,28.742,0.1278,28.757,0.7,1.3,1
227,389203.483,3866369.833,1.686,0.1277,28.87,0.1277,28.884,0.5,0.9,1
228,389203.563,3866369.733,1.687,0.1277,28.998,0.1277,29.012,0.5,0.9,1
229,389203.643,3866369.633,1.688,0.1277,29.126,0.1277,29.14,0.4,0.7,1
230,389203.723,3866369.534,1.689,0.1277,29.253,0.1277,29.268,0.4,0.6,1
231,389203.803,3866369.434,1.69,0.1277,29.381,0.1277,29.395,0.3,0.6,1
232,389203.883,3866369.335,1.69,0.1277,29.509,0.1277,29.523,0.2,0.4,1
233,389203.963,3866369.235,1.691,0.1277,29.637,0.1277,29.651,0.2,0.4,1
234,389204.043,3866369.136,1.691,0.1277,29.764,0.1277,29.779,0.3,0.5,1
235,389204.123,3866369.036,1.692,0.1277,29.892,0.1277,29.906,0.4,0.6,1
236,389204.203,3866368.936,1.693,0.1277,30.02,0.1277,30.034,0.5,0.9,1
237,389204.283,3866368.837,1.695,0.1277,30.148,0.1278,30.162,0.7,1.3,1
238,389204.363,3866368.737,1.697,0.1277,30.275,0.1278,30.29,0.8,1.5,1
239,389204.443,3866368.638,1.699,0.1277,30.403,0.1278,30.417,1.2,2.0,1
240,389204.523,3866368.538,1.703,0.1277,30.531,0.1278,30.545,1.4,2.5,1
241,389204.603,3866368.438,1.705,0.1277,30.659,0.1278,30.673,1.3,2.3,1
242,389204.683,3866368.339,1.709,0.1277,30.786,0.1278,30.801,1.5,2.6,1
243,389204.763,3866368.239,1.712,0.1277,30.914,0.1278,30.928,1.4,2.5,1
244,389204.843,3866368.140,1.715,0.1277,31.042,0.1278,31.056,1.3,2.3,1
245,389204.923,3866368.040,1.718,0.1277,31.17,0.1278,31.184,1.3,2.3,1
246,389205.003,3866367.941,1.721,0.1277,31.297,0.1278,31.312,1.2,2.1,1
247,389205.083,3866367.841,1.723,0.1277,31.425,0.1278,31.44,1.2,2.0,1
248,389205.163,3866367.741,1.726,0.1277,31.553,0.1278,31.567,1.2,2.2,1
249,389205.243,3866367.642,1.728,0.1277,31.681,0.1278,31.695,1.1,1.9,1
250,389205.323,3866367.542,1.73,0.1277,31.808,0.1278,31.823,0.9,1.5,1
251,389205.403,3866367.443,1.732,0.1277,31.936,0.1278,31.951,0.8,1.5,1
252,389205.483,3866367.343,1.734,0.1277,32.064,0.1278,32.078,0.7,1.2,1
253,389205.563,3866367.244,1.735,0.1277,32.191,0.1278,32.206,0.7,1.1,1
254,389205.643,3866367.144,1.737,0.1277,32.319,0.1278,32.334,0.7,1.2,1
255,389205.723,3866367.044,1.738,0.1277,32.447,0.1278,32.462,0.7,1.1,1
256,389205.803,3866366.945,1.74,0.1277,32.575,0.1278,32.589,0.6,1.1,1
257,389205.883,3866366.845,1.741,0.1277,32.702,0.1278,32.717,0.7,1.2,1
258,389205.963,3866366.746,1.743,0.1277,32.83,0.1278,32.845,0.8,1.3,1
259,389206.043,3866366.646,1.745,0.1277,32.958,0.1278,32.973,0.8,1.4,1
260,389206.122,3866366.547,1.746,0.1277,33.086,0.1278,33.1,0.8,1.3,1
261,389206.202,3866366.447,1.748,0.1277,33.213,0.1278,33.228,0.7,1.3,1
262,389206.282,3866366.347,1.749,0.1277,33.341,0.1278,33.356,0.7,1.2,1
263,389206.362,3866366.248,1.751,0.1277,33.469,0.1278,33.484,0.6,1.0,1
264,389206.442,3866366.148,1.752,0.1277,33.597,0.1277,33.611,0.4,0.7,1
265,389206.522,3866366.049,1.752,0.1277,33.724,0.1277,33.739,0.2,0.3,1
266,389206.602,3866365.949,1.752,0.1277,33.852,0.1277,33.867,0.1,0.2,1
267,389206.682,3866365.850,1.751,0.1277,33.98,0.1277,33.995,0.3,0.4,1
268,389206.762,3866365.750,1.75,0.1277,34.108,0.1277,34.122,0.4,0.6,1
269,389206.842,3866365.650,1.749,0.1277,34.235,0.1277,34.25,0.5,0.9,1
270,389206.922,3866365.551,1.748,0.1277,34.363,0.1277,34.378,0.4,0.8,1
271,389207.002,3866365.451,1.747,0.1277,34.491,0.1277,34.506,0.4,0.8,1
272,389207.082,3866365.352,1.747,0.1277,34.619,0.1277,34.633,0.2,0.4,1
273,389207.162,3866365.252,1.747,0.1277,34.746,0.1277,34.761,0.1,0.1,1
274,389207.242,3866365.153,1.747,0.1277,34.874,0.1277,34.889,0.3,0.5,1
275,389207.322,3866365.053,1.748,0.1277,35.002,0.1277,35.017,0.4,0.7,1
276,389207.402,3866364.953,1.749,0.1277,35.13,0.1277,35.144,0.5,0.9,1
277,389207.482,3866364.854,1.751,0.1277,35.257,0.1278,35.272,0.7,1.3,1
278,389207.562,3866364.754,1.753,0.1277,35.385,0.1278,35.4,0.8,1.5,1
279,389207.642,3866364.655,1.755,0.1277,35.513,0.1278,35.528,0.9,1.6,1
280,389207.722,3866364.555,1.757,0.1277,35.641,0.1278,35.655,0.8,1.5,1
281,389207.802,3866364.456,1.759,0.1277,35.768,0.1278,35.783,0.8,1.4,1
282,389207.882,3866364.356,1.761,0.1277,35.896,0.1278,35.911,0.9,1.6,1
283,389207.962,3866364.256,1.763,0.1277,36.024,0.1278,36.039,1.0,1.8,1
284,389208.042,3866364.157,1.766,0.1277,36.152,0.1278,36.166,1.2,2.1,1
285,389208.122,3866364.057,1.768,0.1277,36.279,0.1278,36.294,1.1,1.9,1
286,389208.202,3866363.958,1.77,0.1277,36.407,0.1278,36.422,1.0,1.8,1
287,389208.282,3866363.858,1.773,0.1277,36.535,0.1278,36.55,1.0,1.7,1
288,389208.362,3866363.758,1.775,0.1277,36.663,0.1278,36.677,0.9,1.6,1
289,389208.442,3866363.659,1.777,0.1277,36.79,0.1278,36.805,0.8,1.4,1
290,389208.522,3866363.559,1.778,0.1277,36.918,0.1277,36.933,0.5,0.8,1
291,389208.602,3866363.460,1.778,0.1277,37.046,0.1277,37.061,0.4,0.7,1
292,389208.682,3866363.360,1.779,0.1277,37.174,0.1277,37.188,0.5,0.8,1
293,389208.762,3866363.261,1.781,0.1277,37.301,0.1277,37.316,0.5,0.9,1
294,389208.841,3866363.161,1.782,0.1277,37.429,0.1278,37.444,0.6,1.1,1
295,389208.921,3866363.061,1.784,0.1277,37.557,0.1278,37.572,0.7,1.2,1
296,389209.001,3866362.962,1.785,0.1277,37.684,0.1278,37.7,0.8,1.4,1
297,389209.081,3866362.862,1.788,0.1277,37.812,0.1278,37.827,1.1,1.9,1
298,389209.161,3866362.763,1.791,0.1277,37.94,0.1278,37.955,1.2,2.1,1
299,389209.241,3866362.663,1.793,0.1277,38.068,0.1278,38.083,1.2,2.1,1
300,389209.321,3866362.564,1.796,0.1277,38.195,0.1278,38.211,1.2,2.2,1
301,389209.401,3866362.464,1.799,0.1277,38.323,0.1278,38.338,1.2,2.1,1
302,389209.481,3866362.364,1.801,0.1277,38.451,0.1278,38.466,1.1,1.9,1
303,389209.561,3866362.265,1.803,0.1277,38.579,0.1278,38.594,0.8,1.3,1
304,389209.641,3866362.165,1.804,0.1277,38.706,0.1277,38.722,0.5,0.8,1
305,389209.721,3866362.066,1.804,0.1277,38.834,0.1277,38.849,0.2,0.4,1
306,389209.801,3866361.966,1.805,0.1277,38.962,0.1277,38.977,0.1,0.1,1
307,389209.881,3866361.867,1.805,0.1277,39.09,0.1277,39.105,0.0,0.1,1
308,389209.961,3866361.767,1.805,0.1277,39.217,0.1277,39.233,0.0,0.0,1
