"ID","X","Y","Elevation","Distance (Segment)","Distance (Total)","Distance 3D (Segment)","Distance 3D (Total)","Slope (Degrees)","Slope (Percent)","Segment Index"
303,400302.426,3876525.455,1.271,0.1607,48.545,0.1607,48.583,0.1,0.2,1
304,400302.526,3876525.330,1.271,0.1607,48.706,0.1607,48.744,0.1,0.2,1
305,400302.626,3876525.204,1.271,0.1607,48.867,0.1607,48.905,0.0,0.1,1
306,400302.726,3876525.078,1.271,0.1607,49.028,0.1607,49.066,0.1,0.2,1
307,400302.826,3876524.953,1.272,0.1607,49.188,0.1607,49.226,0.1,0.2,1
308,400302.927,3876524.827,1.272,0.1607,49.349,0.1607,49.387,0.1,0.2,1
309,400303.027,3876524.702,1.272,0.1607,49.51,0.1607,49.548,0.2,0.4,1
310,400303.127,3876524.576,1.274,0.1607,49.671,0.1607,49.709,0.4,0.6,1
311,400303.227,3876524.450,1.275,0.1607,49.831,0.1608,49.869,0.6,1.0,1
312,400303.327,3876524.325,1.277,0.1607,49.992,0.1608,50.03,0.8,1.4,1
313,400303.428,3876524.199,1.28,0.1607,50.153,0.1608,50.191,1.0,1.7,1
314,400303.528,3876524.073,1.284,0.1607,50.314,0.1608,50.352,1.2,2.0,1
315,400303.628,3876523.948,1.287,0.1607,50.474,0.1608,50.512,1.2,2.1,1
316,400303.728,3876523.822,1.29,0.1607,50.635,0.1608,50.673,1.1,1.9,1
317,400303.828,3876523.696,1.293,0.1607,50.796,0.1608,50.834,0.9,1.6,1
318,400303.929,3876523.571,1.295,0.1607,50.957,0.1608,50.995,0.8,1.4,1
319,400304.029,3876523.445,1.297,0.1607,51.117,0.1608,51.156,0.7,1.2,1
320,400304.129,3876523.320,1.298,0.1607,51.278,0.1608,51.316,0.5,0.8,1
321,400304.229,3876523.194,1.299,0.1607,51.439,0.1608,51.477,0.5,0.8,1
322,400304.330,3876523.068,1.301,0.1607,51.6,0.1608,51.638,0.6,1.1,1
323,400304.430,3876522.943,1.303,0.1607,51.76,0.1608,51.799,0.7,1.2,1
324,400304.530,3876522.817,1.305,0.1607,51.921,0.1608,51.959,0.6,1.1,1
325,400304.630,3876522.691,1.307,0.1607,52.082,0.1608,52.12,0.6,1.0,1
326,400304.730,3876522.566,1.308,0.1607,52.243,0.1608,52.281,0.5,0.9,1
327,400304.831,3876522.440,1.309,0.1607,52.403,0.1608,52.442,0.5,0.9,1
328,400304.931,3876522.314,1.311,0.1607,52.564,0.1608,52.602,0.4,0.8,1
329,400305.031,3876522.189,1.313,0.1607,52.725,0.1608,52.763,0.7,1.2,1
330,400305.131,3876522.063,1.315,0.1607,52.886,0.1608,52.924,0.9,1.6,1
331,400305.231,3876521.938,1.318,0.1607,53.046,0.1608,53.085,1.0,1.7,1
332,400305.332,3876521.812,1.32,0.1607,53.207,0.1608,53.245,1.0,1.7,1
333,400305.432,3876521.686,1.323,0.1607,53.368,0.1608,53.406,0.8,1.3,1
334,400305.532,3876521.561,1.324,0.1607,53.529,0.1608,53.567,0.5,0.9,1
335,400305.632,3876521.435,1.325,0.1607,53.689,0.1607,53.728,0.4,0.6,1
336,400305.732,3876521.309,1.326,0.1607,53.85,0.1607,53.888,0.3,0.6,1
337,400305.833,3876521.184,1.327,0.1607,54.011,0.1607,54.049,0.3,0.6,1
338,400305.933,3876521.058,1.329,0.1607,54.172,0.1608,54.21,0.6,1.0,1
339,400306.033,3876520.933,1.331,0.1607,54.332,0.1608,54.371,0.8,1.4,1
340,400306.133,3876520.807,1.334,0.1607,54.493,0.1608,54.531,1.0,1.7,1
341,400306.233,3876520.681,1.336,0.1607,54.654,0.1608,54.692,1.0,1.7,1
342,400306.334,3876520.556,1.339,0.1607,54.814,0.1608,54.853,1.1,1.9,1
343,400306.434,3876520.430,1.342,0.1607,54.975,0.1608,55.014,1.0,1.7,1
344,400306.534,3876520.304,1.344,0.1607,55.136,0.1608,55.174,0.8,1.4,1
345,400306.634,3876520.179,1.346,0.1607,55.297,0.1608,55.335,0.6,1.1,1
346,400306.734,3876520.053,1.348,0.1607,55.457,0.1608,55.496,0.7,1.2,1
347,400306.835,3876519.927,1.35,0.1607,55.618,0.1608,55.657,0.8,1.4,1
348,400306.935,3876519.802,1.353,0.1607,55.779,0.1608,55.818,0.8,1.3,1
349,400307.035,3876519.676,1.355,0.1607,55.94,0.1608,55.978,0.7,1.2,1
350,400307.135,3876519.551,1.357,0.1607,56.1,0.1608,56.139,0.9,1.6,1
351,400307.236,3876519.425,1.36,0.1607,56.261,0.1608,56.3,1.0,1.8,1
352,400307.336,3876519.299,1.363,0.1607,56.422,0.1608,56.461,1.1,1.9,1
353,400307.436,3876519.174,1.366,0.1607,56.583,0.1608,56.621,0.9,1.6,1
354,400307.536,3876519.048,1.368,0.1607,56.743,0.1608,56.782,0.9,1.6,1
355,400307.636,3876518.922,1.37,0.1607,56.904,0.1608,56.943,0.8,1.4,1
356,400307.737,3876518.797,1.372,0.1607,57.065,0.1608,57.104,0.6,1.0,1
357,400307.837,3876518.671,1.373,0.1607,57.226,0.1607,57.264,0.3,0.6,1
358,400307.937,3876518.545,1.373,0.1607,57.386,0.1607,57.425,0.2,0.4,1
359,400308.037,3876518.420,1.374,0.1607,57.547,0.1607,57.586,0.2,0.3,1
360,400308.137,3876518.294,1.374,0.1607,57.708,0.1607,57.747,0.2,0.3,1
361,400308.238,3876518.169,1.375,0.1607,57.869,0.1607,57.907,0.2,0.3,1
362,400308.338,3876518.043,1.376,0.1607,58.029,0.1607,58.068,0.3,0.6,1
363,400308.438,3876517.917,1.377,0.1607,58.19,0.1608,58.229,0.5,0.8,1
364,400308.538,3876517.792,1.379,0.1607,58.351,0.1608,58.39,0.6,1.1,1
365,400308.638,3876517.666,1.381,0.1607,58.512,0.1608,58.55,0.7,1.3,1
366,400308.739,3876517.540,1.383,0.1607,58.672,0.1608,58.711,0.8,1.4,1
367,400308.839,3876517.415,1.385,0.1607,58.833,0.1608,58.872,0.7,1.2,1
368,400308.939,3876517.289,1.387,0.1607,58.994,0.1608,59.033,0.6,1.0,1
369,400309.039,3876517.163,1.388,0.1607,59.155,0.1608,59.193,0.4,0.7,1
370,400309.139,3876517.038,1.389,0.1607,59.315,0.1607,59.354,0.4,0.7,1
371,400309.240,3876516.912,1.39,0.1607,59.476,0.1608,59.515,0.5,0.8,1
372,400309.340,3876516.787,1.392,0.1607,59.637,0.1608,59.676,0.7,1.2,1
373,400309.440,3876516.661,1.395,0.1607,59.798,0.1608,59.836,0.9,1.6,1
374,400309.540,3876516.535,1.398,0.1607,59.958,0.1608,59.997,1.1,1.8,1
375,400309.640,3876516.410,1.401,0.1607,60.119,0.1608,60.158,1.2,2.1,1
376,400309.741,3876516.284,1.404,0.1607,60.28,0.1608,60.319,1.2,2.1,1
377,400309.841,3876516.158,1.407,0.1607,60.441,0.1608,60.48,1.1,1.9,1
378,400309.941,3876516.033,1.41,0.1607,60.601,0.1608,60.64,0.8,1.5,1
379,400310.041,3876515.907,1.412,0.1607,60.762,0.1608,60.801,0.8,1.4,1
380,400310.141,3876515.782,1.414,0.1607,60.923,0.1608,60.962,0.7,1.3,1
381,400310.242,3876515.656,1.416,0.1607,61.084,0.1608,61.123,0.7,1.2,1
382,400310.342,3876515.530,1.418,0.1607,61.244,0.1608,61.283,0.6,1.0,1
383,400310.442,3876515.405,1.42,0.1607,61.405,0.1608,61.444,0.7,1.2,1
384,400310.542,3876515.279,1.422,0.1607,61.566,0.1608,61.605,0.8,1.3,1
385,400310.643,3876515.153,1.424,0.1607,61.727,0.1608,61.766,0.9,1.5,1
386,400310.743,3876515.028,1.427,0.1607,61.887,0.1608,61.926,1.0,1.8,1
387,400310.843,3876514.902,1.431,0.1607,62.048,0.1608,62.087,1.5,2.6,1
388,400310.943,3876514.776,1.436,0.1607,62.209,0.1608,62.248,1.7,2.9,1
389,400311.043,3876514.651,1.441,0.1607,62.37,0.1608,62.409,1.9,3.4,1
390,400311.144,3876514.525,1.448,0.1607,62.53,0.1609,62.57,2.5,4.3,1
391,400311.244,3876514.400,1.456,0.1607,62.691,0.1609,62.731,2.9,5.0,1
392,400311.344,3876514.274,1.465,0.1607,62.852,0.161,62.892,3.1,5.5,1
393,400311.444,3876514.148,1.473,0.1607,63.013,0.161,63.053,3.0,5.2,1
394,400311.544,3876514.023,1.482,0.1607,63.173,0.161,63.214,3.1,5.4,1
395,400311.645,3876513.897,1.491,0.1607,63.334,0.161,63.375,3.2,5.7,1
396,400311.745,3876513.771,1.499,0.1607,63.495,0.161,63.536,2.9,5.1,1
397,400311.845,3876513.646,1.505,0.1607,63.656,0.1609,63.696,2.1,3.7,1
398,400311.945,3876513.520,1.508,0.1607,63.816,0.1608,63.857,1.1,1.9,1
399,400312.045,3876513.394,1.511,0.1607,63.977,0.1608,64.018,0.8,1.4,1
400,400312.146,3876513.269,1.511,0.1607,64.138,0.1607,64.179,0.2,0.3,1
401,400312.246,3876513.143,1.509,0.1607,64.299,0.1608,64.34,0.8,1.4,1
402,400312.346,3876513.018,1.506,0.1607,64.459,0.1608,64.5,1.1,2.0,1
403,400312.446,3876512.892,1.502,0.1607,64.62,0.1608,64.661,1.3,2.3,1
404,400312.546,3876512.766,1.499,0.1607,64.781,0.1608,64.822,1.1,1.9,1
405,400312.647,3876512.641,1.495,0.1607,64.942,0.1608,64.983,1.4,2.4,1
406,400312.747,3876512.515,1.492,0.1607,65.102,0.1608,65.143,1.2,2.1,1
407,400312.847,3876512.389,1.49,0.1607,65.263,0.1608,65.304,0.7,1.2,1
408,400312.947,3876512.264,1.488,0.1607,65.424,0.1608,65.465,0.7,1.3,1
409,400313.047,3876512.138,1.486,0.1607,65.584,0.1608,65.626,0.7,1.3,1
410,400313.148,3876512.013,1.483,0.1607,65.745,0.1608,65.786,0.8,1.5,1
411,400313.248,3876511.887,1.481,0.1607,65.906,0.1608,65.947,0.9,1.6,1
412,400313.348,3876511.761,1.478,0.1607,66.067,0.1608,66.108,1.0,1.7,1
413,400313.448,3876511.636,1.475,0.1607,66.227,0.1608,66.269,1.2,2.1,1
414,400313.549,3876511.510,1.472,0.1607,66.388,0.1608,66.43,0.9,1.6,1
415,400313.649,3876511.384,1.47,0.1607,66.549,0.1608,66.59,0.6,1.1,1
416,400313.749,3876511.259,1.469,0.1607,66.71,0.1608,66.751,0.4,0.7,1
417,400313.849,3876511.133,1.469,0.1607,66.87,0.1607,66.912,0.0,0.0,1
418,400313.949,3876511.007,1.469,0.1607,67.031,0.1607,67.073,0.0,0.1,1
419,400314.050,3876510.882,1.469,0.1607,67.192,0.1607,67.233,0.1,0.1,1
420,400314.150,3876510.756,1.47,0.1607,67.353,0.1607,67.394,0.1,0.2,1
421,400314.250,3876510.631,1.471,0.1607,67.513,0.1608,67.555,0.4,0.7,1
422,400314.350,3876510.505,1.472,0.1607,67.674,0.1608,67.716,0.6,1.0,1
423,400314.450,3876510.379,1.475,0.1607,67.835,0.1608,67.876,1.0,1.7,1
424,400314.551,3876510.254,1.478,0.1607,67.996,0.1608,68.037,1.2,2.0,1
425,400314.651,3876510.128,1.483,0.1607,68.156,0.1608,68.198,1.8,3.1,1
426,400314.751,3876510.002,1.488,0.1607,68.317,0.1608,68.359,1.7,2.9,1
427,400314.851,3876509.877,1.494,0.1607,68.478,0.1609,68.52,2.1,3.6,1
428,400314.951,3876509.751,1.5,0.1607,68.639,0.1609,68.68,2.1,3.7,1
429,400315.052,3876509.625,1.506,0.1607,68.799,0.1609,68.841,2.2,3.8,1
430,400315.152,3876509.500,1.511,0.1607,68.96,0.1608,69.002,1.9,3.3,1
431,400315.252,3876509.374,1.516,0.1607,69.121,0.1608,69.163,1.7,2.9,1
432,400315.352,3876509.249,1.521,0.1607,69.282,0.1608,69.324,1.8,3.1,1
433,400315.452,3876509.123,1.525,0.1607,69.442,0.1608,69.485,1.4,2.5,1
434,400315.553,3876508.997,1.529,0.1607,69.603,0.1608,69.645,1.4,2.5,1
435,400315.653,3876508.872,1.534,0.1607,69.764,0.1608,69.806,1.7,2.9,1
436,400315.753,3876508.746,1.539,0.1607,69.925,0.1608,69.967,1.8,3.1,1
437,400315.853,3876508.620,1.543,0.1607,70.085,0.1608,70.128,1.5,2.6,1
438,400315.953,3876508.495,1.547,0.1607,70.246,0.1608,70.289,1.3,2.2,1
439,400316.054,3876508.369,1.55,0.1607,70.407,0.1608,70.449,1.1,1.9,1
440,400316.154,3876508.243,1.552,0.1607,70.568,0.1608,70.61,0.7,1.3,1
441,400316.254,3876508.118,1.552,0.1607,70.728,0.1607,70.771,0.3,0.5,1
442,400316.354,3876507.992,1.553,0.1607,70.889,0.1607,70.932,0.2,0.3,1
443,400316.455,3876507.867,1.554,0.1607,71.05,0.1607,71.092,0.2,0.4,1
444,400316.555,3876507.741,1.555,0.1607,71.211,0.1608,71.253,0.5,0.8,1
445,400316.655,3876507.615,1.557,0.1607,71.371,0.1608,71.414,0.8,1.4,1
446,400316.755,3876507.490,1.56,0.1607,71.532,0.1608,71.575,1.0,1.7,1
447,400316.855,3876507.364,1.564,0.1607,71.693,0.1608,71.735,1.4,2.4,1
448,400316.956,3876507.238,1.568,0.1607,71.854,0.1608,71.896,1.5,2.6,1
449,400317.056,3876507.113,1.574,0.1607,72.014,0.1608,72.057,2.0,3.5,1
450,400317.156,3876506.987,1.579,0.1607,72.175,0.1608,72.218,1.9,3.3,1
451,400317.256,3876506.862,1.586,0.1607,72.336,0.1609,72.379,2.4,4.3,1
452,400317.356,3876506.736,1.593,0.1607,72.497,0.1609,72.54,2.6,4.5,1
453,400317.457,3876506.610,1.601,0.1607,72.657,0.1609,72.701,2.7,4.8,1
454,400317.557,3876506.485,1.609,0.1607,72.818,0.161,72.862,3.1,5.3,1
455,400317.657,3876506.359,1.619,0.1607,72.979,0.161,73.023,3.4,5.9,1
456,400317.757,3876506.233,1.629,0.1607,73.14,0.1611,73.184,3.6,6.4,1
457,400317.857,3876506.108,1.638,0.1607,73.3,0.161,73.345,3.2,5.6,1
458,400317.958,3876505.982,1.646,0.1607,73.461,0.161,73.506,3.0,5.3,1
459,400318.058,3876505.856,1.653,0.1607,73.622,0.1609,73.667,2.2,3.9,1
460,400318.158,3876505.731,1.656,0.1607,73.783,0.1608,73.827,1.0,1.8,1
461,400318.258,3876505.605,1.655,0.1607,73.943,0.1607,73.988,0.4,0.6,1
462,400318.358,3876505.480,1.651,0.1607,74.104,0.1608,74.149,1.3,2.2,1
463,400318.459,3876505.354,1.646,0.1607,74.265,0.1608,74.31,1.7,3.0,1
464,400318.559,3876505.228,1.641,0.1607,74.426,0.1608,74.471,2.0,3.4,1
465,400318.659,3876505.103,1.637,0.1607,74.586,0.1608,74.631,1.5,2.6,1
466,400318.759,3876504.977,1.635,0.1607,74.747,0.1608,74.792,0.6,1.1,1
467,400318.859,3876504.851,1.634,0.1607,74.908,0.1607,74.953,0.2,0.3,1
468,400318.960,3876504.726,1.635,0.1607,75.069,0.1607,75.114,0.3,0.6,1
469,400319.060,3876504.600,1.637,0.1607,75.229,0.1608,75.274,0.7,1.2,1
470,400319.160,3876504.474,1.64,0.1607,75.39,0.1608,75.435,1.1,1.9,1
471,400319.260,3876504.349,1.643,0.1607,75.551,0.1608,75.596,1.0,1.8,1
472,400319.360,3876504.223,1.646,0.1607,75.712,0.1608,75.757,0.9,1.6,1
473,400319.461,3876504.098,1.648,0.1607,75.872,0.1608,75.917,1.0,1.7,1
474,400319.561,3876503.972,1.651,0.1607,76.033,0.1608,76.078,1.0,1.7,1
475,400319.661,3876503.846,1.654,0.1607,76.194,0.1608,76.239,0.9,1.5,1
476,400319.761,3876503.721,1.655,0.1607,76.354,0.1608,76.4,0.6,1.1,1
477,400319.862,3876503.595,1.658,0.1607,76.515,0.1608,76.56,0.8,1.3,1
478,400319.962,3876503.469,1.661,0.1607,76.676,0.1608,76.721,1.3,2.3,1
479,400320.062,3876503.344,1.666,0.1607,76.837,0.1608,76.882,1.5,2.7,1
480,400320.162,3876503.218,1.671,0.1607,76.997,0.1608,77.043,1.9,3.3,1
481,400320.262,3876503.093,1.676,0.1607,77.158,0.1608,77.204,1.9,3.3,1
482,400320.363,3876502.967,1.68,0.1607,77.319,0.1608,77.365,1.5,2.6,1
483,400320.463,3876502.841,1.683,0.1607,77.48,0.1608,77.525,1.0,1.7,1
484,400320.563,3876502.716,1.684,0.1607,77.64,0.1607,77.686,0.2,0.4,1
485,400320.663,3876502.590,1.684,0.1607,77.801,0.1607,77.847,0.1,0.1,1
486,400320.763,3876502.464,1.682,0.1607,77.962,0.1608,78.008,0.7,1.2,1
487,400320.864,3876502.339,1.68,0.1607,78.123,0.1608,78.168,0.6,1.0,1
488,400320.964,3876502.213,1.678,0.1607,78.283,0.1608,78.329,0.7,1.2,1
489,400321.064,3876502.087,1.68,0.1607,78.444,0.1608,78.49,0.4,0.7,1
490,400321.164,3876501.962,1.682,0.1607,78.605,0.1608,78.651,0.9,1.5,1
491,400321.264,3876501.836,1.686,0.1607,78.766,0.1608,78.811,1.5,2.6,1
492,400321.365,3876501.711,1.691,0.1607,78.926,0.1608,78.972,1.5,2.6,1
493,400321.465,3876501.585,1.695,0.1607,79.087,0.1608,79.133,1.4,2.5,1
494,400321.565,3876501.459,1.696,0.1607,79.248,0.1608,79.294,0.5,0.9,1
495,400321.665,3876501.334,1.696,0.1607,79.409,0.1607,79.454,0.1,0.1,1
496,400321.765,3876501.208,1.695,0.1607,79.569,0.1607,79.615,0.2,0.4,1
497,400321.866,3876501.082,1.694,0.1607,79.73,0.1608,79.776,0.4,0.7,1
498,400321.966,3876500.957,1.693,0.1607,79.891,0.1608,79.937,0.5,0.8,1
499,400322.066,3876500.831,1.692,0.1607,80.052,0.1607,80.097,0.2,0.3,1
500,400322.166,3876500.705,1.693,0.1607,80.212,0.1607,80.258,0.2,0.4,1
501,400322.266,3876500.580,1.694,0.1607,80.373,0.1607,80.419,0.3,0.6,1
502,400322.367,3876500.454,1.694,0.1607,80.534,0.1607,80.58,0.1,0.1,1
503,400322.467,3876500.329,1.693,0.1607,80.695,0.1607,80.74,0.3,0.5,1
504,400322.567,3876500.203,1.69,0.1607,80.855,0.1608,80.901,1.0,1.7,1
505,400322.667,3876500.077,1.686,0.1607,81.016,0.1608,81.062,1.3,2.2,1
506,400322.768,3876499.952,1.683,0.1607,81.177,0.1608,81.223,1.2,2.1,1
507,400322.868,3876499.826,1.68,0.1607,81.338,0.1608,81.384,1.0,1.8,1
508,400322.968,3876499.700,1.678,0.1607,81.498,0.1608,81.544,0.6,1.1,1
509,400323.068,3876499.575,1.678,0.1607,81.659,0.1607,81.705,0.1,0.1,1
510,400323.168,3876499.449,1.68,0.1607,81.82,0.1608,81.866,0.6,1.1,1
511,400323.269,3876499.324,1.683,0.1607,81.981,0.1608,82.027,1.0,1.7,1
512,400323.369,3876499.198,1.686,0.1607,82.141,0.1608,82.187,1.1,2.0,1
513,400323.469,3876499.072,1.689,0.1607,82.302,0.1608,82.348,1.1,2.0,1
514,400323.569,3876498.947,1.692,0.1607,82.463,0.1608,82.509,1.1,1.9,1
515,400323.669,3876498.821,1.696,0.1607,82.624,0.1608,82.67,1.4,2.4,1
516,400323.770,3876498.695,1.7,0.1607,82.784,0.1608,82.831,1.4,2.4,1
517,400323.870,3876498.570,1.704,0.1607,82.945,0.1608,82.991,1.4,2.5,1
518,400323.970,3876498.444,1.708,0.1607,83.106,0.1608,83.152,1.3,2.3,1
519,400324.070,3876498.318,1.711,0.1607,83.267,0.1608,83.313,1.3,2.4,1
520,400324.170,3876498.193,1.715,0.1607,83.427,0.1608,83.474,1.3,2.3,1
521,400324.271,3876498.067,1.718,0.1607,83.588,0.1608,83.634,1.2,2.0,1
522,400324.371,3876497.942,1.721,0.1607,83.749,0.1608,83.795,1.1,1.9,1
523,400324.471,3876497.816,1.724,0.1607,83.91,0.1608,83.956,1.1,1.9,1
524,400324.571,3876497.690,1.727,0.1607,84.07,0.1608,84.117,0.9,1.6,1
525,400324.671,3876497.565,1.729,0.1607,84.231,0.1608,84.278,0.8,1.3,1
526,400324.772,3876497.439,1.731,0.1607,84.392,0.1608,84.438,0.6,1.0,1
527,400324.872,3876497.313,1.733,0.1607,84.553,0.1608,84.599,0.7,1.3,1
528,400324.972,3876497.188,1.734,0.1607,84.713,0.1607,84.76,0.3,0.6,1
529,400325.072,3876497.062,1.734,0.1607,84.874,0.1607,84.921,0.1,0.2,1
530,400325.172,3876496.936,1.734,0.1607,85.035,0.1607,85.081,0.1,0.3,1
531,400325.273,3876496.811,1.733,0.1607,85.196,0.1607,85.242,0.3,0.6,1
532,400325.373,3876496.685,1.732,0.1607,85.356,0.1608,85.403,0.4,0.7,1
533,400325.473,3876496.560,1.73,0.1607,85.517,0.1608,85.564,0.5,0.9,1
534,400325.573,3876496.434,1.729,0.1607,85.678,0.1607,85.724,0.3,0.6,1
535,400325.673,3876496.308,1.728,0.1607,85.839,0.1607,85.885,0.2,0.4,1
536,400325.774,3876496.183,1.728,0.1607,85.999,0.1607,86.046,0.2,0.3,1
537,400325.874,3876496.057,1.728,0.1607,86.16,0.1607,86.207,0.1,0.1,1
538,400325.974,3876495.931,1.729,0.1607,86.321,0.1608,86.367,0.4,0.7,1
539,400326.074,3876495.806,1.731,0.1607,86.482,0.1608,86.528,0.7,1.3,1
540,400326.175,3876495.680,1.734,0.1607,86.642,0.1608,86.689,1.1,1.9,1
541,400326.275,3876495.554,1.738,0.1607,86.803,0.1608,86.85,1.4,2.5,1
542,400326.375,3876495.429,1.744,0.1607,86.964,0.1608,87.01,1.8,3.2,1
543,400326.475,3876495.303,1.748,0.1607,87.125,0.1608,87.171,1.7,3.0,1
544,400326.575,3876495.178,1.753,0.1607,87.285,0.1608,87.332,1.8,3.1,1
545,400326.676,3876495.052,1.758,0.1607,87.446,0.1608,87.493,1.7,3.0,1
546,400326.776,3876494.926,1.763,0.1607,87.607,0.1608,87.654,1.6,2.8,1
547,400326.876,3876494.801,1.767,0.1607,87.767,0.1608,87.815,1.5,2.6,1
548,400326.976,3876494.675,1.771,0.1607,87.928,0.1608,87.975,1.4,2.5,1
549,400327.076,3876494.549,1.775,0.1607,88.089,0.1608,88.136,1.5,2.5,1
550,400327.177,3876494.424,1.779,0.1607,88.25,0.1608,88.297,1.3,2.3,1
551,400327.277,3876494.298,1.782,0.1607,88.41,0.1608,88.458,1.2,2.0,1
552,400327.377,3876494.173,1.785,0.1607,88.571,0.1608,88.618,1.0,1.8,1
553,400327.477,3876494.047,1.787,0.1607,88.732,0.1608,88.779,1.0,1.7,1
554,400327.577,3876493.921,1.79,0.1607,88.893,0.1608,88.94,0.9,1.6,1
555,400327.678,3876493.796,1.792,0.1607,89.053,0.1608,89.101,0.6,1.1,1
556,400327.778,3876493.670,1.793,0.1607,89.214,0.1608,89.262,0.4,0.7,1
557,400327.878,3876493.544,1.794,0.1607,89.375,0.1607,89.422,0.3,0.6,1
558,400327.978,3876493.419,1.795,0.1607,89.536,0.1607,89.583,0.3,0.6,1
559,400328.078,3876493.293,1.795,0.1607,89.696,0.1607,89.744,0.2,0.4,1
560,400328.179,3876493.167,1.796,0.1607,89.857,0.1608,89.904,0.4,0.7,1
561,400328.279,3876493.042,1.798,0.1607,90.018,0.1608,90.065,0.7,1.1,1
562,400328.379,3876492.916,1.801,0.1607,90.179,0.1608,90.226,0.9,1.6,1
563,400328.479,3876492.791,1.804,0.1607,90.339,0.1608,90.387,1.0,1.8,1
564,400328.579,3876492.665,1.806,0.1607,90.5,0.1608,90.548,1.0,1.7,1
565,400328.680,3876492.539,1.809,0.1607,90.661,0.1608,90.708,0.9,1.6,1
566,400328.780,3876492.414,1.811,0.1607,90.822,0.1608,90.869,0.8,1.4,1
567,400328.880,3876492.288,1.814,0.1607,90.982,0.1608,91.03,0.8,1.4,1
568,400328.980,3876492.162,1.816,0.1607,91.143,0.1608,91.191,0.7,1.3,1
569,400329.081,3876492.037,1.817,0.1607,91.304,0.1608,91.351,0.5,0.9,1
570,400329.181,3876491.911,1.818,0.1607,91.465,0.1607,91.512,0.2,0.4,1
571,400329.281,3876491.785,1.818,0.1607,91.625,0.1607,91.673,0.1,0.1,1
572,400329.381,3876491.660,1.818,0.1607,91.786,0.1607,91.834,0.1,0.1,1
573,400329.481,3876491.534,1.817,0.1607,91.947,0.1607,91.994,0.4,0.7,1
574,400329.582,3876491.409,1.816,0.1607,92.108,0.1607,92.155,0.4,0.6,1
575,400329.682,3876491.283,1.816,0.1607,92.268,0.1607,92.316,0.2,0.4,1
576,400329.782,3876491.157,1.819,0.1607,92.429,0.1608,92.477,0.9,1.6,1
577,400329.882,3876491.032,1.823,0.1607,92.59,0.1608,92.637,1.4,2.5,1
578,400329.982,3876490.906,1.828,0.1607,92.751,0.1608,92.798,1.8,3.1,1
579,400330.083,3876490.780,1.833,0.1607,92.911,0.1608,92.959,1.7,3.0,1
580,400330.183,3876490.655,1.837,0.1607,93.072,0.1608,93.12,1.5,2.6,1
581,400330.283,3876490.529,1.838,0.1607,93.233,0.1608,93.281,0.5,0.9,1
582,400330.383,3876490.404,1.838,0.1607,93.394,0.1607,93.441,0.2,0.3,1
583,400330.483,3876490.278,1.835,0.1607,93.554,0.1608,93.602,1.1,1.8,1
584,400330.584,3876490.152,1.831,0.1607,93.715,0.1608,93.763,1.4,2.5,1
585,400330.684,3876490.027,1.827,0.1607,93.876,0.1608,93.924,1.4,2.4,1
586,400330.784,3876489.901,1.825,0.1607,94.037,0.1608,94.084,0.7,1.3,1
587,400330.884,3876489.775,1.824,0.1607,94.197,0.1607,94.245,0.4,0.6,1
588,400330.984,3876489.650,1.823,0.1607,94.358,0.1607,94.406,0.3,0.6,1
589,400331.085,3876489.524,1.822,0.1607,94.519,0.1607,94.567,0.2,0.3,1
590,400331.185,3876489.398,1.822,0.1607,94.68,0.1607,94.727,0.2,0.3,1
591,400331.285,3876489.273,1.821,0.1607,94.84,0.1607,94.888,0.2,0.4,1
592,400331.385,3876489.147,1.82,0.1607,95.001,0.1607,95.049,0.3,0.6,1
593,400331.485,3876489.022,1.82,0.1607,95.162,0.1607,95.21,0.2,0.3,1
594,400331.586,3876488.896,1.82,0.1607,95.323,0.1607,95.37,0.0,0.1,1
595,400331.686,3876488.770,1.82,0.1607,95.483,0.1607,95.531,0.1,0.1,1
596,400331.786,3876488.645,1.82,0.1607,95.644,0.1607,95.692,0.0,0.0,1
597,400331.886,3876488.519,1.82,0.1607,95.805,0.1607,95.853,0.2,0.3,1
598,400331.986,3876488.393,1.819,0.1607,95.966,0.1608,96.013,0.4,0.7,1
599,400332.087,3876488.268,1.817,0.1607,96.126,0.1608,96.174,0.7,1.2,1
600,400332.187,3876488.142,1.815,0.1607,96.287,0.1608,96.335,0.7,1.2,1
601,400332.287,3876488.016,1.813,0.1607,96.448,0.1608,96.496,0.5,0.9,1
602,400332.387,3876487.891,1.813,0.1607,96.609,0.1607,96.656,0.3,0.5,1
603,400332.488,3876487.765,1.812,0.1607,96.769,0.1607,96.817,0.2,0.3,1
604,400332.588,3876487.640,1.812,0.1607,96.93,0.1607,96.978,0.1,0.1,1
605,400332.688,3876487.514,1.813,0.1607,97.091,0.1607,97.139,0.3,0.5,1
606,400332.788,3876487.388,1.814,0.1607,97.252,0.1607,97.299,0.3,0.6,1
607,400332.888,3876487.263,1.815,0.1607,97.412,0.1607,97.46,0.3,0.5,1
608,400332.989,3876487.137,1.815,0.1607,97.573,0.1607,97.621,0.2,0.3,1
609,400333.089,3876487.011,1.815,0.1607,97.734,0.1607,97.782,0.1,0.1,1
610,400333.189,3876486.886,1.815,0.1607,97.895,0.1607,97.942,0.2,0.3,1
611,400333.289,3876486.760,1.814,0.1607,98.055,0.1607,98.103,0.3,0.6,1
