"ID","X","Y","Elevation","Distance (Segment)","Distance (Total)","Distance 3D (Segment)","Distance 3D (Total)","Slope (Degrees)","Slope (Percent)","Segment Index"
26,394578.566,3871477.452,0.307,0.2172,5.431,0.2172,5.432,0.4,0.7,1
27,394578.704,3871477.284,0.309,0.2172,5.648,0.2172,5.649,0.5,0.9,1
28,394578.842,3871477.117,0.309,0.2172,5.865,0.2172,5.867,0.0,0.0,1
29,394578.981,3871476.949,0.309,0.2172,6.082,0.2172,6.084,0.1,0.1,1
30,394579.119,3871476.782,0.311,0.2172,6.3,0.2172,6.301,0.3,0.5,1
31,394579.257,3871476.615,0.314,0.2172,6.517,0.2172,6.518,0.8,1.4,1
32,394579.395,3871476.447,0.32,0.2172,6.734,0.2173,6.736,1.6,2.8,1
33,394579.534,3871476.280,0.326,0.2172,6.951,0.2173,6.953,1.7,3.0,1
34,394579.672,3871476.112,0.332,0.2172,7.168,0.2173,7.17,1.4,2.4,1
35,394579.810,3871475.945,0.335,0.2172,7.386,0.2173,7.388,0.9,1.5,1
36,394579.949,3871475.777,0.335,0.2172,7.603,0.2172,7.605,0.1,0.1,1
37,394580.087,3871475.610,0.331,0.2172,7.82,0.2173,7.822,1.1,2.0,1
38,394580.225,3871475.442,0.326,0.2172,8.037,0.2173,8.039,1.3,2.3,1
39,394580.364,3871475.275,0.319,0.2172,8.255,0.2173,8.257,1.9,3.3,1
40,394580.502,3871475.108,0.311,0.2172,8.472,0.2174,8.474,2.1,3.7,1
41,394580.640,3871474.940,0.302,0.2172,8.689,0.2174,8.691,2.4,4.1,1
42,394580.779,3871474.773,0.29,0.2172,8.906,0.2175,8.909,3.1,5.4,1
43,394580.917,3871474.605,0.279,0.2172,9.123,0.2175,9.126,2.8,4.8,1
44,394581.055,3871474.438,0.269,0.2172,9.341,0.2175,9.344,2.9,5.0,1
45,394581.193,3871474.270,0.259,0.2172,9.558,0.2174,9.561,2.5,4.5,1
46,394581.332,3871474.103,0.253,0.2172,9.775,0.2173,9.779,1.4,2.5,1
47,394581.470,3871473.936,0.249,0.2172,9.992,0.2173,9.996,1.2,2.1,1
48,394581.608,3871473.768,0.246,0.2172,10.21,0.2172,10.213,0.7,1.3,1
49,394581.747,3871473.601,0.246,0.2172,10.427,0.2172,10.43,0.1,0.2,1
50,394581.885,3871473.433,0.247,0.2172,10.644,0.2172,10.648,0.4,0.8,1
51,394582.023,3871473.266,0.251,0.2172,10.861,0.2173,10.865,1.0,1.7,1
52,394582.162,3871473.098,0.254,0.2172,11.079,0.2173,11.082,0.9,1.5,1
53,394582.300,3871472.931,0.254,0.2172,11.296,0.2172,11.299,0.0,0.0,1
54,394582.438,3871472.764,0.251,0.2172,11.513,0.2172,11.517,0.8,1.5,1
55,394582.576,3871472.596,0.245,0.2172,11.73,0.2173,11.734,1.6,2.8,1
56,394582.715,3871472.429,0.238,0.2172,11.947,0.2174,11.951,1.9,3.4,1
57,394582.853,3871472.261,0.232,0.2172,12.165,0.2173,12.169,1.6,2.7,1
58,394582.991,3871472.094,0.226,0.2172,12.382,0.2173,12.386,1.5,2.5,1
59,394583.130,3871471.926,0.219,0.2172,12.599,0.2173,12.603,1.8,3.2,1
60,394583.268,3871471.759,0.211,0.2172,12.816,0.2174,12.821,2.1,3.6,1
61,394583.406,3871471.591,0.2,0.2172,13.034,0.2175,13.038,2.9,5.1,1
62,394583.545,3871471.424,0.186,0.2172,13.251,0.2177,13.256,3.6,6.3,1
63,394583.683,3871471.257,0.169,0.2172,13.468,0.2179,13.474,4.6,8.1,1
64,394583.821,3871471.089,0.149,0.2172,13.685,0.2182,13.692,5.3,9.3,1
65,394583.960,3871470.922,0.128,0.2172,13.902,0.2182,13.91,5.4,9.4,1
66,394584.098,3871470.754,0.106,0.2172,14.12,0.2183,14.128,5.8,10.2,1
67,394584.236,3871470.587,0.087,0.2172,14.337,0.2181,14.346,5.1,8.9,1
68,394584.374,3871470.419,0.068,0.2172,14.554,0.218,14.565,5.0,8.7,1
69,394584.513,3871470.252,0.048,0.2172,14.771,0.2181,14.783,5.2,9.1,1
70,394584.651,3871470.085,0.029,0.2172,14.989,0.2181,15.001,5.1,9.0,1
71,394584.789,3871469.917,0.0086432397,0.2172,15.206,0.2182,15.219,5.3,9.3,1
72,394584.928,3871469.750,0.013,0.2172,15.423,0.2183,15.437,5.6,9.9,1
73,394585.066,3871469.582,0.036,0.2172,15.64,0.2184,15.656,6.0,10.6,1
74,394585.204,3871469.415,0.06,0.2172,15.857,0.2186,15.874,6.4,11.2,1
75,394585.343,3871469.247,0.087,0.2172,16.075,0.2189,16.093,7.2,12.6,1
76,394585.481,3871469.080,0.117,0.2172,16.292,0.2192,16.312,7.7,13.4,1
77,394585.619,3871468.913,0.146,0.2172,16.509,0.2192,16.532,7.7,13.5,1
78,394585.757,3871468.745,0.176,0.2172,16.726,0.2193,16.751,7.8,13.7,1
79,394585.896,3871468.578,0.205,0.2172,16.944,0.2192,16.97,7.6,13.4,1
80,394586.034,3871468.410,0.232,0.2172,17.161,0.2189,17.189,7.2,12.6,1
81,394586.172,3871468.243,0.259,0.2172,17.378,0.2189,17.408,7.1,12.4,1
82,394586.311,3871468.075,0.286,0.2172,17.595,0.2188,17.627,6.9,12.2,1
83,394586.449,3871467.908,0.314,0.2172,17.813,0.2191,17.846,7.4,13.0,1
84,394586.587,3871467.740,0.341,0.2172,18.03,0.2189,18.065,7.2,12.6,1
85,394586.726,3871467.573,0.367,0.2172,18.247,0.2188,18.283,6.9,12.1,1
86,394586.864,3871467.406,0.39,0.2172,18.464,0.2184,18.502,6.0,10.4,1
87,394587.002,3871467.238,0.407,0.2172,18.681,0.2179,18.72,4.6,8.0,1
88,394587.141,3871467.071,0.421,0.2172,18.899,0.2176,18.937,3.5,6.1,1
89,394587.279,3871466.903,0.432,0.2172,19.116,0.2175,19.155,3.1,5.3,1
90,394587.417,3871466.736,0.444,0.2172,19.333,0.2175,19.372,3.1,5.4,1
91,394587.555,3871466.568,0.459,0.2172,19.55,0.2177,19.59,3.9,6.9,1
92,394587.694,3871466.401,0.479,0.2172,19.768,0.2181,19.808,5.2,9.0,1
93,394587.832,3871466.234,0.503,0.2172,19.985,0.2186,20.027,6.4,11.3,1
94,394587.970,3871466.066,0.532,0.2172,20.202,0.2192,20.246,7.7,13.5,1
95,394588.109,3871465.899,0.563,0.2172,20.419,0.2194,20.465,8.1,14.2,1
96,394588.247,3871465.731,0.594,0.2172,20.636,0.2194,20.685,8.1,14.2,1
97,394588.385,3871465.564,0.623,0.2172,20.854,0.2192,20.904,7.7,13.5,1
98,394588.524,3871465.396,0.648,0.2172,21.071,0.2187,21.123,6.6,11.5,1
99,394588.662,3871465.229,0.67,0.2172,21.288,0.2183,21.341,5.6,9.9,1
100,394588.800,3871465.062,0.688,0.2172,21.505,0.218,21.559,4.9,8.6,1
101,394588.939,3871464.894,0.704,0.2172,21.723,0.2178,21.777,4.2,7.3,1
102,394589.077,3871464.727,0.719,0.2172,21.94,0.2177,21.995,3.7,6.5,1
103,394589.215,3871464.559,0.729,0.2172,22.157,0.2175,22.212,2.6,4.6,1
104,394589.353,3871464.392,0.735,0.2172,22.374,0.2173,22.429,1.8,3.1,1
105,394589.492,3871464.224,0.739,0.2172,22.591,0.2173,22.647,0.9,1.6,1
106,394589.630,3871464.057,0.74,0.2172,22.809,0.2172,22.864,0.3,0.5,1
107,394589.768,3871463.890,0.74,0.2172,23.026,0.2172,23.081,0.0,0.1,1
108,394589.907,3871463.722,0.741,0.2172,23.243,0.2172,23.298,0.4,0.7,1
109,394590.045,3871463.555,0.745,0.2172,23.46,0.2172,23.516,0.8,1.5,1
110,394590.183,3871463.387,0.748,0.2172,23.678,0.2172,23.733,0.8,1.4,1
111,394590.322,3871463.220,0.75,0.2172,23.895,0.2172,23.95,0.6,1.1,1
112,394590.460,3871463.052,0.752,0.2172,24.112,0.2172,24.167,0.4,0.7,1
113,394590.598,3871462.885,0.752,0.2172,24.329,0.2172,24.384,0.2,0.4,1
114,394590.736,3871462.717,0.755,0.2172,24.547,0.2172,24.602,0.8,1.3,1
115,394590.875,3871462.550,0.759,0.2172,24.764,0.2173,24.819,1.0,1.8,1
116,394591.013,3871462.383,0.763,0.2172,24.981,0.2173,25.036,0.9,1.7,1
117,394591.151,3871462.215,0.766,0.2172,25.198,0.2172,25.253,0.8,1.4,1
118,394591.290,3871462.048,0.768,0.2172,25.415,0.2172,25.471,0.7,1.2,1
119,394591.428,3871461.880,0.772,0.2172,25.633,0.2172,25.688,0.8,1.5,1
120,394591.566,3871461.713,0.776,0.2172,25.85,0.2173,25.905,1.1,1.9,1
121,394591.705,3871461.545,0.78,0.2172,26.067,0.2173,26.123,1.3,2.2,1
122,394591.843,3871461.378,0.784,0.2172,26.284,0.2173,26.34,0.9,1.7,1
123,394591.981,3871461.211,0.786,0.2172,26.502,0.2172,26.557,0.5,1.0,1
124,394592.120,3871461.043,0.787,0.2172,26.719,0.2172,26.774,0.2,0.3,1
125,394592.258,3871460.876,0.788,0.2172,26.936,0.2172,26.991,0.3,0.5,1
126,394592.396,3871460.708,0.789,0.2172,27.153,0.2172,27.209,0.3,0.6,1
127,394592.534,3871460.541,0.792,0.2172,27.37,0.2172,27.426,0.8,1.4,1
128,394592.673,3871460.373,0.795,0.2172,27.588,0.2173,27.643,0.9,1.5,1
129,394592.811,3871460.206,0.798,0.2172,27.805,0.2172,27.86,0.8,1.4,1
130,394592.949,3871460.039,0.803,0.2172,28.022,0.2173,28.078,1.2,2.0,1
131,394593.088,3871459.871,0.807,0.2172,28.239,0.2173,28.295,1.2,2.0,1
132,394593.226,3871459.704,0.812,0.2172,28.457,0.2173,28.512,1.2,2.0,1
133,394593.364,3871459.536,0.817,0.2172,28.674,0.2173,28.73,1.3,2.3,1
134,394593.503,3871459.369,0.822,0.2172,28.891,0.2173,28.947,1.5,2.6,1
135,394593.641,3871459.201,0.827,0.2172,29.108,0.2173,29.164,1.4,2.4,1
136,394593.779,3871459.034,0.832,0.2172,29.325,0.2173,29.381,1.1,2.0,1
137,394593.917,3871458.866,0.835,0.2172,29.543,0.2173,29.599,1.0,1.7,1
138,394594.056,3871458.699,0.838,0.2172,29.76,0.2172,29.816,0.6,1.1,1
139,394594.194,3871458.532,0.838,0.2172,29.977,0.2172,30.033,0.1,0.2,1
140,394594.332,3871458.364,0.84,0.2172,30.194,0.2172,30.25,0.5,0.9,1
141,394594.471,3871458.197,0.844,0.2172,30.412,0.2173,30.468,1.0,1.8,1
142,394594.609,3871458.029,0.849,0.2172,30.629,0.2173,30.685,1.3,2.2,1
143,394594.747,3871457.862,0.855,0.2172,30.846,0.2173,30.902,1.6,2.8,1
144,394594.886,3871457.694,0.859,0.2172,31.063,0.2173,31.119,1.2,2.1,1
145,394595.024,3871457.527,0.861,0.2172,31.281,0.2172,31.337,0.4,0.7,1
146,394595.162,3871457.360,0.861,0.2172,31.498,0.2172,31.554,0.1,0.2,1
147,394595.301,3871457.192,0.862,0.2172,31.715,0.2172,31.771,0.0,0.0,1
148,394595.439,3871457.025,0.863,0.2172,31.932,0.2172,31.988,0.3,0.5,1
149,394595.577,3871456.857,0.866,0.2172,32.149,0.2172,32.206,0.8,1.3,1
150,394595.715,3871456.690,0.869,0.2172,32.367,0.2173,32.423,0.9,1.6,1
151,394595.854,3871456.522,0.873,0.2172,32.584,0.2173,32.64,1.0,1.8,1
152,394595.992,3871456.355,0.876,0.2172,32.801,0.2173,32.857,0.9,1.5,1
153,394596.130,3871456.188,0.88,0.2172,33.018,0.2173,33.075,0.9,1.5,1
154,394596.269,3871456.020,0.882,0.2172,33.236,0.2172,33.292,0.6,1.0,1
155,394596.407,3871455.853,0.883,0.2172,33.453,0.2172,33.509,0.3,0.5,1
156,394596.545,3871455.685,0.883,0.2172,33.67,0.2172,33.726,0.1,0.2,1
157,394596.684,3871455.518,0.883,0.2172,33.887,0.2172,33.944,0.1,0.1,1
158,394596.822,3871455.350,0.884,0.2172,34.104,0.2172,34.161,0.2,0.3,1
159,394596.960,3871455.183,0.887,0.2172,34.322,0.2172,34.378,0.6,1.1,1
160,394597.098,3871455.015,0.89,0.2172,34.539,0.2172,34.595,0.8,1.4,1
161,394597.237,3871454.848,0.893,0.2172,34.756,0.2173,34.813,1.0,1.8,1
162,394597.375,3871454.681,0.898,0.2172,34.973,0.2173,35.03,1.1,1.9,1
163,394597.513,3871454.513,0.9,0.2172,35.191,0.2172,35.247,0.7,1.3,1
164,394597.652,3871454.346,0.904,0.2172,35.408,0.2172,35.464,0.8,1.4,1
165,394597.790,3871454.178,0.908,0.2172,35.625,0.2173,35.682,1.3,2.2,1
166,394597.928,3871454.011,0.914,0.2172,35.842,0.2173,35.899,1.4,2.4,1
167,394598.067,3871453.843,0.919,0.2172,36.059,0.2173,36.116,1.5,2.6,1
168,394598.205,3871453.676,0.924,0.2172,36.277,0.2173,36.333,1.4,2.4,1
169,394598.343,3871453.509,0.928,0.2172,36.494,0.2173,36.551,1.0,1.7,1
170,394598.482,3871453.341,0.931,0.2172,36.711,0.2172,36.768,0.7,1.2,1
171,394598.620,3871453.174,0.933,0.2172,36.928,0.2172,36.985,0.6,1.1,1
172,394598.758,3871453.006,0.936,0.2172,37.146,0.2172,37.202,0.8,1.4,1
173,394598.896,3871452.839,0.939,0.2172,37.363,0.2172,37.42,0.8,1.4,1
174,394599.035,3871452.671,0.942,0.2172,37.58,0.2172,37.637,0.8,1.4,1
175,394599.173,3871452.504,0.944,0.2172,37.797,0.2172,37.854,0.6,1.0,1
176,394599.311,3871452.337,0.945,0.2172,38.015,0.2172,38.071,0.3,0.5,1
177,394599.450,3871452.169,0.946,0.2172,38.232,0.2172,38.289,0.2,0.4,1
178,394599.588,3871452.002,0.947,0.2172,38.449,0.2172,38.506,0.3,0.5,1
179,394599.726,3871451.834,0.949,0.2172,38.666,0.2172,38.723,0.5,0.9,1
180,394599.865,3871451.667,0.952,0.2172,38.883,0.2172,38.94,0.6,1.0,1
181,394600.003,3871451.499,0.954,0.2172,39.101,0.2172,39.158,0.5,1.0,1
182,394600.141,3871451.332,0.956,0.2172,39.318,0.2172,39.375,0.5,0.9,1
183,394600.280,3871451.165,0.958,0.2172,39.535,0.2172,39.592,0.5,0.9,1
184,394600.418,3871450.997,0.96,0.2172,39.752,0.2172,39.809,0.6,1.1,1
185,394600.556,3871450.830,0.963,0.2172,39.97,0.2173,40.026,0.9,1.6,1
186,394600.694,3871450.662,0.967,0.2172,40.187,0.2173,40.244,0.9,1.7,1
187,394600.833,3871450.495,0.971,0.2172,40.404,0.2173,40.461,0.9,1.6,1
188,394600.971,3871450.327,0.974,0.2172,40.621,0.2173,40.678,0.9,1.6,1
189,394601.109,3871450.160,0.977,0.2172,40.838,0.2172,40.896,0.8,1.4,1
190,394601.248,3871449.992,0.98,0.2172,41.056,0.2172,41.113,0.7,1.2,1
191,394601.386,3871449.825,0.982,0.2172,41.273,0.2172,41.33,0.6,1.0,1
192,394601.524,3871449.658,0.983,0.2172,41.49,0.2172,41.547,0.3,0.6,1
193,394601.663,3871449.490,0.984,0.2172,41.707,0.2172,41.764,0.2,0.3,1
194,394601.801,3871449.323,0.984,0.2172,41.925,0.2172,41.982,0.0,0.0,1
195,394601.939,3871449.155,0.984,0.2172,42.142,0.2172,42.199,0.1,0.2,1
196,394602.077,3871448.988,0.986,0.2172,42.359,0.2172,42.416,0.4,0.7,1
197,394602.216,3871448.820,0.988,0.2172,42.576,0.2172,42.633,0.6,1.0,1
198,394602.354,3871448.653,0.991,0.2172,42.793,0.2173,42.851,0.9,1.6,1
199,394602.492,3871448.486,0.995,0.2172,43.011,0.2173,43.068,1.0,1.8,1
200,394602.631,3871448.318,1,0.2172,43.228,0.2173,43.285,1.1,2.0,1
201,394602.769,3871448.151,1.004,0.2172,43.445,0.2173,43.502,1.1,1.9,1
202,394602.907,3871447.983,1.008,0.2172,43.662,0.2173,43.72,1.1,1.9,1
203,394603.046,3871447.816,1.011,0.2172,43.88,0.2173,43.937,1.0,1.7,1
204,394603.184,3871447.648,1.014,0.2172,44.097,0.2172,44.154,0.8,1.3,1
205,394603.322,3871447.481,1.017,0.2172,44.314,0.2172,44.371,0.7,1.2,1
206,394603.461,3871447.314,1.019,0.2172,44.531,0.2172,44.589,0.6,1.1,1
207,394603.599,3871447.146,1.021,0.2172,44.749,0.2172,44.806,0.6,1.0,1
208,394603.737,3871446.979,1.024,0.2172,44.966,0.2172,45.023,0.7,1.2,1
209,394603.875,3871446.811,1.027,0.2172,45.183,0.2172,45.24,0.8,1.5,1
210,394604.014,3871446.644,1.031,0.2172,45.4,0.2173,45.458,0.9,1.7,1
211,394604.152,3871446.476,1.036,0.2172,45.617,0.2173,45.675,1.4,2.4,1
212,394604.290,3871446.309,1.042,0.2172,45.835,0.2173,45.892,1.6,2.7,1
213,394604.429,3871446.141,1.048,0.2172,46.052,0.2173,46.11,1.6,2.8,1
214,394604.567,3871445.974,1.054,0.2172,46.269,0.2173,46.327,1.7,3.0,1
215,394604.705,3871445.807,1.061,0.2172,46.486,0.2173,46.544,1.7,3.0,1
216,394604.844,3871445.639,1.068,0.2172,46.704,0.2173,46.762,1.8,3.1,1
217,394604.982,3871445.472,1.075,0.2172,46.921,0.2174,46.979,1.9,3.4,1
218,394605.120,3871445.304,1.083,0.2172,47.138,0.2174,47.196,2.2,3.8,1
219,394605.258,3871445.137,1.091,0.2172,47.355,0.2174,47.414,2.2,3.8,1
220,394605.397,3871444.969,1.1,0.2172,47.572,0.2174,47.631,2.2,3.8,1
221,394605.535,3871444.802,1.107,0.2172,47.79,0.2173,47.848,1.9,3.3,1
222,394605.673,3871444.635,1.112,0.2172,48.007,0.2173,48.066,1.3,2.3,1
223,394605.812,3871444.467,1.116,0.2172,48.224,0.2173,48.283,1.0,1.7,1
224,394605.950,3871444.300,1.117,0.2172,48.441,0.2172,48.5,0.5,0.8,1
225,394606.088,3871444.132,1.119,0.2172,48.659,0.2172,48.717,0.4,0.7,1
226,394606.227,3871443.965,1.121,0.2172,48.876,0.2172,48.935,0.4,0.7,1
227,394606.365,3871443.797,1.122,0.2172,49.093,0.2172,49.152,0.5,0.8,1
228,394606.503,3871443.630,1.125,0.2172,49.31,0.2172,49.369,0.7,1.2,1
229,394606.642,3871443.463,1.128,0.2172,49.527,0.2172,49.586,0.8,1.5,1
230,394606.780,3871443.295,1.13,0.2172,49.745,0.2172,49.804,0.6,1.0,1
231,394606.918,3871443.128,1.132,0.2172,49.962,0.2172,50.021,0.4,0.7,1
232,394607.056,3871442.960,1.133,0.2172,50.179,0.2172,50.238,0.2,0.4,1
233,394607.195,3871442.793,1.133,0.2172,50.396,0.2172,50.455,0.0,0.0,1
234,394607.333,3871442.625,1.134,0.2172,50.614,0.2172,50.672,0.2,0.4,1
235,394607.471,3871442.458,1.135,0.2172,50.831,0.2172,50.89,0.3,0.6,1
236,394607.610,3871442.291,1.137,0.2172,51.048,0.2172,51.107,0.5,0.8,1
237,394607.748,3871442.123,1.138,0.2172,51.265,0.2172,51.324,0.5,0.8,1
238,394607.886,3871441.956,1.14,0.2172,51.483,0.2172,51.541,0.4,0.7,1
239,394608.025,3871441.788,1.141,0.2172,51.7,0.2172,51.759,0.3,0.5,1
240,394608.163,3871441.621,1.142,0.2172,51.917,0.2172,51.976,0.2,0.3,1
241,394608.301,3871441.453,1.142,0.2172,52.134,0.2172,52.193,0.1,0.2,1
242,394608.439,3871441.286,1.142,0.2172,52.351,0.2172,52.41,0.1,0.1,1
243,394608.578,3871441.118,1.142,0.2172,52.569,0.2172,52.628,0.0,0.0,1
244,394608.716,3871440.951,1.142,0.2172,52.786,0.2172,52.845,0.1,0.1,1
245,394608.854,3871440.784,1.142,0.2172,53.003,0.2172,53.062,0.1,0.1,1
246,394608.993,3871440.616,1.141,0.2172,53.22,0.2172,53.279,0.2,0.4,1
247,394609.131,3871440.449,1.139,0.2172,53.438,0.2172,53.496,0.4,0.7,1
248,394609.269,3871440.281,1.138,0.2172,53.655,0.2172,53.714,0.4,0.7,1
249,394609.408,3871440.114,1.136,0.2172,53.872,0.2172,53.931,0.4,0.8,1
250,394609.546,3871439.946,1.136,0.2172,54.089,0.2172,54.148,0.1,0.1,1
251,394609.684,3871439.779,1.137,0.2172,54.306,0.2172,54.365,0.3,0.5,1
252,394609.823,3871439.612,1.139,0.2172,54.524,0.2172,54.583,0.6,1.1,1
253,394609.961,3871439.444,1.143,0.2172,54.741,0.2173,54.8,1.0,1.7,1
254,394610.099,3871439.277,1.147,0.2172,54.958,0.2173,55.017,1.0,1.7,1
255,394610.237,3871439.109,1.15,0.2172,55.175,0.2173,55.234,0.9,1.6,1
256,394610.376,3871438.942,1.153,0.2172,55.393,0.2172,55.452,0.7,1.3,1
257,394610.514,3871438.774,1.156,0.2172,55.61,0.2172,55.669,0.8,1.3,1
258,394610.652,3871438.607,1.158,0.2172,55.827,0.2172,55.886,0.7,1.3,1
259,394610.791,3871438.440,1.161,0.2172,56.044,0.2172,56.103,0.8,1.3,1
260,394610.929,3871438.272,1.165,0.2172,56.261,0.2173,56.321,0.9,1.6,1
261,394611.067,3871438.105,1.168,0.2172,56.479,0.2172,56.538,0.8,1.4,1
262,394611.206,3871437.937,1.171,0.2172,56.696,0.2172,56.755,0.8,1.3,1
263,394611.344,3871437.770,1.174,0.2172,56.913,0.2172,56.972,0.8,1.3,1
264,394611.482,3871437.602,1.176,0.2172,57.13,0.2172,57.19,0.6,1.1,1
265,394611.621,3871437.435,1.178,0.2172,57.348,0.2172,57.407,0.6,1.0,1
266,394611.759,3871437.267,1.179,0.2172,57.565,0.2172,57.624,0.4,0.6,1
267,394611.897,3871437.100,1.18,0.2172,57.782,0.2172,57.841,0.1,0.2,1
268,394612.035,3871436.933,1.181,0.2172,57.999,0.2172,58.058,0.2,0.4,1
269,394612.174,3871436.765,1.181,0.2172,58.217,0.2172,58.276,0.1,0.2,1
270,394612.312,3871436.598,1.182,0.2172,58.434,0.2172,58.493,0.3,0.5,1
271,394612.450,3871436.430,1.183,0.2172,58.651,0.2172,58.71,0.3,0.5,1
272,394612.589,3871436.263,1.185,0.2172,58.868,0.2172,58.927,0.4,0.7,1
273,394612.727,3871436.095,1.187,0.2172,59.085,0.2172,59.145,0.5,0.8,1
274,394612.865,3871435.928,1.189,0.2172,59.303,0.2172,59.362,0.5,0.9,1
275,394613.004,3871435.761,1.19,0.2172,59.52,0.2172,59.579,0.3,0.6,1
276,394613.142,3871435.593,1.191,0.2172,59.737,0.2172,59.796,0.2,0.4,1
277,394613.280,3871435.426,1.191,0.2172,59.954,0.2172,60.014,0.0,0.0,1
278,394613.418,3871435.258,1.19,0.2172,60.172,0.2172,60.231,0.1,0.1,1
279,394613.557,3871435.091,1.19,0.2172,60.389,0.2172,60.448,0.0,0.0,1
280,394613.695,3871434.923,1.19,0.2172,60.606,0.2172,60.665,0.0,0.0,1
281,394613.833,3871434.756,1.191,0.2172,60.823,0.2172,60.882,0.1,0.2,1
282,394613.972,3871434.589,1.192,0.2172,61.04,0.2172,61.1,0.3,0.5,1
283,394614.110,3871434.421,1.193,0.2172,61.258,0.2172,61.317,0.3,0.5,1
284,394614.248,3871434.254,1.195,0.2172,61.475,0.2172,61.534,0.4,0.8,1
285,394614.387,3871434.086,1.196,0.2172,61.692,0.2172,61.751,0.5,0.8,1
286,394614.525,3871433.919,1.199,0.2172,61.909,0.2172,61.969,0.6,1.1,1
287,394614.663,3871433.751,1.202,0.2172,62.127,0.2173,62.186,0.9,1.6,1
288,394614.802,3871433.584,1.206,0.2172,62.344,0.2173,62.403,0.9,1.7,1
289,394614.940,3871433.416,1.209,0.2172,62.561,0.2173,62.62,0.9,1.6,1
290,394615.078,3871433.249,1.213,0.2172,62.778,0.2173,62.838,0.9,1.6,1
291,394615.216,3871433.082,1.217,0.2172,62.995,0.2173,63.055,1.1,1.8,1
292,394615.355,3871432.914,1.221,0.2172,63.213,0.2173,63.272,1.2,2.2,1
293,394615.493,3871432.747,1.226,0.2172,63.43,0.2173,63.489,1.3,2.3,1
294,394615.631,3871432.579,1.231,0.2172,63.647,0.2173,63.707,1.3,2.3,1
295,394615.770,3871432.412,1.235,0.2172,63.864,0.2173,63.924,1.0,1.7,1
296,394615.908,3871432.244,1.237,0.2172,64.082,0.2172,64.141,0.6,1.0,1
297,394616.046,3871432.077,1.238,0.2172,64.299,0.2172,64.358,0.2,0.3,1
298,394616.185,3871431.910,1.238,0.2172,64.516,0.2172,64.576,0.0,0.1,1
299,394616.323,3871431.742,1.238,0.2172,64.733,0.2172,64.793,0.1,0.2,1
300,394616.461,3871431.575,1.237,0.2172,64.951,0.2172,65.01,0.2,0.4,1
301,394616.599,3871431.407,1.236,0.2172,65.168,0.2172,65.227,0.3,0.5,1
302,394616.738,3871431.240,1.234,0.2172,65.385,0.2172,65.445,0.5,0.9,1
303,394616.876,3871431.072,1.23,0.2172,65.602,0.2173,65.662,1.0,1.8,1
304,394617.014,3871430.905,1.224,0.2172,65.819,0.2173,65.879,1.5,2.6,1
305,394617.153,3871430.738,1.218,0.2172,66.037,0.2173,66.096,1.5,2.7,1
306,394617.291,3871430.570,1.214,0.2172,66.254,0.2173,66.314,1.1,2.0,1
307,394617.429,3871430.403,1.213,0.2172,66.471,0.2172,66.531,0.2,0.4,1
