"ID","X","Y","Elevation","Distance (Segment)","Distance (Total)","Distance 3D (Segment)","Distance 3D (Total)","Slope (Degrees)","Slope (Percent)","Segment Index"
33,391422.604,3868610.324,0.733,0.17,5.439,0.17,5.439,0.9,1.6,1
34,391422.724,3868610.204,0.735,0.17,5.609,0.17,5.609,0.9,1.6,1
35,391422.844,3868610.084,0.738,0.17,5.779,0.17,5.779,0.8,1.5,1
36,391422.965,3868609.964,0.74,0.17,5.949,0.17,5.949,0.8,1.4,1
37,391423.085,3868609.844,0.743,0.17,6.119,0.17,6.119,0.8,1.4,1
38,391423.206,3868609.725,0.745,0.17,6.289,0.17,6.289,0.7,1.2,1
39,391423.326,3868609.605,0.747,0.17,6.459,0.17,6.459,0.7,1.1,1
40,391423.446,3868609.485,0.749,0.17,6.629,0.17,6.629,0.6,1.0,1
41,391423.567,3868609.365,0.749,0.17,6.799,0.17,6.799,0.3,0.5,1
42,391423.687,3868609.245,0.75,0.17,6.969,0.17,6.969,0.2,0.3,1
43,391423.808,3868609.125,0.75,0.17,7.139,0.17,7.139,0.1,0.2,1
44,391423.928,3868609.005,0.751,0.17,7.308,0.17,7.309,0.2,0.3,1
45,391424.048,3868608.885,0.751,0.17,7.478,0.17,7.479,0.1,0.2,1
46,391424.169,3868608.765,0.751,0.17,7.648,0.17,7.649,0.1,0.1,1
47,391424.289,3868608.645,0.752,0.17,7.818,0.17,7.819,0.1,0.1,1
48,391424.410,3868608.526,0.752,0.17,7.988,0.17,7.989,0.1,0.2,1
49,391424.530,3868608.406,0.751,0.17,8.158,0.17,8.159,0.1,0.2,1
50,391424.651,3868608.286,0.75,0.17,8.328,0.17,8.329,0.4,0.7,1
51,391424.771,3868608.166,0.749,0.17,8.498,0.17,8.499,0.3,0.5,1
52,391424.891,3868608.046,0.748,0.17,8.668,0.17,8.669,0.3,0.6,1
53,391425.012,3868607.926,0.747,0.17,8.838,0.17,8.839,0.5,0.8,1
54,391425.132,3868607.806,0.746,0.17,9.008,0.17,9.009,0.3,0.5,1
55,391425.253,3868607.686,0.746,0.17,9.178,0.17,9.179,0.0,0.1,1
56,391425.373,3868607.566,0.747,0.17,9.348,0.17,9.349,0.2,0.4,1
57,391425.493,3868607.446,0.749,0.17,9.518,0.17,9.519,0.8,1.3,1
58,391425.614,3868607.327,0.753,0.17,9.688,0.17,9.689,1.3,2.2,1
59,391425.734,3868607.207,0.758,0.17,9.858,0.17,9.859,1.5,2.7,1
60,391425.855,3868607.087,0.763,0.17,10.028,0.1701,10.029,1.9,3.2,1
61,391425.975,3868606.967,0.769,0.17,10.198,0.1701,10.199,2.1,3.7,1
62,391426.095,3868606.847,0.775,0.17,10.368,0.1701,10.369,1.9,3.3,1
63,391426.216,3868606.727,0.781,0.17,10.538,0.1701,10.539,1.9,3.2,1
64,391426.336,3868606.607,0.786,0.17,10.708,0.1701,10.709,1.8,3.2,1
65,391426.457,3868606.487,0.791,0.17,10.878,0.17,10.879,1.6,2.8,1
66,391426.577,3868606.367,0.795,0.17,11.048,0.17,11.049,1.3,2.2,1
67,391426.697,3868606.248,0.798,0.17,11.218,0.17,11.219,1.2,2.0,1
68,391426.818,3868606.128,0.801,0.17,11.388,0.17,11.389,1.0,1.8,1
69,391426.938,3868606.008,0.804,0.17,11.558,0.17,11.559,1.0,1.7,1
70,391427.059,3868605.888,0.807,0.17,11.728,0.17,11.729,1.0,1.8,1
71,391427.179,3868605.768,0.81,0.17,11.898,0.17,11.899,1.0,1.7,1
72,391427.300,3868605.648,0.813,0.17,12.068,0.17,12.069,1.1,1.9,1
73,391427.420,3868605.528,0.817,0.17,12.237,0.17,12.239,1.2,2.1,1
74,391427.540,3868605.408,0.82,0.17,12.407,0.17,12.409,1.2,2.1,1
75,391427.661,3868605.288,0.824,0.17,12.577,0.17,12.579,1.3,2.2,1
76,391427.781,3868605.168,0.827,0.17,12.747,0.17,12.749,1.2,2.0,1
77,391427.902,3868605.049,0.83,0.17,12.917,0.17,12.919,0.9,1.6,1
78,391428.022,3868604.929,0.832,0.17,13.087,0.17,13.089,0.5,0.9,1
79,391428.142,3868604.809,0.832,0.17,13.257,0.17,13.259,0.2,0.4,1
80,391428.263,3868604.689,0.833,0.17,13.427,0.17,13.429,0.0,0.1,1
81,391428.383,3868604.569,0.833,0.17,13.597,0.17,13.599,0.1,0.2,1
82,391428.504,3868604.449,0.834,0.17,13.767,0.17,13.769,0.4,0.7,1
83,391428.624,3868604.329,0.836,0.17,13.937,0.17,13.939,0.6,1.1,1
84,391428.744,3868604.209,0.839,0.17,14.107,0.17,14.109,1.1,2.0,1
85,391428.865,3868604.089,0.844,0.17,14.277,0.17,14.279,1.5,2.6,1
86,391428.985,3868603.969,0.848,0.17,14.447,0.17,14.449,1.5,2.6,1
87,391429.106,3868603.850,0.853,0.17,14.617,0.17,14.619,1.8,3.1,1
88,391429.226,3868603.730,0.86,0.17,14.787,0.1701,14.789,2.0,3.6,1
89,391429.346,3868603.610,0.865,0.17,14.957,0.1701,14.959,2.0,3.4,1
90,391429.467,3868603.490,0.871,0.17,15.127,0.1701,15.129,2.0,3.5,1
91,391429.587,3868603.370,0.878,0.17,15.297,0.1701,15.299,2.2,3.8,1
92,391429.708,3868603.250,0.884,0.17,15.467,0.1701,15.469,2.0,3.5,1
93,391429.828,3868603.130,0.889,0.17,15.637,0.17,15.639,1.8,3.1,1
94,391429.949,3868603.010,0.895,0.17,15.807,0.1701,15.809,1.9,3.3,1
95,391430.069,3868602.890,0.899,0.17,15.977,0.17,15.979,1.7,2.9,1
96,391430.189,3868602.771,0.904,0.17,16.147,0.17,16.149,1.4,2.4,1
97,391430.310,3868602.651,0.908,0.17,16.317,0.17,16.319,1.5,2.6,1
98,391430.430,3868602.531,0.913,0.17,16.487,0.17,16.489,1.7,3.0,1
99,391430.551,3868602.411,0.919,0.17,16.657,0.1701,16.659,1.8,3.2,1
100,391430.671,3868602.291,0.925,0.17,16.827,0.1701,16.83,2.2,3.8,1
101,391430.791,3868602.171,0.933,0.17,16.997,0.1701,17,2.6,4.5,1
102,391430.912,3868602.051,0.941,0.17,17.166,0.1702,17.17,2.9,5.0,1
103,391431.032,3868601.931,0.951,0.17,17.336,0.1702,17.34,3.2,5.6,1
104,391431.153,3868601.811,0.961,0.17,17.506,0.1703,17.51,3.5,6.2,1
105,391431.273,3868601.691,0.972,0.17,17.676,0.1703,17.681,3.6,6.2,1
106,391431.393,3868601.572,0.982,0.17,17.846,0.1703,17.851,3.4,6.0,1
107,391431.514,3868601.452,0.992,0.17,18.016,0.1702,18.021,3.2,5.6,1
108,391431.634,3868601.332,1,0.17,18.186,0.1702,18.191,2.8,4.9,1
109,391431.755,3868601.212,1.007,0.17,18.356,0.1701,18.362,2.4,4.2,1
110,391431.875,3868601.092,1.014,0.17,18.526,0.1701,18.532,2.3,4.0,1
111,391431.995,3868600.972,1.021,0.17,18.696,0.1701,18.702,2.3,4.0,1
112,391432.116,3868600.852,1.027,0.17,18.866,0.1701,18.872,2.0,3.5,1
113,391432.236,3868600.732,1.033,0.17,19.036,0.1701,19.042,2.0,3.6,1
114,391432.357,3868600.612,1.039,0.17,19.206,0.1701,19.212,2.1,3.6,1
115,391432.477,3868600.492,1.045,0.17,19.376,0.1701,19.382,2.0,3.5,1
116,391432.597,3868600.373,1.05,0.17,19.546,0.17,19.552,1.8,3.1,1
117,391432.718,3868600.253,1.055,0.17,19.716,0.17,19.722,1.8,3.1,1
118,391432.838,3868600.133,1.061,0.17,19.886,0.1701,19.892,1.8,3.2,1
119,391432.959,3868600.013,1.066,0.17,20.056,0.17,20.062,1.8,3.1,1
120,391433.079,3868599.893,1.071,0.17,20.226,0.17,20.232,1.8,3.1,1
121,391433.200,3868599.773,1.077,0.17,20.396,0.1701,20.402,1.9,3.4,1
122,391433.320,3868599.653,1.083,0.17,20.566,0.1701,20.572,2.0,3.4,1
123,391433.440,3868599.533,1.088,0.17,20.736,0.1701,20.742,1.8,3.2,1
124,391433.561,3868599.413,1.094,0.17,20.906,0.1701,20.912,1.9,3.3,1
125,391433.681,3868599.294,1.099,0.17,21.076,0.1701,21.083,1.9,3.3,1
126,391433.802,3868599.174,1.105,0.17,21.246,0.17,21.253,1.8,3.1,1
127,391433.922,3868599.054,1.11,0.17,21.416,0.17,21.423,1.8,3.1,1
128,391434.042,3868598.934,1.115,0.17,21.586,0.1701,21.593,1.8,3.2,1
129,391434.163,3868598.814,1.121,0.17,21.756,0.1701,21.763,1.8,3.2,1
130,391434.283,3868598.694,1.126,0.17,21.925,0.17,21.933,1.7,3.0,1
131,391434.404,3868598.574,1.131,0.17,22.095,0.17,22.103,1.6,2.9,1
132,391434.524,3868598.454,1.135,0.17,22.265,0.17,22.273,1.5,2.6,1
133,391434.644,3868598.334,1.139,0.17,22.435,0.17,22.443,1.2,2.1,1
134,391434.765,3868598.214,1.141,0.17,22.605,0.17,22.613,0.9,1.6,1
135,391434.885,3868598.095,1.144,0.17,22.775,0.17,22.783,0.7,1.3,1
136,391435.006,3868597.975,1.145,0.17,22.945,0.17,22.953,0.5,0.9,1
137,391435.126,3868597.855,1.145,0.17,23.115,0.17,23.123,0.0,0.1,1
138,391435.246,3868597.735,1.145,0.17,23.285,0.17,23.293,0.0,0.1,1
139,391435.367,3868597.615,1.146,0.17,23.455,0.17,23.463,0.1,0.2,1
140,391435.487,3868597.495,1.146,0.17,23.625,0.17,23.633,0.1,0.3,1
141,391435.608,3868597.375,1.147,0.17,23.795,0.17,23.803,0.4,0.7,1
142,391435.728,3868597.255,1.149,0.17,23.965,0.17,23.973,0.6,1.1,1
143,391435.849,3868597.135,1.151,0.17,24.135,0.17,24.143,0.8,1.3,1
144,391435.969,3868597.015,1.154,0.17,24.305,0.17,24.313,0.8,1.4,1
145,391436.089,3868596.896,1.157,0.17,24.475,0.17,24.483,0.9,1.6,1
146,391436.210,3868596.776,1.159,0.17,24.645,0.17,24.653,0.9,1.6,1
147,391436.330,3868596.656,1.162,0.17,24.815,0.17,24.822,0.9,1.6,1
148,391436.451,3868596.536,1.165,0.17,24.985,0.17,24.992,0.9,1.6,1
149,391436.571,3868596.416,1.167,0.17,25.155,0.17,25.162,0.9,1.6,1
150,391436.691,3868596.296,1.17,0.17,25.325,0.17,25.332,1.0,1.7,1
151,391436.812,3868596.176,1.173,0.17,25.495,0.17,25.502,0.8,1.5,1
152,391436.932,3868596.056,1.175,0.17,25.665,0.17,25.672,0.8,1.4,1
153,391437.053,3868595.936,1.177,0.17,25.835,0.17,25.842,0.6,1.1,1
154,391437.173,3868595.816,1.178,0.17,26.005,0.17,26.012,0.4,0.7,1
155,391437.293,3868595.697,1.18,0.17,26.175,0.17,26.182,0.4,0.7,1
156,391437.414,3868595.577,1.181,0.17,26.345,0.17,26.352,0.5,0.9,1
157,391437.534,3868595.457,1.183,0.17,26.515,0.17,26.522,0.6,1.0,1
158,391437.655,3868595.337,1.185,0.17,26.685,0.17,26.692,0.7,1.2,1
159,391437.775,3868595.217,1.188,0.17,26.854,0.17,26.862,0.9,1.6,1
160,391437.895,3868595.097,1.19,0.17,27.024,0.17,27.032,0.9,1.6,1
161,391438.016,3868594.977,1.193,0.17,27.194,0.17,27.202,0.8,1.4,1
162,391438.136,3868594.857,1.195,0.17,27.364,0.17,27.372,0.8,1.3,1
163,391438.257,3868594.737,1.197,0.17,27.534,0.17,27.542,0.6,1.1,1
164,391438.377,3868594.618,1.198,0.17,27.704,0.17,27.712,0.4,0.7,1
165,391438.498,3868594.498,1.199,0.17,27.874,0.17,27.882,0.3,0.5,1
166,391438.618,3868594.378,1.2,0.17,28.044,0.17,28.052,0.2,0.3,1
167,391438.738,3868594.258,1.2,0.17,28.214,0.17,28.222,0.1,0.1,1
168,391438.859,3868594.138,1.2,0.17,28.384,0.17,28.392,0.1,0.2,1
169,391438.979,3868594.018,1.201,0.17,28.554,0.17,28.562,0.2,0.3,1
170,391439.100,3868593.898,1.202,0.17,28.724,0.17,28.732,0.4,0.7,1
171,391439.220,3868593.778,1.203,0.17,28.894,0.17,28.902,0.6,1.0,1
172,391439.340,3868593.658,1.205,0.17,29.064,0.17,29.072,0.6,1.1,1
173,391439.461,3868593.538,1.207,0.17,29.234,0.17,29.242,0.5,0.8,1
174,391439.581,3868593.419,1.208,0.17,29.404,0.17,29.412,0.4,0.7,1
175,391439.702,3868593.299,1.208,0.17,29.574,0.17,29.582,0.3,0.5,1
176,391439.822,3868593.179,1.209,0.17,29.744,0.17,29.752,0.1,0.2,1
177,391439.942,3868593.059,1.209,0.17,29.914,0.17,29.922,0.1,0.2,1
178,391440.063,3868592.939,1.21,0.17,30.084,0.17,30.092,0.2,0.4,1
179,391440.183,3868592.819,1.21,0.17,30.254,0.17,30.262,0.2,0.4,1
180,391440.304,3868592.699,1.211,0.17,30.424,0.17,30.432,0.2,0.4,1
181,391440.424,3868592.579,1.212,0.17,30.594,0.17,30.602,0.2,0.4,1
182,391440.544,3868592.459,1.212,0.17,30.764,0.17,30.772,0.2,0.4,1
183,391440.665,3868592.339,1.213,0.17,30.934,0.17,30.942,0.2,0.4,1
184,391440.785,3868592.220,1.214,0.17,31.104,0.17,31.111,0.2,0.3,1
185,391440.906,3868592.100,1.214,0.17,31.274,0.17,31.281,0.1,0.2,1
186,391441.026,3868591.980,1.214,0.17,31.444,0.17,31.451,0.1,0.2,1
187,391441.147,3868591.860,1.215,0.17,31.614,0.17,31.621,0.0,0.1,1
188,391441.267,3868591.740,1.215,0.17,31.783,0.17,31.791,0.0,0.1,1
189,391441.387,3868591.620,1.215,0.17,31.953,0.17,31.961,0.1,0.2,1
190,391441.508,3868591.500,1.216,0.17,32.123,0.17,32.131,0.2,0.4,1
191,391441.628,3868591.380,1.217,0.17,32.293,0.17,32.301,0.4,0.6,1
192,391441.749,3868591.260,1.218,0.17,32.463,0.17,32.471,0.4,0.7,1
193,391441.869,3868591.141,1.219,0.17,32.633,0.17,32.641,0.5,0.9,1
194,391441.989,3868591.021,1.221,0.17,32.803,0.17,32.811,0.5,0.9,1
195,391442.110,3868590.901,1.223,0.17,32.973,0.17,32.981,0.5,0.9,1
196,391442.230,3868590.781,1.224,0.17,33.143,0.17,33.151,0.5,0.9,1
197,391442.351,3868590.661,1.226,0.17,33.313,0.17,33.321,0.5,0.9,1
198,391442.471,3868590.541,1.227,0.17,33.483,0.17,33.491,0.5,0.9,1
199,391442.591,3868590.421,1.229,0.17,33.653,0.17,33.661,0.5,0.9,1
200,391442.712,3868590.301,1.23,0.17,33.823,0.17,33.831,0.5,0.9,1
201,391442.832,3868590.181,1.232,0.17,33.993,0.17,34.001,0.5,0.8,1
202,391442.953,3868590.061,1.233,0.17,34.163,0.17,34.171,0.4,0.7,1
203,391443.073,3868589.942,1.234,0.17,34.333,0.17,34.341,0.3,0.5,1
204,391443.193,3868589.822,1.234,0.17,34.503,0.17,34.511,0.1,0.2,1
205,391443.314,3868589.702,1.234,0.17,34.673,0.17,34.681,0.1,0.2,1
206,391443.434,3868589.582,1.235,0.17,34.843,0.17,34.851,0.3,0.5,1
207,391443.555,3868589.462,1.237,0.17,35.013,0.17,35.021,0.4,0.8,1
208,391443.675,3868589.342,1.238,0.17,35.183,0.17,35.191,0.5,0.9,1
209,391443.796,3868589.222,1.24,0.17,35.353,0.17,35.361,0.7,1.2,1
210,391443.916,3868589.102,1.242,0.17,35.523,0.17,35.531,0.7,1.1,1
211,391444.036,3868588.982,1.243,0.17,35.693,0.17,35.701,0.4,0.7,1
212,391444.157,3868588.862,1.244,0.17,35.863,0.17,35.871,0.2,0.3,1
213,391444.277,3868588.743,1.244,0.17,36.033,0.17,36.041,0.1,0.2,1
214,391444.398,3868588.623,1.244,0.17,36.203,0.17,36.211,0.0,0.1,1
215,391444.518,3868588.503,1.244,0.17,36.373,0.17,36.381,0.1,0.2,1
216,391444.638,3868588.383,1.244,0.17,36.542,0.17,36.55,0.0,0.1,1
217,391444.759,3868588.263,1.244,0.17,36.712,0.17,36.72,0.1,0.2,1
218,391444.879,3868588.143,1.244,0.17,36.882,0.17,36.89,0.1,0.1,1
219,391445.000,3868588.023,1.245,0.17,37.052,0.17,37.06,0.1,0.2,1
220,391445.120,3868587.903,1.245,0.17,37.222,0.17,37.23,0.1,0.2,1
221,391445.240,3868587.783,1.245,0.17,37.392,0.17,37.4,0.1,0.1,1
222,391445.361,3868587.664,1.245,0.17,37.562,0.17,37.57,0.1,0.1,1
223,391445.481,3868587.544,1.246,0.17,37.732,0.17,37.74,0.2,0.3,1
224,391445.602,3868587.424,1.247,0.17,37.902,0.17,37.91,0.2,0.4,1
225,391445.722,3868587.304,1.247,0.17,38.072,0.17,38.08,0.2,0.4,1
226,391445.842,3868587.184,1.248,0.17,38.242,0.17,38.25,0.2,0.4,1
227,391445.963,3868587.064,1.249,0.17,38.412,0.17,38.42,0.3,0.5,1
228,391446.083,3868586.944,1.249,0.17,38.582,0.17,38.59,0.2,0.4,1
229,391446.204,3868586.824,1.25,0.17,38.752,0.17,38.76,0.1,0.2,1
230,391446.324,3868586.704,1.25,0.17,38.922,0.17,38.93,0.1,0.2,1
231,391446.445,3868586.584,1.25,0.17,39.092,0.17,39.1,0.2,0.3,1
232,391446.565,3868586.465,1.251,0.17,39.262,0.17,39.27,0.1,0.1,1
233,391446.685,3868586.345,1.251,0.17,39.432,0.17,39.44,0.0,0.1,1
234,391446.806,3868586.225,1.251,0.17,39.602,0.17,39.61,0.1,0.2,1
235,391446.926,3868586.105,1.251,0.17,39.772,0.17,39.78,0.1,0.1,1
236,391447.047,3868585.985,1.252,0.17,39.942,0.17,39.95,0.1,0.1,1
237,391447.167,3868585.865,1.252,0.17,40.112,0.17,40.12,0.1,0.2,1
238,391447.287,3868585.745,1.252,0.17,40.282,0.17,40.29,0.1,0.2,1
239,391447.408,3868585.625,1.253,0.17,40.452,0.17,40.46,0.3,0.5,1
240,391447.528,3868585.505,1.255,0.17,40.622,0.17,40.63,0.6,1.1,1
241,391447.649,3868585.385,1.258,0.17,40.792,0.17,40.8,0.8,1.4,1
242,391447.769,3868585.266,1.261,0.17,40.962,0.17,40.97,1.0,1.8,1
243,391447.889,3868585.146,1.264,0.17,41.132,0.17,41.14,1.2,2.1,1
244,391448.010,3868585.026,1.268,0.17,41.302,0.17,41.31,1.2,2.1,1
245,391448.130,3868584.906,1.271,0.17,41.471,0.17,41.48,1.1,1.9,1
246,391448.251,3868584.786,1.274,0.17,41.641,0.17,41.65,1.0,1.7,1
247,391448.371,3868584.666,1.277,0.17,41.811,0.17,41.82,0.9,1.6,1
248,391448.491,3868584.546,1.279,0.17,41.981,0.17,41.99,0.7,1.3,1
249,391448.612,3868584.426,1.28,0.17,42.151,0.17,42.16,0.5,0.8,1
250,391448.732,3868584.306,1.281,0.17,42.321,0.17,42.33,0.4,0.6,1
251,391448.853,3868584.187,1.282,0.17,42.491,0.17,42.5,0.3,0.5,1
252,391448.973,3868584.067,1.283,0.17,42.661,0.17,42.669,0.2,0.3,1
253,391449.094,3868583.947,1.283,0.17,42.831,0.17,42.839,0.1,0.2,1
254,391449.214,3868583.827,1.283,0.17,43.001,0.17,43.009,0.1,0.2,1
255,391449.334,3868583.707,1.284,0.17,43.171,0.17,43.179,0.1,0.1,1
256,391449.455,3868583.587,1.284,0.17,43.341,0.17,43.349,0.1,0.2,1
257,391449.575,3868583.467,1.285,0.17,43.511,0.17,43.519,0.2,0.3,1
258,391449.696,3868583.347,1.285,0.17,43.681,0.17,43.689,0.1,0.2,1
259,391449.816,3868583.227,1.286,0.17,43.851,0.17,43.859,0.2,0.3,1
260,391449.936,3868583.107,1.286,0.17,44.021,0.17,44.029,0.2,0.4,1
261,391450.057,3868582.988,1.287,0.17,44.191,0.17,44.199,0.1,0.2,1
262,391450.177,3868582.868,1.287,0.17,44.361,0.17,44.369,0.0,0.0,1
263,391450.298,3868582.748,1.287,0.17,44.531,0.17,44.539,0.1,0.2,1
264,391450.418,3868582.628,1.288,0.17,44.701,0.17,44.709,0.3,0.5,1
265,391450.538,3868582.508,1.289,0.17,44.871,0.17,44.879,0.5,0.9,1
266,391450.659,3868582.388,1.291,0.17,45.041,0.17,45.049,0.8,1.3,1
267,391450.779,3868582.268,1.294,0.17,45.211,0.17,45.219,0.9,1.6,1
268,391450.900,3868582.148,1.297,0.17,45.381,0.17,45.389,1.0,1.8,1
269,391451.020,3868582.028,1.3,0.17,45.551,0.17,45.559,1.0,1.7,1
270,391451.140,3868581.908,1.303,0.17,45.721,0.17,45.729,0.8,1.4,1
271,391451.261,3868581.789,1.304,0.17,45.891,0.17,45.899,0.6,1.1,1
272,391451.381,3868581.669,1.306,0.17,46.061,0.17,46.069,0.5,0.8,1
273,391451.502,3868581.549,1.307,0.17,46.231,0.17,46.239,0.2,0.4,1
274,391451.622,3868581.429,1.307,0.17,46.4,0.17,46.409,0.1,0.1,1
275,391451.743,3868581.309,1.307,0.17,46.57,0.17,46.579,0.0,0.1,1
276,391451.863,3868581.189,1.306,0.17,46.74,0.17,46.749,0.1,0.1,1
277,391451.983,3868581.069,1.306,0.17,46.91,0.17,46.919,0.0,0.0,1
278,391452.104,3868580.949,1.307,0.17,47.08,0.17,47.089,0.2,0.4,1
279,391452.224,3868580.829,1.308,0.17,47.25,0.17,47.259,0.4,0.8,1
280,391452.345,3868580.709,1.31,0.17,47.42,0.17,47.429,0.6,1.0,1
281,391452.465,3868580.590,1.313,0.17,47.59,0.17,47.599,1.0,1.7,1
282,391452.585,3868580.470,1.316,0.17,47.76,0.17,47.769,1.1,2.0,1
283,391452.706,3868580.350,1.32,0.17,47.93,0.17,47.939,1.2,2.1,1
284,391452.826,3868580.230,1.324,0.17,48.1,0.17,48.109,1.4,2.4,1
285,391452.947,3868580.110,1.328,0.17,48.27,0.17,48.279,1.4,2.4,1
286,391453.067,3868579.990,1.332,0.17,48.44,0.17,48.449,1.3,2.2,1
287,391453.187,3868579.870,1.335,0.17,48.61,0.17,48.619,1.0,1.7,1
288,391453.308,3868579.750,1.337,0.17,48.78,0.17,48.789,0.8,1.4,1
289,391453.428,3868579.630,1.34,0.17,48.95,0.17,48.959,0.8,1.3,1
290,391453.549,3868579.511,1.342,0.17,49.12,0.17,49.129,0.7,1.2,1
291,391453.669,3868579.391,1.343,0.17,49.29,0.17,49.299,0.4,0.7,1
292,391453.789,3868579.271,1.344,0.17,49.46,0.17,49.469,0.4,0.8,1
293,391453.910,3868579.151,1.346,0.17,49.63,0.17,49.639,0.5,0.9,1
294,391454.030,3868579.031,1.347,0.17,49.8,0.17,49.809,0.5,0.9,1
295,391454.151,3868578.911,1.349,0.17,49.97,0.17,49.978,0.6,1.0,1
296,391454.271,3868578.791,1.351,0.17,50.14,0.17,50.148,0.8,1.4,1
297,391454.392,3868578.671,1.354,0.17,50.31,0.17,50.318,1.0,1.7,1
298,391454.512,3868578.551,1.358,0.17,50.48,0.17,50.488,1.2,2.0,1
299,391454.632,3868578.431,1.362,0.17,50.65,0.17,50.658,1.4,2.4,1
300,391454.753,3868578.312,1.367,0.17,50.82,0.17,50.828,1.6,2.7,1
301,391454.873,3868578.192,1.372,0.17,50.99,0.17,50.999,1.7,2.9,1
302,391454.994,3868578.072,1.376,0.17,51.159,0.17,51.169,1.6,2.8,1
303,391455.114,3868577.952,1.381,0.17,51.329,0.17,51.339,1.5,2.7,1
304,391455.234,3868577.832,1.385,0.17,51.499,0.17,51.509,1.5,2.6,1
305,391455.355,3868577.712,1.389,0.17,51.669,0.17,51.679,1.2,2.2,1
306,391455.475,3868577.592,1.392,0.17,51.839,0.17,51.849,1.0,1.8,1
307,391455.596,3868577.472,1.394,0.17,52.009,0.17,52.019,0.9,1.5,1
308,391455.716,3868577.352,1.396,0.17,52.179,0.17,52.189,0.6,1.0,1
309,391455.836,3868577.232,1.397,0.17,52.349,0.17,52.359,0.4,0.6,1
310,391455.957,3868577.113,1.398,0.17,52.519,0.17,52.529,0.3,0.4,1
311,391456.077,3868576.993,1.398,0.17,52.689,0.17,52.698,0.1,0.1,1
312,391456.198,3868576.873,1.398,0.17,52.859,0.17,52.868,0.0,0.0,1
313,391456.318,3868576.753,1.398,0.17,53.029,0.17,53.038,0.0,0.0,1
314,391456.438,3868576.633,1.398,0.17,53.199,0.17,53.208,0.1,0.1,1
315,391456.559,3868576.513,1.399,0.17,53.369,0.17,53.378,0.3,0.5,1
316,391456.679,3868576.393,1.401,0.17,53.539,0.17,53.548,0.5,0.9,1
317,391456.800,3868576.273,1.403,0.17,53.709,0.17,53.718,0.6,1.1,1
318,391456.920,3868576.153,1.405,0.17,53.879,0.17,53.888,0.8,1.4,1
319,391457.041,3868576.034,1.408,0.17,54.049,0.17,54.058,1.0,1.7,1
320,391457.161,3868575.914,1.411,0.17,54.219,0.17,54.228,1.2,2.0,1
321,391457.281,3868575.794,1.415,0.17,54.389,0.17,54.398,1.2,2.1,1
