"ID","X","Y","Elevation","Distance (Segment)","Distance (Total)","Distance 3D (Segment)","Distance 3D (Total)","Slope (Degrees)","Slope (Percent)","Segment Index"
127,395434.637,3872146.291,1.471,0.1022,12.872,0.1041,12.903,11.0,19.4,1
128,395434.711,3872146.220,1.491,0.1022,12.974,0.1041,13.007,11.1,19.6,1
129,395434.786,3872146.150,1.512,0.1022,13.077,0.1042,13.111,11.2,19.8,1
130,395434.860,3872146.080,1.532,0.1022,13.179,0.1041,13.215,11.1,19.5,1
131,395434.934,3872146.010,1.552,0.1022,13.281,0.1042,13.32,11.3,20.0,1
132,395435.008,3872145.940,1.573,0.1022,13.383,0.1042,13.424,11.5,20.3,1
133,395435.083,3872145.870,1.593,0.1022,13.485,0.1041,13.528,11.2,19.7,1
134,395435.157,3872145.799,1.612,0.1022,13.587,0.104,13.632,10.7,19.0,1
135,395435.231,3872145.729,1.631,0.1022,13.69,0.1038,13.736,10.2,17.9,1
136,395435.305,3872145.659,1.649,0.1022,13.792,0.1037,13.839,10.0,17.6,1
137,395435.380,3872145.589,1.666,0.1022,13.894,0.1036,13.943,9.7,17.0,1
138,395435.454,3872145.519,1.682,0.1022,13.996,0.1034,14.046,8.8,15.5,1
139,395435.528,3872145.449,1.696,0.1022,14.098,0.1032,14.15,7.9,14.0,1
140,395435.602,3872145.379,1.709,0.1022,14.2,0.1029,14.253,7.1,12.4,1
141,395435.676,3872145.308,1.721,0.1022,14.302,0.1028,14.355,6.6,11.6,1
142,395435.751,3872145.238,1.732,0.1022,14.405,0.1028,14.458,6.3,11.0,1
143,395435.825,3872145.168,1.742,0.1022,14.507,0.1026,14.561,5.4,9.4,1
144,395435.899,3872145.098,1.75,0.1022,14.609,0.1025,14.663,4.8,8.4,1
145,395435.973,3872145.028,1.758,0.1022,14.711,0.1025,14.766,4.5,7.8,1
146,395436.048,3872144.958,1.766,0.1022,14.813,0.1024,14.868,4.3,7.4,1
147,395436.122,3872144.888,1.773,0.1022,14.915,0.1024,14.971,4.0,6.9,1
148,395436.196,3872144.817,1.779,0.1022,15.018,0.1024,15.073,3.5,6.2,1
149,395436.270,3872144.747,1.785,0.1022,15.12,0.1023,15.175,3.2,5.6,1
150,395436.345,3872144.677,1.791,0.1022,15.222,0.1023,15.278,3.2,5.6,1
151,395436.419,3872144.607,1.796,0.1022,15.324,0.1023,15.38,3.1,5.4,1
152,395436.493,3872144.537,1.801,0.1022,15.426,0.1023,15.482,2.9,5.1,1
153,395436.567,3872144.467,1.806,0.1022,15.528,0.1023,15.585,2.8,4.8,1
154,395436.642,3872144.396,1.811,0.1022,15.631,0.1023,15.687,2.6,4.5,1
155,395436.716,3872144.326,1.815,0.1022,15.733,0.1023,15.789,2.5,4.3,1
156,395436.790,3872144.256,1.819,0.1022,15.835,0.1022,15.891,2.4,4.1,1
157,395436.864,3872144.186,1.823,0.1022,15.937,0.1022,15.994,2.1,3.7,1
158,395436.938,3872144.116,1.826,0.1022,16.039,0.1022,16.096,1.9,3.2,1
159,395437.013,3872144.046,1.829,0.1022,16.141,0.1022,16.198,1.4,2.4,1
160,395437.087,3872143.976,1.831,0.1022,16.244,0.1022,16.3,1.2,2.2,1
161,395437.161,3872143.905,1.834,0.1022,16.346,0.1022,16.402,1.4,2.4,1
162,395437.235,3872143.835,1.836,0.1022,16.448,0.1022,16.504,1.2,2.1,1
163,395437.310,3872143.765,1.838,0.1022,16.55,0.1022,16.607,1.1,1.9,1
164,395437.384,3872143.695,1.84,0.1022,16.652,0.1022,16.709,1.1,1.9,1
165,395437.458,3872143.625,1.842,0.1022,16.754,0.1022,16.811,1.1,1.9,1
166,395437.532,3872143.555,1.844,0.1022,16.857,0.1022,16.913,1.2,2.2,1
167,395437.607,3872143.485,1.846,0.1022,16.959,0.1022,17.015,1.3,2.2,1
168,395437.681,3872143.414,1.849,0.1022,17.061,0.1022,17.118,1.3,2.3,1
169,395437.755,3872143.344,1.851,0.1022,17.163,0.1022,17.22,1.5,2.6,1
170,395437.829,3872143.274,1.854,0.1022,17.265,0.1022,17.322,1.4,2.5,1
171,395437.903,3872143.204,1.856,0.1022,17.367,0.1022,17.424,1.5,2.6,1
172,395437.978,3872143.134,1.859,0.1022,17.469,0.1022,17.526,1.7,3.0,1
173,395438.052,3872143.064,1.863,0.1022,17.572,0.1022,17.629,1.8,3.1,1
174,395438.126,3872142.994,1.866,0.1022,17.674,0.1022,17.731,1.9,3.3,1
175,395438.200,3872142.923,1.869,0.1022,17.776,0.1022,17.833,1.8,3.1,1
176,395438.275,3872142.853,1.872,0.1022,17.878,0.1022,17.935,1.6,2.9,1
177,395438.349,3872142.783,1.875,0.1022,17.98,0.1022,18.037,1.6,2.8,1
178,395438.423,3872142.713,1.877,0.1022,18.082,0.1022,18.14,1.3,2.3,1
179,395438.497,3872142.643,1.879,0.1022,18.185,0.1022,18.242,1.3,2.2,1
180,395438.572,3872142.573,1.881,0.1022,18.287,0.1022,18.344,1.1,2.0,1
181,395438.646,3872142.502,1.883,0.1022,18.389,0.1022,18.446,0.9,1.5,1
182,395438.720,3872142.432,1.885,0.1022,18.491,0.1022,18.548,0.8,1.4,1
183,395438.794,3872142.362,1.886,0.1022,18.593,0.1022,18.65,0.6,1.1,1
184,395438.868,3872142.292,1.886,0.1022,18.695,0.1022,18.753,0.5,0.8,1
185,395438.943,3872142.222,1.887,0.1022,18.798,0.1022,18.855,0.4,0.7,1
186,395439.017,3872142.152,1.888,0.1022,18.9,0.1022,18.957,0.4,0.8,1
187,395439.091,3872142.082,1.889,0.1022,19.002,0.1022,19.059,0.5,0.9,1
188,395439.165,3872142.011,1.889,0.1022,19.104,0.1022,19.161,0.0,0.0,1
189,395439.240,3872141.941,1.888,0.1022,19.206,0.1022,19.263,0.4,0.7,1
190,395439.314,3872141.871,1.887,0.1022,19.308,0.1022,19.366,0.5,0.9,1
191,395439.388,3872141.801,1.886,0.1022,19.411,0.1022,19.468,0.6,1.0,1
192,395439.462,3872141.731,1.885,0.1022,19.513,0.1022,19.57,0.4,0.7,1
193,395439.537,3872141.661,1.885,0.1022,19.615,0.1022,19.672,0.2,0.4,1
194,395439.611,3872141.591,1.885,0.1022,19.717,0.1022,19.774,0.2,0.3,1
195,395439.685,3872141.520,1.885,0.1022,19.819,0.1022,19.876,0.0,0.1,1
196,395439.759,3872141.450,1.885,0.1022,19.921,0.1022,19.979,0.3,0.5,1
197,395439.833,3872141.380,1.887,0.1022,20.023,0.1022,20.081,0.8,1.4,1
198,395439.908,3872141.310,1.889,0.1022,20.126,0.1022,20.183,1.2,2.1,1
199,395439.982,3872141.240,1.891,0.1022,20.228,0.1022,20.285,1.4,2.4,1
200,395440.056,3872141.170,1.894,0.1022,20.33,0.1022,20.387,1.5,2.6,1
201,395440.130,3872141.099,1.897,0.1022,20.432,0.1022,20.49,1.6,2.8,1
202,395440.205,3872141.029,1.9,0.1022,20.534,0.1022,20.592,1.6,2.7,1
203,395440.279,3872140.959,1.902,0.1022,20.636,0.1022,20.694,1.6,2.7,1
204,395440.353,3872140.889,1.905,0.1022,20.739,0.1022,20.796,1.5,2.6,1
205,395440.427,3872140.819,1.908,0.1022,20.841,0.1022,20.898,1.4,2.5,1
206,395440.502,3872140.749,1.91,0.1022,20.943,0.1022,21,1.3,2.3,1
207,395440.576,3872140.679,1.912,0.1022,21.045,0.1022,21.103,1.3,2.3,1
208,395440.650,3872140.608,1.914,0.1022,21.147,0.1022,21.205,1.1,1.9,1
209,395440.724,3872140.538,1.916,0.1022,21.249,0.1022,21.307,1.0,1.8,1
210,395440.799,3872140.468,1.918,0.1022,21.352,0.1022,21.409,1.0,1.7,1
211,395440.873,3872140.398,1.919,0.1022,21.454,0.1022,21.511,0.9,1.6,1
212,395440.947,3872140.328,1.921,0.1022,21.556,0.1022,21.614,0.9,1.6,1
213,395441.021,3872140.258,1.923,0.1022,21.658,0.1022,21.716,0.9,1.5,1
214,395441.095,3872140.188,1.924,0.1022,21.76,0.1022,21.818,0.8,1.3,1
215,395441.170,3872140.117,1.925,0.1022,21.862,0.1022,21.92,0.7,1.2,1
216,395441.244,3872140.047,1.926,0.1022,21.965,0.1022,22.022,0.5,0.9,1
217,395441.318,3872139.977,1.927,0.1022,22.067,0.1022,22.124,0.7,1.2,1
218,395441.392,3872139.907,1.928,0.1022,22.169,0.1022,22.227,0.7,1.2,1
219,395441.467,3872139.837,1.93,0.1022,22.271,0.1022,22.329,0.8,1.3,1
220,395441.541,3872139.767,1.932,0.1022,22.373,0.1022,22.431,1.0,1.7,1
221,395441.615,3872139.696,1.934,0.1022,22.475,0.1022,22.533,1.2,2.1,1
222,395441.689,3872139.626,1.936,0.1022,22.578,0.1022,22.635,1.5,2.7,1
223,395441.764,3872139.556,1.939,0.1022,22.68,0.1022,22.737,1.7,2.9,1
224,395441.838,3872139.486,1.943,0.1022,22.782,0.1022,22.84,1.8,3.2,1
225,395441.912,3872139.416,1.946,0.1022,22.884,0.1022,22.942,2.0,3.5,1
226,395441.986,3872139.346,1.95,0.1022,22.986,0.1022,23.044,1.9,3.3,1
227,395442.060,3872139.276,1.953,0.1022,23.088,0.1022,23.146,1.8,3.2,1
228,395442.135,3872139.205,1.956,0.1022,23.19,0.1022,23.249,1.5,2.6,1
229,395442.209,3872139.135,1.957,0.1022,23.293,0.1022,23.351,1.1,1.9,1
230,395442.283,3872139.065,1.959,0.1022,23.395,0.1022,23.453,0.9,1.6,1
231,395442.357,3872138.995,1.96,0.1022,23.497,0.1022,23.555,0.6,1.0,1
232,395442.432,3872138.925,1.961,0.1022,23.599,0.1022,23.657,0.4,0.6,1
233,395442.506,3872138.855,1.961,0.1022,23.701,0.1022,23.759,0.0,0.0,1
234,395442.580,3872138.785,1.96,0.1022,23.803,0.1022,23.862,0.3,0.4,1
235,395442.654,3872138.714,1.96,0.1022,23.906,0.1022,23.964,0.0,0.1,1
236,395442.729,3872138.644,1.96,0.1022,24.008,0.1022,24.066,0.0,0.0,1
237,395442.803,3872138.574,1.96,0.1022,24.11,0.1022,24.168,0.0,0.0,1
238,395442.877,3872138.504,1.96,0.1022,24.212,0.1022,24.27,0.1,0.2,1
239,395442.951,3872138.434,1.96,0.1022,24.314,0.1022,24.372,0.2,0.3,1
240,395443.025,3872138.364,1.96,0.1022,24.416,0.1022,24.475,0.0,0.0,1
241,395443.100,3872138.294,1.96,0.1022,24.519,0.1022,24.577,0.1,0.2,1
242,395443.174,3872138.223,1.96,0.1022,24.621,0.1022,24.679,0.3,0.4,1
243,395443.248,3872138.153,1.96,0.1022,24.723,0.1022,24.781,0.1,0.1,1
244,395443.322,3872138.083,1.96,0.1022,24.825,0.1022,24.883,0.1,0.2,1
245,395443.397,3872138.013,1.96,0.1022,24.927,0.1022,24.985,0.0,0.0,1
246,395443.471,3872137.943,1.961,0.1022,25.029,0.1022,25.087,0.2,0.4,1
247,395443.545,3872137.873,1.961,0.1022,25.132,0.1022,25.19,0.4,0.7,1
248,395443.619,3872137.802,1.962,0.1022,25.234,0.1022,25.292,0.5,0.8,1
249,395443.694,3872137.732,1.963,0.1022,25.336,0.1022,25.394,0.4,0.7,1
250,395443.768,3872137.662,1.964,0.1022,25.438,0.1022,25.496,0.4,0.8,1
251,395443.842,3872137.592,1.965,0.1022,25.54,0.1022,25.598,0.7,1.2,1
252,395443.916,3872137.522,1.966,0.1022,25.642,0.1022,25.7,0.8,1.5,1
253,395443.991,3872137.452,1.968,0.1022,25.744,0.1022,25.803,1.0,1.7,1
254,395444.065,3872137.382,1.97,0.1022,25.847,0.1022,25.905,1.1,1.9,1
255,395444.139,3872137.311,1.972,0.1022,25.949,0.1022,26.007,1.2,2.1,1
256,395444.213,3872137.241,1.975,0.1022,26.051,0.1022,26.109,1.5,2.7,1
257,395444.287,3872137.171,1.978,0.1022,26.153,0.1022,26.211,1.6,2.8,1
258,395444.362,3872137.101,1.981,0.1022,26.255,0.1022,26.314,1.7,3.0,1
259,395444.436,3872137.031,1.984,0.1022,26.357,0.1022,26.416,1.8,3.2,1
260,395444.510,3872136.961,1.987,0.1022,26.46,0.1022,26.518,1.8,3.1,1
261,395444.584,3872136.891,1.99,0.1022,26.562,0.1022,26.62,1.8,3.1,1
262,395444.659,3872136.820,1.993,0.1022,26.664,0.1022,26.722,1.6,2.7,1
263,395444.733,3872136.750,1.996,0.1022,26.766,0.1022,26.825,1.4,2.5,1
264,395444.807,3872136.680,1.998,0.1022,26.868,0.1022,26.927,1.2,2.2,1
265,395444.881,3872136.610,1.999,0.1022,26.97,0.1022,27.029,0.8,1.4,1
266,395444.956,3872136.540,2.001,0.1022,27.073,0.1022,27.131,0.7,1.2,1
267,395445.030,3872136.470,2.002,0.1022,27.175,0.1022,27.233,0.5,0.9,1
268,395445.104,3872136.399,2.002,0.1022,27.277,0.1022,27.336,0.5,0.9,1
269,395445.178,3872136.329,2.003,0.1022,27.379,0.1022,27.438,0.5,1.0,1
270,395445.252,3872136.259,2.004,0.1022,27.481,0.1022,27.54,0.6,1.1,1
271,395445.327,3872136.189,2.006,0.1022,27.583,0.1022,27.642,0.7,1.3,1
272,395445.401,3872136.119,2.007,0.1022,27.686,0.1022,27.744,0.8,1.4,1
273,395445.475,3872136.049,2.009,0.1022,27.788,0.1022,27.846,0.8,1.5,1
274,395445.549,3872135.979,2.011,0.1022,27.89,0.1022,27.949,1.1,1.9,1
275,395445.624,3872135.908,2.013,0.1022,27.992,0.1022,28.051,1.0,1.8,1
276,395445.698,3872135.838,2.014,0.1022,28.094,0.1022,28.153,1.0,1.8,1
277,395445.772,3872135.768,2.016,0.1022,28.196,0.1022,28.255,1.0,1.8,1
278,395445.846,3872135.698,2.018,0.1022,28.299,0.1022,28.357,1.0,1.8,1
279,395445.921,3872135.628,2.02,0.1022,28.401,0.1022,28.459,1.0,1.8,1
280,395445.995,3872135.558,2.022,0.1022,28.503,0.1022,28.562,1.0,1.7,1
281,395446.069,3872135.488,2.023,0.1022,28.605,0.1022,28.664,0.9,1.6,1
282,395446.143,3872135.417,2.025,0.1022,28.707,0.1022,28.766,0.8,1.5,1
283,395446.217,3872135.347,2.026,0.1022,28.809,0.1022,28.868,0.8,1.4,1
284,395446.292,3872135.277,2.028,0.1022,28.911,0.1022,28.97,0.9,1.6,1
285,395446.366,3872135.207,2.029,0.1022,29.014,0.1022,29.072,1.0,1.7,1
286,395446.440,3872135.137,2.031,0.1022,29.116,0.1022,29.175,1.1,1.8,1
287,395446.514,3872135.067,2.033,0.1022,29.218,0.1022,29.277,1.0,1.8,1
288,395446.589,3872134.997,2.035,0.1022,29.32,0.1022,29.379,1.1,2.0,1
289,395446.663,3872134.926,2.038,0.1022,29.422,0.1022,29.481,1.3,2.3,1
290,395446.737,3872134.856,2.04,0.1022,29.524,0.1022,29.583,1.5,2.6,1
291,395446.811,3872134.786,2.043,0.1022,29.627,0.1022,29.686,1.5,2.6,1
292,395446.886,3872134.716,2.046,0.1022,29.729,0.1022,29.788,1.7,3.0,1
293,395446.960,3872134.646,2.049,0.1022,29.831,0.1022,29.89,1.8,3.1,1
294,395447.034,3872134.576,2.052,0.1022,29.933,0.1022,29.992,1.8,3.1,1
295,395447.108,3872134.505,2.055,0.1022,30.035,0.1022,30.094,1.8,3.1,1
296,395447.182,3872134.435,2.058,0.1022,30.137,0.1022,30.197,1.6,2.8,1
297,395447.257,3872134.365,2.061,0.1022,30.24,0.1022,30.299,1.5,2.6,1
298,395447.331,3872134.295,2.063,0.1022,30.342,0.1022,30.401,1.3,2.2,1
299,395447.405,3872134.225,2.065,0.1022,30.444,0.1022,30.503,1.0,1.8,1
300,395447.479,3872134.155,2.067,0.1022,30.546,0.1022,30.605,0.9,1.6,1
301,395447.554,3872134.085,2.068,0.1022,30.648,0.1022,30.708,0.6,1.1,1
302,395447.628,3872134.014,2.069,0.1022,30.75,0.1022,30.81,0.7,1.2,1
303,395447.702,3872133.944,2.071,0.1022,30.853,0.1022,30.912,0.7,1.3,1
304,395447.776,3872133.874,2.072,0.1022,30.955,0.1022,31.014,0.8,1.5,1
305,395447.851,3872133.804,2.074,0.1022,31.057,0.1022,31.116,0.9,1.5,1
306,395447.925,3872133.734,2.075,0.1022,31.159,0.1022,31.218,0.8,1.5,1
307,395447.999,3872133.664,2.077,0.1022,31.261,0.1022,31.321,1.0,1.8,1
