"ID","X","Y","Elevation","Distance (Segment)","Distance (Total)","Distance 3D (Segment)","Distance 3D (Total)","Slope (Degrees)","Slope (Percent)","Segment Index"
308,398234.613,3874739.977,0.597,0.2311,70.959,0.2313,71.02,2.0,3.5,1
309,398234.771,3874739.808,0.607,0.2311,71.19,0.2313,71.251,2.4,4.3,1
310,398234.929,3874739.640,0.618,0.2311,71.422,0.2314,71.482,2.6,4.6,1
311,398235.087,3874739.471,0.63,0.2311,71.653,0.2315,71.714,3.1,5.4,1
312,398235.245,3874739.303,0.646,0.2311,71.884,0.2317,71.945,3.9,6.9,1
313,398235.404,3874739.134,0.665,0.2311,72.115,0.2319,72.177,4.7,8.2,1
314,398235.562,3874738.966,0.689,0.2311,72.346,0.2324,72.41,5.9,10.3,1
315,398235.720,3874738.797,0.714,0.2311,72.577,0.2325,72.642,6.3,11.0,1
316,398235.878,3874738.629,0.743,0.2311,72.808,0.2329,72.875,7.0,12.3,1
317,398236.036,3874738.460,0.772,0.2311,73.039,0.2329,73.108,7.1,12.5,1
318,398236.194,3874738.292,0.8,0.2311,73.271,0.2329,73.341,7.1,12.5,1
319,398236.352,3874738.123,0.829,0.2311,73.502,0.2328,73.574,6.9,12.2,1
320,398236.511,3874737.955,0.855,0.2311,73.733,0.2326,73.806,6.5,11.4,1
321,398236.669,3874737.786,0.88,0.2311,73.964,0.2325,74.039,6.2,10.8,1
322,398236.827,3874737.618,0.902,0.2311,74.195,0.2322,74.271,5.5,9.6,1
323,398236.985,3874737.449,0.923,0.2311,74.426,0.2321,74.503,5.1,9.0,1
324,398237.143,3874737.281,0.94,0.2311,74.657,0.2318,74.735,4.3,7.6,1
325,398237.301,3874737.113,0.955,0.2311,74.889,0.2316,74.967,3.7,6.5,1
326,398237.460,3874736.944,0.968,0.2311,75.12,0.2315,75.198,3.2,5.6,1
327,398237.618,3874736.776,0.979,0.2311,75.351,0.2314,75.43,2.8,4.9,1
328,398237.776,3874736.607,0.991,0.2311,75.582,0.2314,75.661,2.9,5.1,1
329,398237.934,3874736.439,1.002,0.2311,75.813,0.2314,75.892,2.8,4.9,1
330,398238.092,3874736.270,1.014,0.2311,76.044,0.2314,76.124,2.8,4.9,1
331,398238.250,3874736.102,1.026,0.2311,76.275,0.2314,76.355,2.9,5.1,1
332,398238.408,3874735.933,1.038,0.2311,76.507,0.2314,76.587,2.9,5.1,1
333,398238.567,3874735.765,1.049,0.2311,76.738,0.2314,76.818,2.9,5.1,1
334,398238.725,3874735.596,1.061,0.2311,76.969,0.2314,77.05,2.9,5.1,1
335,398238.883,3874735.428,1.071,0.2311,77.2,0.2313,77.281,2.4,4.2,1
336,398239.041,3874735.259,1.08,0.2311,77.431,0.2313,77.512,2.2,3.9,1
337,398239.199,3874735.091,1.088,0.2311,77.662,0.2313,77.743,1.9,3.3,1
338,398239.357,3874734.922,1.094,0.2311,77.893,0.2312,77.975,1.5,2.6,1
339,398239.516,3874734.754,1.098,0.2311,78.125,0.2312,78.206,1.0,1.8,1
340,398239.674,3874734.585,1.099,0.2311,78.356,0.2311,78.437,0.3,0.6,1
341,398239.832,3874734.417,1.098,0.2311,78.587,0.2311,78.668,0.1,0.2,1
342,398239.990,3874734.248,1.097,0.2311,78.818,0.2311,78.899,0.4,0.6,1
343,398240.148,3874734.080,1.096,0.2311,79.049,0.2311,79.13,0.1,0.3,1
344,398240.306,3874733.912,1.098,0.2311,79.28,0.2311,79.362,0.5,0.9,1
345,398240.464,3874733.743,1.102,0.2311,79.511,0.2312,79.593,1.0,1.7,1
346,398240.623,3874733.575,1.108,0.2311,79.742,0.2312,79.824,1.5,2.6,1
347,398240.781,3874733.406,1.116,0.2311,79.974,0.2313,80.055,1.8,3.2,1
348,398240.939,3874733.238,1.123,0.2311,80.205,0.2313,80.286,1.8,3.1,1
349,398241.097,3874733.069,1.129,0.2311,80.436,0.2312,80.518,1.5,2.6,1
350,398241.255,3874732.901,1.133,0.2311,80.667,0.2312,80.749,1.0,1.7,1
351,398241.413,3874732.732,1.135,0.2311,80.898,0.2311,80.98,0.5,0.9,1
352,398241.571,3874732.564,1.136,0.2311,81.129,0.2311,81.211,0.3,0.5,1
353,398241.730,3874732.395,1.136,0.2311,81.36,0.2311,81.442,0.1,0.1,1
354,398241.888,3874732.227,1.137,0.2311,81.592,0.2311,81.673,0.0,0.1,1
355,398242.046,3874732.058,1.137,0.2311,81.823,0.2311,81.905,0.2,0.3,1
356,398242.204,3874731.890,1.139,0.2311,82.054,0.2311,82.136,0.4,0.7,1
357,398242.362,3874731.721,1.142,0.2311,82.285,0.2312,82.367,0.7,1.2,1
358,398242.520,3874731.553,1.144,0.2311,82.516,0.2312,82.598,0.7,1.2,1
359,398242.679,3874731.384,1.147,0.2311,82.747,0.2312,82.829,0.6,1.1,1
360,398242.837,3874731.216,1.149,0.2311,82.978,0.2311,83.06,0.4,0.8,1
361,398242.995,3874731.047,1.149,0.2311,83.21,0.2311,83.291,0.2,0.4,1
362,398243.153,3874730.879,1.15,0.2311,83.441,0.2311,83.523,0.0,0.0,1
363,398243.311,3874730.711,1.149,0.2311,83.672,0.2311,83.754,0.1,0.2,1
364,398243.469,3874730.542,1.149,0.2311,83.903,0.2311,83.985,0.1,0.1,1
365,398243.627,3874730.374,1.151,0.2311,84.134,0.2311,84.216,0.4,0.7,1
366,398243.786,3874730.205,1.153,0.2311,84.365,0.2311,84.447,0.6,1.0,1
367,398243.944,3874730.037,1.156,0.2311,84.596,0.2312,84.678,0.7,1.2,1
368,398244.102,3874729.868,1.158,0.2311,84.828,0.2311,84.909,0.5,0.8,1
369,398244.260,3874729.700,1.159,0.2311,85.059,0.2311,85.141,0.4,0.6,1
370,398244.418,3874729.531,1.16,0.2311,85.29,0.2311,85.372,0.3,0.4,1
371,398244.576,3874729.363,1.161,0.2311,85.521,0.2311,85.603,0.3,0.5,1
372,398244.735,3874729.194,1.163,0.2311,85.752,0.2311,85.834,0.3,0.6,1
373,398244.893,3874729.026,1.164,0.2311,85.983,0.2311,86.065,0.4,0.7,1
374,398245.051,3874728.857,1.167,0.2311,86.214,0.2312,86.296,0.7,1.2,1
375,398245.209,3874728.689,1.17,0.2311,86.445,0.2312,86.527,0.8,1.3,1
376,398245.367,3874728.520,1.175,0.2311,86.677,0.2312,86.759,1.0,1.8,1
377,398245.525,3874728.352,1.18,0.2311,86.908,0.2312,86.99,1.4,2.5,1
378,398245.683,3874728.183,1.186,0.2311,87.139,0.2312,87.221,1.5,2.6,1
379,398245.842,3874728.015,1.191,0.2311,87.37,0.2312,87.452,1.3,2.2,1
380,398246.000,3874727.846,1.193,0.2311,87.601,0.2311,87.683,0.5,0.9,1
381,398246.158,3874727.678,1.193,0.2311,87.832,0.2311,87.915,0.2,0.3,1
382,398246.316,3874727.510,1.191,0.2311,88.063,0.2311,88.146,0.3,0.5,1
383,398246.474,3874727.341,1.192,0.2311,88.295,0.2311,88.377,0.1,0.3,1
384,398246.632,3874727.173,1.195,0.2311,88.526,0.2312,88.608,0.7,1.3,1
385,398246.791,3874727.004,1.199,0.2311,88.757,0.2312,88.839,1.0,1.8,1
386,398246.949,3874726.836,1.203,0.2311,88.988,0.2312,89.07,1.1,1.9,1
387,398247.107,3874726.667,1.208,0.2311,89.219,0.2312,89.302,1.2,2.1,1
388,398247.265,3874726.499,1.212,0.2311,89.45,0.2312,89.533,1.0,1.8,1
389,398247.423,3874726.330,1.216,0.2311,89.681,0.2312,89.764,0.8,1.5,1
390,398247.581,3874726.162,1.218,0.2311,89.913,0.2311,89.995,0.5,0.8,1
391,398247.739,3874725.993,1.218,0.2311,90.144,0.2311,90.226,0.1,0.2,1
392,398247.898,3874725.825,1.218,0.2311,90.375,0.2311,90.457,0.0,0.1,1
393,398248.056,3874725.656,1.219,0.2311,90.606,0.2311,90.688,0.1,0.2,1
394,398248.214,3874725.488,1.22,0.2311,90.837,0.2311,90.92,0.4,0.7,1
395,398248.372,3874725.319,1.223,0.2311,91.068,0.2312,91.151,0.7,1.2,1
396,398248.530,3874725.151,1.227,0.2311,91.299,0.2312,91.382,0.9,1.6,1
397,398248.688,3874724.982,1.231,0.2311,91.53,0.2312,91.613,1.1,1.9,1
398,398248.846,3874724.814,1.235,0.2311,91.762,0.2312,91.844,1.0,1.8,1
399,398249.005,3874724.645,1.239,0.2311,91.993,0.2312,92.075,0.8,1.5,1
400,398249.163,3874724.477,1.241,0.2311,92.224,0.2312,92.307,0.7,1.2,1
401,398249.321,3874724.308,1.243,0.2311,92.455,0.2311,92.538,0.4,0.7,1
402,398249.479,3874724.140,1.244,0.2311,92.686,0.2311,92.769,0.3,0.4,1
403,398249.637,3874723.972,1.245,0.2311,92.917,0.2311,93,0.2,0.4,1
404,398249.795,3874723.803,1.246,0.2311,93.148,0.2311,93.231,0.3,0.5,1
405,398249.954,3874723.635,1.248,0.2311,93.38,0.2311,93.462,0.4,0.8,1
406,398250.112,3874723.466,1.25,0.2311,93.611,0.2311,93.693,0.5,0.9,1
407,398250.270,3874723.298,1.252,0.2311,93.842,0.2311,93.925,0.5,0.9,1
408,398250.428,3874723.129,1.254,0.2311,94.073,0.2311,94.156,0.5,0.9,1
409,398250.586,3874722.961,1.256,0.2311,94.304,0.2311,94.387,0.6,1.0,1
410,398250.744,3874722.792,1.259,0.2311,94.535,0.2311,94.618,0.6,1.0,1
411,398250.902,3874722.624,1.261,0.2311,94.766,0.2312,94.849,0.6,1.1,1
412,398251.061,3874722.455,1.264,0.2311,94.998,0.2312,95.08,0.6,1.1,1
413,398251.219,3874722.287,1.266,0.2311,95.229,0.2311,95.311,0.6,1.0,1
414,398251.377,3874722.118,1.268,0.2311,95.46,0.2311,95.543,0.6,1.0,1
415,398251.535,3874721.950,1.27,0.2311,95.691,0.2311,95.774,0.5,0.8,1
416,398251.693,3874721.781,1.272,0.2311,95.922,0.2311,96.005,0.4,0.6,1
417,398251.851,3874721.613,1.272,0.2311,96.153,0.2311,96.236,0.2,0.3,1
418,398252.010,3874721.444,1.273,0.2311,96.384,0.2311,96.467,0.2,0.4,1
419,398252.168,3874721.276,1.274,0.2311,96.616,0.2311,96.698,0.2,0.4,1
420,398252.326,3874721.107,1.276,0.2311,96.847,0.2311,96.929,0.4,0.7,1
421,398252.484,3874720.939,1.278,0.2311,97.078,0.2311,97.161,0.5,0.9,1
422,398252.642,3874720.771,1.28,0.2311,97.309,0.2311,97.392,0.4,0.7,1
423,398252.800,3874720.602,1.281,0.2311,97.54,0.2311,97.623,0.5,0.8,1
424,398252.958,3874720.434,1.283,0.2311,97.771,0.2311,97.854,0.3,0.6,1
425,398253.117,3874720.265,1.284,0.2311,98.002,0.2311,98.085,0.3,0.6,1
426,398253.275,3874720.097,1.285,0.2311,98.233,0.2311,98.316,0.2,0.4,1
427,398253.433,3874719.928,1.285,0.2311,98.465,0.2311,98.547,0.1,0.2,1
428,398253.591,3874719.760,1.286,0.2311,98.696,0.2311,98.779,0.2,0.4,1
429,398253.749,3874719.591,1.288,0.2311,98.927,0.2311,99.01,0.3,0.6,1
430,398253.907,3874719.423,1.29,0.2311,99.158,0.2311,99.241,0.5,0.9,1
431,398254.066,3874719.254,1.293,0.2311,99.389,0.2312,99.472,0.8,1.4,1
432,398254.224,3874719.086,1.297,0.2311,99.62,0.2312,99.703,1.0,1.7,1
433,398254.382,3874718.917,1.302,0.2311,99.851,0.2312,99.934,1.2,2.0,1
434,398254.540,3874718.749,1.306,0.2311,100.08,0.2312,100.17,1.1,1.9,1
435,398254.698,3874718.580,1.309,0.2311,100.31,0.2312,100.4,0.8,1.5,1
436,398254.856,3874718.412,1.312,0.2311,100.54,0.2311,100.63,0.6,1.0,1
437,398255.014,3874718.243,1.314,0.2311,100.78,0.2312,100.86,0.6,1.1,1
438,398255.173,3874718.075,1.317,0.2311,101.01,0.2312,101.09,0.8,1.4,1
439,398255.331,3874717.906,1.322,0.2311,101.24,0.2312,101.32,1.0,1.8,1
440,398255.489,3874717.738,1.326,0.2311,101.47,0.2312,101.55,1.1,1.9,1
441,398255.647,3874717.570,1.329,0.2311,101.7,0.2312,101.78,0.9,1.5,1
442,398255.805,3874717.401,1.332,0.2311,101.93,0.2311,102.01,0.6,1.0,1
443,398255.963,3874717.233,1.333,0.2311,102.16,0.2311,102.25,0.3,0.4,1
444,398256.122,3874717.064,1.334,0.2311,102.39,0.2311,102.48,0.2,0.4,1
445,398256.280,3874716.896,1.335,0.2311,102.63,0.2311,102.71,0.2,0.4,1
446,398256.438,3874716.727,1.336,0.2311,102.86,0.2311,102.94,0.4,0.6,1
447,398256.596,3874716.559,1.338,0.2311,103.09,0.2311,103.17,0.5,0.8,1
448,398256.754,3874716.390,1.339,0.2311,103.32,0.2311,103.4,0.4,0.7,1
449,398256.912,3874716.222,1.34,0.2311,103.55,0.2311,103.63,0.2,0.4,1
450,398257.070,3874716.053,1.34,0.2311,103.78,0.2311,103.86,0.0,0.1,1
451,398257.229,3874715.885,1.341,0.2311,104.01,0.2311,104.1,0.0,0.1,1
452,398257.387,3874715.716,1.341,0.2311,104.24,0.2311,104.33,0.2,0.3,1
453,398257.545,3874715.548,1.343,0.2311,104.47,0.2311,104.56,0.3,0.5,1
454,398257.703,3874715.379,1.344,0.2311,104.71,0.2311,104.79,0.4,0.7,1
455,398257.861,3874715.211,1.346,0.2311,104.94,0.2311,105.02,0.4,0.7,1
456,398258.019,3874715.042,1.347,0.2311,105.17,0.2311,105.25,0.4,0.7,1
457,398258.177,3874714.874,1.349,0.2311,105.4,0.2311,105.48,0.4,0.6,1
458,398258.336,3874714.705,1.351,0.2311,105.63,0.2311,105.71,0.5,0.8,1
459,398258.494,3874714.537,1.352,0.2311,105.86,0.2311,105.94,0.4,0.8,1
460,398258.652,3874714.369,1.354,0.2311,106.09,0.2311,106.18,0.3,0.6,1
461,398258.810,3874714.200,1.355,0.2311,106.32,0.2311,106.41,0.2,0.4,1
462,398258.968,3874714.032,1.355,0.2311,106.55,0.2311,106.64,0.2,0.3,1
463,398259.126,3874713.863,1.355,0.2311,106.79,0.2311,106.87,0.1,0.1,1
464,398259.285,3874713.695,1.356,0.2311,107.02,0.2311,107.1,0.1,0.2,1
465,398259.443,3874713.526,1.357,0.2311,107.25,0.2311,107.33,0.3,0.5,1
466,398259.601,3874713.358,1.359,0.2311,107.48,0.2311,107.56,0.4,0.8,1
467,398259.759,3874713.189,1.361,0.2311,107.71,0.2312,107.79,0.6,1.1,1
468,398259.917,3874713.021,1.364,0.2311,107.94,0.2311,108.02,0.6,1.0,1
469,398260.075,3874712.852,1.366,0.2311,108.17,0.2311,108.26,0.5,0.9,1
470,398260.233,3874712.684,1.367,0.2311,108.4,0.2311,108.49,0.3,0.5,1
471,398260.392,3874712.515,1.368,0.2311,108.63,0.2311,108.72,0.3,0.5,1
472,398260.550,3874712.347,1.37,0.2311,108.87,0.2311,108.95,0.5,0.9,1
473,398260.708,3874712.178,1.373,0.2311,109.1,0.2312,109.18,0.8,1.3,1
474,398260.866,3874712.010,1.377,0.2311,109.33,0.2312,109.41,1.0,1.8,1
475,398261.024,3874711.841,1.381,0.2311,109.56,0.2312,109.64,1.0,1.7,1
476,398261.182,3874711.673,1.385,0.2311,109.79,0.2312,109.87,1.0,1.7,1
477,398261.341,3874711.504,1.389,0.2311,110.02,0.2312,110.1,0.8,1.4,1
478,398261.499,3874711.336,1.392,0.2311,110.25,0.2312,110.34,0.8,1.5,1
479,398261.657,3874711.167,1.395,0.2311,110.48,0.2312,110.57,0.8,1.5,1
480,398261.815,3874710.999,1.398,0.2311,110.71,0.2312,110.8,0.7,1.3,1
481,398261.973,3874710.831,1.401,0.2311,110.95,0.2312,111.03,0.7,1.2,1
482,398262.131,3874710.662,1.403,0.2311,111.18,0.2311,111.26,0.4,0.7,1
483,398262.289,3874710.494,1.404,0.2311,111.41,0.2311,111.49,0.3,0.5,1
484,398262.448,3874710.325,1.405,0.2311,111.64,0.2311,111.72,0.3,0.5,1
485,398262.606,3874710.157,1.407,0.2311,111.87,0.2311,111.95,0.4,0.7,1
486,398262.764,3874709.988,1.41,0.2311,112.1,0.2312,112.19,0.7,1.2,1
487,398262.922,3874709.820,1.414,0.2311,112.33,0.2312,112.42,1.0,1.8,1
488,398263.080,3874709.651,1.418,0.2311,112.56,0.2312,112.65,1.1,1.9,1
489,398263.238,3874709.483,1.423,0.2311,112.8,0.2312,112.88,1.1,2.0,1
490,398263.397,3874709.314,1.426,0.2311,113.03,0.2312,113.11,0.7,1.3,1
491,398263.555,3874709.146,1.428,0.2311,113.26,0.2311,113.34,0.5,0.8,1
492,398263.713,3874708.977,1.43,0.2311,113.49,0.2311,113.57,0.5,0.8,1
493,398263.871,3874708.809,1.431,0.2311,113.72,0.2311,113.8,0.2,0.4,1
494,398264.029,3874708.640,1.432,0.2311,113.95,0.2311,114.03,0.3,0.5,1
495,398264.187,3874708.472,1.433,0.2311,114.18,0.2311,114.27,0.2,0.4,1
496,398264.345,3874708.303,1.434,0.2311,114.41,0.2311,114.5,0.4,0.6,1
497,398264.504,3874708.135,1.436,0.2311,114.64,0.2311,114.73,0.6,1.0,1
498,398264.662,3874707.966,1.439,0.2311,114.88,0.2311,114.96,0.6,1.0,1
499,398264.820,3874707.798,1.441,0.2311,115.11,0.2311,115.19,0.5,0.9,1
500,398264.978,3874707.630,1.442,0.2311,115.34,0.2311,115.42,0.3,0.5,1
501,398265.136,3874707.461,1.443,0.2311,115.57,0.2311,115.65,0.4,0.6,1
502,398265.294,3874707.293,1.445,0.2311,115.8,0.2311,115.88,0.5,0.9,1
503,398265.452,3874707.124,1.448,0.2311,116.03,0.2312,116.11,0.7,1.3,1
504,398265.611,3874706.956,1.452,0.2311,116.26,0.2312,116.35,1.0,1.8,1
505,398265.769,3874706.787,1.457,0.2311,116.49,0.2312,116.58,1.0,1.8,1
506,398265.927,3874706.619,1.461,0.2311,116.72,0.2312,116.81,1.1,2.0,1
507,398266.085,3874706.450,1.465,0.2311,116.96,0.2312,117.04,1.0,1.8,1
508,398266.243,3874706.282,1.468,0.2311,117.19,0.2311,117.27,0.6,1.0,1
509,398266.401,3874706.113,1.469,0.2311,117.42,0.2311,117.5,0.4,0.6,1
510,398266.560,3874705.945,1.47,0.2311,117.65,0.2311,117.73,0.1,0.2,1
511,398266.718,3874705.776,1.47,0.2311,117.88,0.2311,117.96,0.2,0.4,1
512,398266.876,3874705.608,1.472,0.2311,118.11,0.2311,118.2,0.3,0.5,1
513,398267.034,3874705.439,1.472,0.2311,118.34,0.2311,118.43,0.2,0.3,1
514,398267.192,3874705.271,1.472,0.2311,118.57,0.2311,118.66,0.0,0.0,1
515,398267.350,3874705.102,1.472,0.2311,118.8,0.2311,118.89,0.0,0.0,1
516,398267.508,3874704.934,1.472,0.2311,119.04,0.2311,119.12,0.0,0.1,1
517,398267.667,3874704.765,1.473,0.2311,119.27,0.2311,119.35,0.3,0.5,1
518,398267.825,3874704.597,1.476,0.2311,119.5,0.2312,119.58,0.6,1.1,1
519,398267.983,3874704.429,1.478,0.2311,119.73,0.2311,119.81,0.4,0.8,1
520,398268.141,3874704.260,1.479,0.2311,119.96,0.2311,120.04,0.4,0.7,1
521,398268.299,3874704.092,1.481,0.2311,120.19,0.2311,120.28,0.3,0.6,1
522,398268.457,3874703.923,1.482,0.2311,120.42,0.2311,120.51,0.3,0.6,1
523,398268.616,3874703.755,1.484,0.2311,120.65,0.2312,120.74,0.6,1.1,1
524,398268.774,3874703.586,1.488,0.2311,120.88,0.2312,120.97,0.9,1.5,1
525,398268.932,3874703.418,1.492,0.2311,121.12,0.2312,121.2,0.9,1.7,1
526,398269.090,3874703.249,1.495,0.2311,121.35,0.2312,121.43,0.9,1.5,1
527,398269.248,3874703.081,1.496,0.2311,121.58,0.2311,121.66,0.2,0.4,1
528,398269.406,3874702.912,1.496,0.2311,121.81,0.2311,121.89,0.0,0.0,1
529,398269.564,3874702.744,1.495,0.2311,122.04,0.2311,122.12,0.3,0.5,1
530,398269.723,3874702.575,1.495,0.2311,122.27,0.2311,122.36,0.1,0.2,1
531,398269.881,3874702.407,1.495,0.2311,122.5,0.2311,122.59,0.2,0.3,1
532,398270.039,3874702.238,1.497,0.2311,122.73,0.2311,122.82,0.3,0.6,1
533,398270.197,3874702.070,1.499,0.2311,122.97,0.2311,123.05,0.5,1.0,1
534,398270.355,3874701.901,1.502,0.2311,123.2,0.2312,123.28,0.7,1.2,1
535,398270.513,3874701.733,1.504,0.2311,123.43,0.2312,123.51,0.6,1.1,1
536,398270.672,3874701.564,1.506,0.2311,123.66,0.2311,123.74,0.4,0.6,1
537,398270.830,3874701.396,1.506,0.2311,123.89,0.2311,123.97,0.1,0.1,1
538,398270.988,3874701.228,1.506,0.2311,124.12,0.2311,124.21,0.1,0.2,1
539,398271.146,3874701.059,1.506,0.2311,124.35,0.2311,124.44,0.1,0.2,1
540,398271.304,3874700.891,1.507,0.2311,124.58,0.2311,124.67,0.2,0.4,1
541,398271.462,3874700.722,1.508,0.2311,124.81,0.2311,124.9,0.3,0.4,1
542,398271.620,3874700.554,1.509,0.2311,125.05,0.2311,125.13,0.3,0.5,1
543,398271.779,3874700.385,1.51,0.2311,125.28,0.2311,125.36,0.2,0.4,1
544,398271.937,3874700.217,1.511,0.2311,125.51,0.2311,125.59,0.3,0.5,1
545,398272.095,3874700.048,1.513,0.2311,125.74,0.2311,125.82,0.4,0.8,1
546,398272.253,3874699.880,1.515,0.2311,125.97,0.2311,126.05,0.5,0.9,1
547,398272.411,3874699.711,1.517,0.2311,126.2,0.2311,126.29,0.4,0.7,1
548,398272.569,3874699.543,1.518,0.2311,126.43,0.2311,126.52,0.3,0.5,1
549,398272.727,3874699.374,1.519,0.2311,126.66,0.2311,126.75,0.1,0.2,1
550,398272.886,3874699.206,1.519,0.2311,126.89,0.2311,126.98,0.0,0.0,1
551,398273.044,3874699.037,1.519,0.2311,127.13,0.2311,127.21,0.0,0.0,1
552,398273.202,3874698.869,1.519,0.2311,127.36,0.2311,127.44,0.0,0.1,1
553,398273.360,3874698.700,1.52,0.2311,127.59,0.2311,127.67,0.1,0.3,1
554,398273.518,3874698.532,1.521,0.2311,127.82,0.2311,127.9,0.4,0.6,1
555,398273.676,3874698.363,1.524,0.2311,128.05,0.2312,128.13,0.7,1.2,1
556,398273.835,3874698.195,1.527,0.2311,128.28,0.2312,128.37,0.7,1.3,1
557,398273.993,3874698.027,1.53,0.2311,128.51,0.2312,128.6,0.7,1.2,1
558,398274.151,3874697.858,1.531,0.2311,128.74,0.2311,128.83,0.4,0.8,1
559,398274.309,3874697.690,1.533,0.2311,128.97,0.2311,129.06,0.3,0.6,1
560,398274.467,3874697.521,1.534,0.2311,129.21,0.2311,129.29,0.3,0.5,1
561,398274.625,3874697.353,1.534,0.2311,129.44,0.2311,129.52,0.2,0.3,1
562,398274.783,3874697.184,1.536,0.2311,129.67,0.2311,129.75,0.3,0.5,1
563,398274.942,3874697.016,1.536,0.2311,129.9,0.2311,129.98,0.1,0.2,1
564,398275.100,3874696.847,1.537,0.2311,130.13,0.2311,130.21,0.2,0.4,1
565,398275.258,3874696.679,1.537,0.2311,130.36,0.2311,130.45,0.1,0.2,1
566,398275.416,3874696.510,1.538,0.2311,130.59,0.2311,130.68,0.2,0.3,1
567,398275.574,3874696.342,1.539,0.2311,130.82,0.2311,130.91,0.3,0.5,1
568,398275.732,3874696.173,1.541,0.2311,131.06,0.2311,131.14,0.5,0.8,1
569,398275.891,3874696.005,1.544,0.2311,131.29,0.2312,131.37,0.6,1.1,1
570,398276.049,3874695.836,1.546,0.2311,131.52,0.2312,131.6,0.7,1.2,1
571,398276.207,3874695.668,1.549,0.2311,131.75,0.2312,131.83,0.6,1.1,1
572,398276.365,3874695.499,1.551,0.2311,131.98,0.2311,132.06,0.5,0.8,1
573,398276.523,3874695.331,1.553,0.2311,132.21,0.2311,132.3,0.5,0.9,1
574,398276.681,3874695.162,1.555,0.2311,132.44,0.2311,132.53,0.5,0.8,1
575,398276.839,3874694.994,1.556,0.2311,132.67,0.2311,132.76,0.3,0.5,1
576,398276.998,3874694.825,1.556,0.2311,132.9,0.2311,132.99,0.1,0.3,1
577,398277.156,3874694.657,1.556,0.2311,133.14,0.2311,133.22,0.1,0.3,1
578,398277.314,3874694.489,1.555,0.2311,133.37,0.2311,133.45,0.2,0.4,1
579,398277.472,3874694.320,1.554,0.2311,133.6,0.2311,133.68,0.3,0.5,1
580,398277.630,3874694.152,1.553,0.2311,133.83,0.2311,133.91,0.2,0.4,1
581,398277.788,3874693.983,1.552,0.2311,134.06,0.2311,134.14,0.2,0.4,1
582,398277.947,3874693.815,1.551,0.2311,134.29,0.2311,134.38,0.3,0.5,1
583,398278.105,3874693.646,1.549,0.2311,134.52,0.2311,134.61,0.3,0.6,1
584,398278.263,3874693.478,1.548,0.2311,134.75,0.2311,134.84,0.4,0.7,1
585,398278.421,3874693.309,1.546,0.2311,134.98,0.2311,135.07,0.3,0.6,1
586,398278.579,3874693.141,1.546,0.2311,135.22,0.2311,135.3,0.2,0.3,1
587,398278.737,3874692.972,1.546,0.2311,135.45,0.2311,135.53,0.1,0.2,1
588,398278.895,3874692.804,1.547,0.2311,135.68,0.2311,135.76,0.2,0.4,1
589,398279.054,3874692.635,1.549,0.2311,135.91,0.2311,135.99,0.4,0.6,1
590,398279.212,3874692.467,1.55,0.2311,136.14,0.2311,136.22,0.3,0.6,1
591,398279.370,3874692.298,1.55,0.2311,136.37,0.2311,136.46,0.1,0.2,1
592,398279.528,3874692.130,1.551,0.2311,136.6,0.2311,136.69,0.1,0.2,1
593,398279.686,3874691.961,1.551,0.2311,136.83,0.2311,136.92,0.0,0.0,1
594,398279.844,3874691.793,1.551,0.2311,137.06,0.2311,137.15,0.1,0.1,1
595,398280.003,3874691.624,1.552,0.2311,137.3,0.2311,137.38,0.2,0.3,1
596,398280.161,3874691.456,1.552,0.2311,137.53,0.2311,137.61,0.2,0.3,1
597,398280.319,3874691.288,1.553,0.2311,137.76,0.2311,137.84,0.2,0.3,1
598,398280.477,3874691.119,1.554,0.2311,137.99,0.2311,138.07,0.1,0.2,1
599,398280.635,3874690.951,1.554,0.2311,138.22,0.2311,138.3,0.1,0.1,1
600,398280.793,3874690.782,1.554,0.2311,138.45,0.2311,138.54,0.0,0.0,1
601,398280.951,3874690.614,1.554,0.2311,138.68,0.2311,138.77,0.1,0.1,1
602,398281.110,3874690.445,1.553,0.2311,138.91,0.2311,139,0.1,0.3,1
603,398281.268,3874690.277,1.552,0.2311,139.14,0.2311,139.23,0.2,0.4,1
604,398281.426,3874690.108,1.551,0.2311,139.38,0.2311,139.46,0.2,0.4,1
605,398281.584,3874689.940,1.551,0.2311,139.61,0.2311,139.69,0.1,0.2,1
606,398281.742,3874689.771,1.55,0.2311,139.84,0.2311,139.92,0.1,0.2,1
607,398281.900,3874689.603,1.55,0.2311,140.07,0.2311,140.15,0.1,0.2,1
608,398282.058,3874689.434,1.548,0.2311,140.3,0.2311,140.38,0.4,0.7,1
609,398282.217,3874689.266,1.545,0.2311,140.53,0.2312,140.62,0.8,1.4,1
610,398282.375,3874689.097,1.541,0.2311,140.76,0.2312,140.85,1.1,1.9,1
611,398282.533,3874688.929,1.536,0.2311,140.99,0.2312,141.08,1.2,2.1,1
612,398282.691,3874688.760,1.531,0.2311,141.23,0.2312,141.31,1.2,2.1,1
613,398282.849,3874688.592,1.527,0.2311,141.46,0.2312,141.54,1.0,1.7,1
614,398283.007,3874688.423,1.524,0.2311,141.69,0.2312,141.77,0.9,1.5,1
615,398283.166,3874688.255,1.522,0.2311,141.92,0.2311,142,0.5,0.9,1
616,398283.324,3874688.087,1.521,0.2311,142.15,0.2311,142.23,0.2,0.4,1
