"ID","X","Y","Elevation","Distance (Segment)","Distance (Total)","Distance 3D (Segment)","Distance 3D (Total)","Slope (Degrees)","Slope (Percent)","Segment Index"
309,399489.918,3875918.350,0.973,0.2377,73.224,0.2378,73.254,0.8,1.3,1
310,399490.088,3875918.184,0.973,0.2377,73.461,0.2377,73.492,0.1,0.1,1
311,399490.258,3875918.017,0.978,0.2377,73.699,0.2378,73.729,1.1,1.9,1
312,399490.428,3875917.851,0.987,0.2377,73.937,0.2379,73.967,2.4,4.1,1
313,399490.598,3875917.685,1.002,0.2377,74.175,0.2382,74.206,3.6,6.3,1
314,399490.767,3875917.519,1.02,0.2377,74.412,0.2384,74.444,4.1,7.2,1
315,399490.937,3875917.353,1.036,0.2377,74.65,0.2383,74.682,3.9,6.9,1
316,399491.107,3875917.187,1.046,0.2377,74.888,0.2379,74.92,2.4,4.2,1
317,399491.277,3875917.020,1.044,0.2377,75.126,0.2377,75.158,0.4,0.7,1
318,399491.447,3875916.854,1.035,0.2377,75.363,0.2379,75.396,2.3,3.9,1
319,399491.617,3875916.688,1.023,0.2377,75.601,0.238,75.634,2.8,4.9,1
320,399491.787,3875916.522,1.013,0.2377,75.839,0.238,75.872,2.5,4.4,1
321,399491.957,3875916.356,1.006,0.2377,76.077,0.2378,76.11,1.7,3.0,1
322,399492.127,3875916.189,1.001,0.2377,76.314,0.2378,76.347,1.1,2.0,1
323,399492.297,3875916.023,0.996,0.2377,76.552,0.2378,76.585,1.1,1.9,1
324,399492.467,3875915.857,0.994,0.2377,76.79,0.2377,76.823,0.5,0.9,1
325,399492.637,3875915.691,0.991,0.2377,77.027,0.2378,77.061,0.7,1.2,1
326,399492.807,3875915.525,0.991,0.2377,77.265,0.2377,77.298,0.1,0.2,1
327,399492.976,3875915.359,0.989,0.2377,77.503,0.2377,77.536,0.5,0.9,1
328,399493.146,3875915.192,0.987,0.2377,77.741,0.2377,77.774,0.3,0.6,1
329,399493.316,3875915.026,0.984,0.2377,77.978,0.2378,78.012,0.7,1.2,1
330,399493.486,3875914.860,0.981,0.2377,78.216,0.2378,78.249,0.8,1.4,1
331,399493.656,3875914.694,0.977,0.2377,78.454,0.2378,78.487,1.0,1.7,1
332,399493.826,3875914.528,0.972,0.2377,78.692,0.2378,78.725,1.2,2.0,1
333,399493.996,3875914.361,0.967,0.2377,78.929,0.2378,78.963,1.2,2.0,1
334,399494.166,3875914.195,0.963,0.2377,79.167,0.2378,79.201,0.9,1.6,1
335,399494.336,3875914.029,0.962,0.2377,79.405,0.2377,79.438,0.2,0.4,1
336,399494.506,3875913.863,0.963,0.2377,79.643,0.2377,79.676,0.3,0.4,1
337,399494.676,3875913.697,0.967,0.2377,79.88,0.2378,79.914,0.8,1.4,1
338,399494.846,3875913.531,0.97,0.2377,80.118,0.2378,80.152,0.8,1.3,1
339,399495.015,3875913.364,0.973,0.2377,80.356,0.2378,80.389,0.7,1.3,1
340,399495.185,3875913.198,0.978,0.2377,80.594,0.2378,80.627,1.2,2.1,1
341,399495.355,3875913.032,0.982,0.2377,80.831,0.2378,80.865,1.0,1.8,1
342,399495.525,3875912.866,0.989,0.2377,81.069,0.2378,81.103,1.7,3.0,1
343,399495.695,3875912.700,0.995,0.2377,81.307,0.2378,81.341,1.5,2.6,1
344,399495.865,3875912.534,1.004,0.2377,81.545,0.2379,81.578,2.1,3.6,1
345,399496.035,3875912.367,1.011,0.2377,81.782,0.2378,81.816,1.7,3.0,1
346,399496.205,3875912.201,1.017,0.2377,82.02,0.2378,82.054,1.5,2.5,1
347,399496.375,3875912.035,1.023,0.2377,82.258,0.2378,82.292,1.4,2.5,1
348,399496.545,3875911.869,1.027,0.2377,82.495,0.2378,82.53,1.1,1.8,1
349,399496.715,3875911.703,1.032,0.2377,82.733,0.2378,82.768,1.2,2.2,1
350,399496.885,3875911.536,1.039,0.2377,82.971,0.2378,83.005,1.7,2.9,1
351,399497.055,3875911.370,1.044,0.2377,83.209,0.2378,83.243,1.2,2.0,1
352,399497.224,3875911.204,1.047,0.2377,83.446,0.2378,83.481,0.7,1.3,1
353,399497.394,3875911.038,1.045,0.2377,83.684,0.2377,83.719,0.4,0.8,1
354,399497.564,3875910.872,1.043,0.2377,83.922,0.2378,83.956,0.6,1.1,1
355,399497.734,3875910.706,1.042,0.2377,84.16,0.2377,84.194,0.2,0.3,1
356,399497.904,3875910.539,1.045,0.2377,84.397,0.2378,84.432,0.6,1.1,1
357,399498.074,3875910.373,1.05,0.2377,84.635,0.2378,84.67,1.3,2.2,1
358,399498.244,3875910.207,1.056,0.2377,84.873,0.2378,84.907,1.4,2.4,1
359,399498.414,3875910.041,1.06,0.2377,85.111,0.2378,85.145,1.1,2.0,1
360,399498.584,3875909.875,1.064,0.2377,85.348,0.2378,85.383,0.8,1.4,1
361,399498.754,3875909.708,1.063,0.2377,85.586,0.2377,85.621,0.1,0.1,1
362,399498.924,3875909.542,1.06,0.2377,85.824,0.2378,85.859,0.9,1.6,1
363,399499.094,3875909.376,1.055,0.2377,86.062,0.2378,86.096,1.1,1.9,1
364,399499.264,3875909.210,1.053,0.2377,86.299,0.2377,86.334,0.5,0.9,1
365,399499.433,3875909.044,1.054,0.2377,86.537,0.2377,86.572,0.4,0.6,1
366,399499.603,3875908.878,1.056,0.2377,86.775,0.2377,86.81,0.5,0.8,1
367,399499.773,3875908.711,1.054,0.2377,87.013,0.2377,87.047,0.5,0.9,1
368,399499.943,3875908.545,1.046,0.2377,87.25,0.2379,87.285,1.9,3.3,1
369,399500.113,3875908.379,1.035,0.2377,87.488,0.238,87.523,2.7,4.7,1
370,399500.283,3875908.213,1.024,0.2377,87.726,0.238,87.761,2.7,4.8,1
371,399500.453,3875908.047,1.015,0.2377,87.963,0.2379,87.999,2.2,3.8,1
372,399500.623,3875907.881,1.01,0.2377,88.201,0.2378,88.237,1.2,2.2,1
373,399500.793,3875907.714,1.009,0.2377,88.439,0.2377,88.475,0.2,0.3,1
374,399500.963,3875907.548,1.014,0.2377,88.677,0.2378,88.712,1.3,2.2,1
375,399501.133,3875907.382,1.024,0.2377,88.914,0.2379,88.95,2.4,4.2,1
376,399501.303,3875907.216,1.037,0.2377,89.152,0.2381,89.188,3.2,5.6,1
377,399501.473,3875907.050,1.053,0.2377,89.39,0.2382,89.427,3.7,6.4,1
378,399501.642,3875906.883,1.067,0.2377,89.628,0.2382,89.665,3.5,6.1,1
379,399501.812,3875906.717,1.079,0.2377,89.865,0.238,89.903,2.9,5.1,1
380,399501.982,3875906.551,1.088,0.2377,90.103,0.2379,90.141,2.2,3.8,1
381,399502.152,3875906.385,1.092,0.2377,90.341,0.2378,90.379,1.0,1.8,1
382,399502.322,3875906.219,1.093,0.2377,90.579,0.2377,90.616,0.1,0.3,1
383,399502.492,3875906.053,1.091,0.2377,90.816,0.2377,90.854,0.4,0.8,1
384,399502.662,3875905.886,1.089,0.2377,91.054,0.2378,91.092,0.6,1.0,1
385,399502.832,3875905.720,1.089,0.2377,91.292,0.2377,91.33,0.0,0.0,1
386,399503.002,3875905.554,1.091,0.2377,91.53,0.2378,91.567,0.6,1.1,1
387,399503.172,3875905.388,1.094,0.2377,91.767,0.2378,91.805,0.8,1.4,1
388,399503.342,3875905.222,1.097,0.2377,92.005,0.2377,92.043,0.5,0.9,1
389,399503.512,3875905.055,1.098,0.2377,92.243,0.2377,92.281,0.2,0.4,1
390,399503.682,3875904.889,1.097,0.2377,92.481,0.2377,92.518,0.1,0.1,1
391,399503.851,3875904.723,1.098,0.2377,92.718,0.2377,92.756,0.2,0.3,1
392,399504.021,3875904.557,1.099,0.2377,92.956,0.2377,92.994,0.3,0.5,1
393,399504.191,3875904.391,1.1,0.2377,93.194,0.2377,93.232,0.1,0.2,1
394,399504.361,3875904.225,1.1,0.2377,93.431,0.2377,93.469,0.0,0.1,1
395,399504.531,3875904.058,1.097,0.2377,93.669,0.2378,93.707,0.6,1.1,1
396,399504.701,3875903.892,1.095,0.2377,93.907,0.2377,93.945,0.4,0.8,1
397,399504.871,3875903.726,1.094,0.2377,94.145,0.2377,94.183,0.4,0.6,1
398,399505.041,3875903.560,1.095,0.2377,94.382,0.2377,94.42,0.2,0.4,1
399,399505.211,3875903.394,1.096,0.2377,94.62,0.2377,94.658,0.4,0.7,1
400,399505.381,3875903.227,1.099,0.2377,94.858,0.2378,94.896,0.6,1.0,1
401,399505.551,3875903.061,1.101,0.2377,95.096,0.2377,95.134,0.5,0.8,1
402,399505.721,3875902.895,1.103,0.2377,95.333,0.2378,95.371,0.6,1.1,1
403,399505.891,3875902.729,1.106,0.2377,95.571,0.2378,95.609,0.7,1.2,1
404,399506.060,3875902.563,1.11,0.2377,95.809,0.2378,95.847,1.0,1.7,1
405,399506.230,3875902.397,1.114,0.2377,96.047,0.2378,96.085,0.9,1.5,1
406,399506.400,3875902.230,1.117,0.2377,96.284,0.2378,96.322,0.8,1.5,1
407,399506.570,3875902.064,1.119,0.2377,96.522,0.2377,96.56,0.5,0.9,1
408,399506.740,3875901.898,1.12,0.2377,96.76,0.2377,96.798,0.3,0.5,1
409,399506.910,3875901.732,1.121,0.2377,96.998,0.2377,97.036,0.1,0.2,1
410,399507.080,3875901.566,1.121,0.2377,97.235,0.2377,97.273,0.1,0.1,1
411,399507.250,3875901.400,1.12,0.2377,97.473,0.2377,97.511,0.1,0.1,1
412,399507.420,3875901.233,1.119,0.2377,97.711,0.2377,97.749,0.2,0.4,1
413,399507.590,3875901.067,1.119,0.2377,97.949,0.2377,97.987,0.2,0.3,1
414,399507.760,3875900.901,1.118,0.2377,98.186,0.2377,98.224,0.2,0.4,1
415,399507.930,3875900.735,1.118,0.2377,98.424,0.2377,98.462,0.1,0.1,1
416,399508.100,3875900.569,1.118,0.2377,98.662,0.2377,98.7,0.1,0.2,1
417,399508.269,3875900.402,1.117,0.2377,98.899,0.2377,98.938,0.2,0.3,1
418,399508.439,3875900.236,1.114,0.2377,99.137,0.2378,99.175,0.6,1.0,1
419,399508.609,3875900.070,1.111,0.2377,99.375,0.2378,99.413,0.8,1.4,1
420,399508.779,3875899.904,1.108,0.2377,99.613,0.2378,99.651,0.8,1.3,1
421,399508.949,3875899.738,1.105,0.2377,99.85,0.2378,99.889,0.6,1.1,1
422,399509.119,3875899.572,1.104,0.2377,100.09,0.2377,100.13,0.3,0.5,1
423,399509.289,3875899.405,1.104,0.2377,100.33,0.2377,100.36,0.1,0.1,1
424,399509.459,3875899.239,1.105,0.2377,100.56,0.2377,100.6,0.2,0.4,1
425,399509.629,3875899.073,1.107,0.2377,100.8,0.2377,100.84,0.5,0.9,1
426,399509.799,3875898.907,1.11,0.2377,101.04,0.2378,101.08,0.7,1.3,1
427,399509.969,3875898.741,1.113,0.2377,101.28,0.2378,101.32,0.8,1.4,1
428,399510.139,3875898.574,1.117,0.2377,101.51,0.2378,101.55,0.8,1.5,1
429,399510.309,3875898.408,1.12,0.2377,101.75,0.2378,101.79,0.8,1.4,1
430,399510.478,3875898.242,1.124,0.2377,101.99,0.2378,102.03,1.0,1.7,1
431,399510.648,3875898.076,1.127,0.2377,102.23,0.2378,102.27,0.7,1.2,1
432,399510.818,3875897.910,1.128,0.2377,102.47,0.2377,102.5,0.3,0.5,1
433,399510.988,3875897.744,1.125,0.2377,102.7,0.2378,102.74,0.9,1.6,1
434,399511.158,3875897.577,1.119,0.2377,102.94,0.2378,102.98,1.4,2.4,1
435,399511.328,3875897.411,1.113,0.2377,103.18,0.2378,103.22,1.4,2.5,1
436,399511.498,3875897.245,1.109,0.2377,103.42,0.2378,103.45,0.9,1.6,1
437,399511.668,3875897.079,1.108,0.2377,103.65,0.2377,103.69,0.3,0.5,1
438,399511.838,3875896.913,1.109,0.2377,103.89,0.2377,103.93,0.2,0.4,1
439,399512.008,3875896.747,1.11,0.2377,104.13,0.2377,104.17,0.4,0.7,1
440,399512.178,3875896.580,1.112,0.2377,104.37,0.2377,104.41,0.5,0.8,1
441,399512.348,3875896.414,1.115,0.2377,104.61,0.2378,104.64,0.6,1.1,1
442,399512.518,3875896.248,1.118,0.2377,104.84,0.2378,104.88,0.7,1.3,1
443,399512.687,3875896.082,1.121,0.2377,105.08,0.2378,105.12,0.8,1.4,1
444,399512.857,3875895.916,1.125,0.2377,105.32,0.2378,105.36,1.0,1.7,1
445,399513.027,3875895.749,1.128,0.2377,105.56,0.2378,105.59,0.8,1.4,1
446,399513.197,3875895.583,1.132,0.2377,105.79,0.2378,105.83,0.8,1.4,1
447,399513.367,3875895.417,1.135,0.2377,106.03,0.2378,106.07,0.8,1.3,1
448,399513.537,3875895.251,1.137,0.2377,106.27,0.2378,106.31,0.7,1.2,1
449,399513.707,3875895.085,1.14,0.2377,106.51,0.2378,106.55,0.6,1.1,1
450,399513.877,3875894.919,1.142,0.2377,106.74,0.2377,106.78,0.4,0.8,1
451,399514.047,3875894.752,1.143,0.2377,106.98,0.2377,107.02,0.2,0.4,1
452,399514.217,3875894.586,1.144,0.2377,107.22,0.2377,107.26,0.2,0.3,1
453,399514.387,3875894.420,1.145,0.2377,107.46,0.2377,107.5,0.3,0.5,1
454,399514.557,3875894.254,1.146,0.2377,107.7,0.2377,107.73,0.2,0.4,1
455,399514.727,3875894.088,1.147,0.2377,107.93,0.2377,107.97,0.2,0.4,1
456,399514.896,3875893.921,1.147,0.2377,108.17,0.2377,108.21,0.1,0.2,1
457,399515.066,3875893.755,1.147,0.2377,108.41,0.2377,108.45,0.0,0.0,1
458,399515.236,3875893.589,1.147,0.2377,108.65,0.2377,108.69,0.0,0.0,1
459,399515.406,3875893.423,1.147,0.2377,108.88,0.2377,108.92,0.0,0.1,1
460,399515.576,3875893.257,1.147,0.2377,109.12,0.2377,109.16,0.0,0.1,1
461,399515.746,3875893.091,1.147,0.2377,109.36,0.2377,109.4,0.1,0.1,1
462,399515.916,3875892.924,1.148,0.2377,109.6,0.2377,109.64,0.1,0.2,1
463,399516.086,3875892.758,1.149,0.2377,109.84,0.2377,109.87,0.3,0.5,1
464,399516.256,3875892.592,1.151,0.2377,110.07,0.2377,110.11,0.4,0.7,1
465,399516.426,3875892.426,1.152,0.2377,110.31,0.2377,110.35,0.2,0.4,1
466,399516.596,3875892.260,1.152,0.2377,110.55,0.2377,110.59,0.1,0.2,1
467,399516.766,3875892.094,1.151,0.2377,110.79,0.2377,110.83,0.2,0.4,1
468,399516.936,3875891.927,1.15,0.2377,111.02,0.2377,111.06,0.3,0.5,1
469,399517.105,3875891.761,1.149,0.2377,111.26,0.2377,111.3,0.3,0.5,1
470,399517.275,3875891.595,1.148,0.2377,111.5,0.2377,111.54,0.3,0.5,1
471,399517.445,3875891.429,1.147,0.2377,111.74,0.2377,111.78,0.2,0.4,1
472,399517.615,3875891.263,1.146,0.2377,111.98,0.2377,112.01,0.2,0.3,1
473,399517.785,3875891.096,1.146,0.2377,112.21,0.2377,112.25,0.0,0.1,1
474,399517.955,3875890.930,1.146,0.2377,112.45,0.2377,112.49,0.0,0.0,1
475,399518.125,3875890.764,1.148,0.2377,112.69,0.2377,112.73,0.3,0.6,1
476,399518.295,3875890.598,1.149,0.2377,112.93,0.2377,112.96,0.3,0.5,1
477,399518.465,3875890.432,1.15,0.2377,113.16,0.2377,113.2,0.2,0.3,1
478,399518.635,3875890.266,1.151,0.2377,113.4,0.2377,113.44,0.2,0.4,1
479,399518.805,3875890.099,1.151,0.2377,113.64,0.2377,113.68,0.2,0.3,1
480,399518.975,3875889.933,1.153,0.2377,113.88,0.2377,113.92,0.3,0.6,1
481,399519.144,3875889.767,1.154,0.2377,114.11,0.2377,114.15,0.3,0.6,1
482,399519.314,3875889.601,1.155,0.2377,114.35,0.2377,114.39,0.3,0.5,1
483,399519.484,3875889.435,1.157,0.2377,114.59,0.2377,114.63,0.4,0.7,1
484,399519.654,3875889.268,1.157,0.2377,114.83,0.2377,114.87,0.2,0.3,1
485,399519.824,3875889.102,1.159,0.2377,115.07,0.2377,115.1,0.4,0.6,1
486,399519.994,3875888.936,1.161,0.2377,115.3,0.2377,115.34,0.4,0.7,1
487,399520.164,3875888.770,1.163,0.2377,115.54,0.2378,115.58,0.7,1.2,1
488,399520.334,3875888.604,1.166,0.2377,115.78,0.2378,115.82,0.7,1.2,1
489,399520.504,3875888.438,1.169,0.2377,116.02,0.2378,116.06,0.6,1.0,1
490,399520.674,3875888.271,1.171,0.2377,116.25,0.2377,116.29,0.4,0.8,1
491,399520.844,3875888.105,1.171,0.2377,116.49,0.2377,116.53,0.1,0.2,1
492,399521.014,3875887.939,1.17,0.2377,116.73,0.2377,116.77,0.3,0.5,1
493,399521.184,3875887.773,1.168,0.2377,116.97,0.2377,117.01,0.4,0.8,1
494,399521.353,3875887.607,1.166,0.2377,117.21,0.2377,117.24,0.5,0.9,1
495,399521.523,3875887.441,1.166,0.2377,117.44,0.2377,117.48,0.0,0.0,1
496,399521.693,3875887.274,1.168,0.2377,117.68,0.2377,117.72,0.5,0.9,1
497,399521.863,3875887.108,1.171,0.2377,117.92,0.2378,117.96,0.7,1.3,1
498,399522.033,3875886.942,1.173,0.2377,118.16,0.2378,118.2,0.6,1.1,1
499,399522.203,3875886.776,1.175,0.2377,118.39,0.2377,118.43,0.4,0.8,1
500,399522.373,3875886.610,1.177,0.2377,118.63,0.2377,118.67,0.4,0.6,1
501,399522.543,3875886.443,1.178,0.2377,118.87,0.2377,118.91,0.4,0.7,1
502,399522.713,3875886.277,1.181,0.2377,119.11,0.2378,119.15,0.5,1.0,1
503,399522.883,3875886.111,1.184,0.2377,119.35,0.2378,119.38,0.7,1.2,1
504,399523.053,3875885.945,1.187,0.2377,119.58,0.2378,119.62,0.7,1.2,1
505,399523.223,3875885.779,1.19,0.2377,119.82,0.2378,119.86,0.8,1.3,1
506,399523.393,3875885.613,1.193,0.2377,120.06,0.2378,120.1,0.8,1.4,1
507,399523.562,3875885.446,1.197,0.2377,120.3,0.2378,120.34,1.0,1.8,1
508,399523.732,3875885.280,1.202,0.2377,120.53,0.2378,120.57,1.1,1.9,1
509,399523.902,3875885.114,1.207,0.2377,120.77,0.2378,120.81,1.3,2.2,1
510,399524.072,3875884.948,1.212,0.2377,121.01,0.2378,121.05,1.1,1.9,1
511,399524.242,3875884.782,1.215,0.2377,121.25,0.2378,121.29,0.8,1.4,1
512,399524.412,3875884.615,1.216,0.2377,121.48,0.2377,121.52,0.3,0.5,1
513,399524.582,3875884.449,1.215,0.2377,121.72,0.2377,121.76,0.3,0.6,1
514,399524.752,3875884.283,1.211,0.2377,121.96,0.2378,122,0.9,1.5,1
515,399524.922,3875884.117,1.207,0.2377,122.2,0.2378,122.24,1.0,1.8,1
516,399525.092,3875883.951,1.204,0.2377,122.44,0.2378,122.47,0.8,1.4,1
517,399525.262,3875883.785,1.202,0.2377,122.67,0.2377,122.71,0.4,0.6,1
518,399525.432,3875883.618,1.202,0.2377,122.91,0.2377,122.95,0.0,0.1,1
519,399525.602,3875883.452,1.203,0.2377,123.15,0.2377,123.19,0.3,0.5,1
520,399525.771,3875883.286,1.206,0.2377,123.39,0.2378,123.43,0.6,1.0,1
521,399525.941,3875883.120,1.209,0.2377,123.62,0.2378,123.66,0.7,1.2,1
522,399526.111,3875882.954,1.212,0.2377,123.86,0.2378,123.9,0.7,1.3,1
523,399526.281,3875882.788,1.214,0.2377,124.1,0.2378,124.14,0.7,1.2,1
524,399526.451,3875882.621,1.217,0.2377,124.34,0.2378,124.38,0.7,1.3,1
525,399526.621,3875882.455,1.22,0.2377,124.58,0.2378,124.61,0.7,1.2,1
526,399526.791,3875882.289,1.223,0.2377,124.81,0.2378,124.85,0.7,1.3,1
527,399526.961,3875882.123,1.225,0.2377,125.05,0.2377,125.09,0.5,0.9,1
528,399527.131,3875881.957,1.227,0.2377,125.29,0.2377,125.33,0.4,0.7,1
529,399527.301,3875881.790,1.227,0.2377,125.53,0.2377,125.57,0.1,0.2,1
530,399527.471,3875881.624,1.228,0.2377,125.76,0.2377,125.8,0.2,0.4,1
531,399527.641,3875881.458,1.23,0.2377,126,0.2377,126.04,0.5,0.9,1
532,399527.811,3875881.292,1.234,0.2377,126.24,0.2378,126.28,0.8,1.4,1
533,399527.980,3875881.126,1.237,0.2377,126.48,0.2378,126.52,0.7,1.2,1
534,399528.150,3875880.960,1.238,0.2377,126.71,0.2377,126.75,0.5,0.8,1
535,399528.320,3875880.793,1.239,0.2377,126.95,0.2377,126.99,0.1,0.1,1
536,399528.490,3875880.627,1.239,0.2377,127.19,0.2377,127.23,0.0,0.1,1
537,399528.660,3875880.461,1.24,0.2377,127.43,0.2377,127.47,0.3,0.6,1
538,399528.830,3875880.295,1.243,0.2377,127.67,0.2378,127.71,0.6,1.0,1
539,399529.000,3875880.129,1.245,0.2377,127.9,0.2378,127.94,0.7,1.2,1
540,399529.170,3875879.962,1.247,0.2377,128.14,0.2377,128.18,0.5,0.8,1
541,399529.340,3875879.796,1.249,0.2377,128.38,0.2377,128.42,0.3,0.6,1
542,399529.510,3875879.630,1.25,0.2377,128.62,0.2377,128.66,0.3,0.5,1
543,399529.680,3875879.464,1.252,0.2377,128.85,0.2377,128.89,0.5,0.9,1
544,399529.850,3875879.298,1.255,0.2377,129.09,0.2378,129.13,0.6,1.0,1
545,399530.020,3875879.132,1.257,0.2377,129.33,0.2378,129.37,0.7,1.2,1
546,399530.189,3875878.965,1.259,0.2377,129.57,0.2377,129.61,0.4,0.7,1
547,399530.359,3875878.799,1.26,0.2377,129.81,0.2377,129.85,0.2,0.4,1
548,399530.529,3875878.633,1.26,0.2377,130.04,0.2377,130.08,0.1,0.2,1
549,399530.699,3875878.467,1.26,0.2377,130.28,0.2377,130.32,0.0,0.0,1
550,399530.869,3875878.301,1.26,0.2377,130.52,0.2377,130.56,0.1,0.1,1
551,399531.039,3875878.135,1.262,0.2377,130.76,0.2377,130.8,0.4,0.6,1
552,399531.209,3875877.968,1.265,0.2377,130.99,0.2378,131.03,0.6,1.1,1
553,399531.379,3875877.802,1.269,0.2377,131.23,0.2378,131.27,1.1,1.9,1
554,399531.549,3875877.636,1.273,0.2377,131.47,0.2378,131.51,1.1,1.9,1
555,399531.719,3875877.470,1.278,0.2377,131.71,0.2378,131.75,1.1,1.9,1
556,399531.889,3875877.304,1.282,0.2377,131.95,0.2378,131.98,0.9,1.5,1
557,399532.059,3875877.137,1.284,0.2377,132.18,0.2378,132.22,0.6,1.1,1
558,399532.229,3875876.971,1.285,0.2377,132.42,0.2377,132.46,0.2,0.4,1
559,399532.398,3875876.805,1.284,0.2377,132.66,0.2377,132.7,0.2,0.3,1
560,399532.568,3875876.639,1.283,0.2377,132.9,0.2377,132.94,0.3,0.6,1
561,399532.738,3875876.473,1.282,0.2377,133.13,0.2377,133.17,0.2,0.4,1
562,399532.908,3875876.307,1.282,0.2377,133.37,0.2377,133.41,0.1,0.2,1
563,399533.078,3875876.140,1.282,0.2377,133.61,0.2377,133.65,0.1,0.2,1
564,399533.248,3875875.974,1.283,0.2377,133.85,0.2377,133.89,0.3,0.4,1
565,399533.418,3875875.808,1.284,0.2377,134.08,0.2377,134.12,0.4,0.6,1
566,399533.588,3875875.642,1.285,0.2377,134.32,0.2377,134.36,0.2,0.3,1
567,399533.758,3875875.476,1.285,0.2377,134.56,0.2377,134.6,0.0,0.0,1
568,399533.928,3875875.309,1.284,0.2377,134.8,0.2377,134.84,0.2,0.4,1
569,399534.098,3875875.143,1.284,0.2377,135.04,0.2377,135.08,0.0,0.0,1
570,399534.268,3875874.977,1.285,0.2377,135.27,0.2377,135.31,0.1,0.2,1
571,399534.438,3875874.811,1.287,0.2377,135.51,0.2377,135.55,0.5,0.8,1
572,399534.607,3875874.645,1.289,0.2377,135.75,0.2378,135.79,0.6,1.0,1
573,399534.777,3875874.479,1.292,0.2377,135.99,0.2378,136.03,0.7,1.2,1
574,399534.947,3875874.312,1.295,0.2377,136.22,0.2378,136.26,0.7,1.3,1
575,399535.117,3875874.146,1.298,0.2377,136.46,0.2378,136.5,0.8,1.4,1
576,399535.287,3875873.980,1.303,0.2377,136.7,0.2378,136.74,1.0,1.8,1
577,399535.457,3875873.814,1.307,0.2377,136.94,0.2378,136.98,1.0,1.8,1
578,399535.627,3875873.648,1.311,0.2377,137.18,0.2378,137.22,1.0,1.8,1
579,399535.797,3875873.482,1.314,0.2377,137.41,0.2378,137.45,0.8,1.4,1
580,399535.967,3875873.315,1.317,0.2377,137.65,0.2378,137.69,0.6,1.1,1
581,399536.137,3875873.149,1.319,0.2377,137.89,0.2377,137.93,0.4,0.7,1
582,399536.307,3875872.983,1.32,0.2377,138.13,0.2377,138.17,0.3,0.6,1
583,399536.477,3875872.817,1.322,0.2377,138.36,0.2377,138.4,0.4,0.6,1
584,399536.647,3875872.651,1.323,0.2377,138.6,0.2377,138.64,0.5,0.8,1
585,399536.816,3875872.484,1.326,0.2377,138.84,0.2378,138.88,0.7,1.2,1
586,399536.986,3875872.318,1.329,0.2377,139.08,0.2378,139.12,0.7,1.2,1
587,399537.156,3875872.152,1.331,0.2377,139.32,0.2377,139.36,0.4,0.7,1
588,399537.326,3875871.986,1.332,0.2377,139.55,0.2377,139.59,0.2,0.4,1
589,399537.496,3875871.820,1.332,0.2377,139.79,0.2377,139.83,0.0,0.0,1
590,399537.666,3875871.654,1.332,0.2377,140.03,0.2377,140.07,0.1,0.3,1
591,399537.836,3875871.487,1.334,0.2377,140.27,0.2377,140.31,0.3,0.6,1
592,399538.006,3875871.321,1.335,0.2377,140.5,0.2377,140.54,0.3,0.6,1
593,399538.176,3875871.155,1.335,0.2377,140.74,0.2377,140.78,0.1,0.2,1
594,399538.346,3875870.989,1.332,0.2377,140.98,0.2378,141.02,0.6,1.1,1
595,399538.516,3875870.823,1.328,0.2377,141.22,0.2378,141.26,0.9,1.6,1
596,399538.686,3875870.656,1.325,0.2377,141.45,0.2378,141.49,0.9,1.5,1
597,399538.856,3875870.490,1.323,0.2377,141.69,0.2377,141.73,0.4,0.8,1
598,399539.025,3875870.324,1.323,0.2377,141.93,0.2377,141.97,0.0,0.1,1
599,399539.195,3875870.158,1.325,0.2377,142.17,0.2377,142.21,0.5,1.0,1
600,399539.365,3875869.992,1.329,0.2377,142.41,0.2378,142.45,0.9,1.7,1
601,399539.535,3875869.826,1.334,0.2377,142.64,0.2378,142.68,1.1,2.0,1
602,399539.705,3875869.659,1.339,0.2377,142.88,0.2378,142.92,1.2,2.0,1
603,399539.875,3875869.493,1.342,0.2377,143.12,0.2378,143.16,0.9,1.6,1
604,399540.045,3875869.327,1.345,0.2377,143.36,0.2378,143.4,0.7,1.3,1
605,399540.215,3875869.161,1.347,0.2377,143.59,0.2377,143.63,0.4,0.7,1
606,399540.385,3875868.995,1.348,0.2377,143.83,0.2377,143.87,0.1,0.2,1
607,399540.555,3875868.828,1.347,0.2377,144.07,0.2377,144.11,0.1,0.2,1
608,399540.725,3875868.662,1.346,0.2377,144.31,0.2377,144.35,0.2,0.4,1
609,399540.895,3875868.496,1.345,0.2377,144.55,0.2377,144.59,0.3,0.6,1
610,399541.065,3875868.330,1.344,0.2377,144.78,0.2377,144.82,0.2,0.4,1
611,399541.234,3875868.164,1.344,0.2377,145.02,0.2377,145.06,0.1,0.2,1
612,399541.404,3875867.998,1.344,0.2377,145.26,0.2377,145.3,0.1,0.1,1
613,399541.574,3875867.831,1.345,0.2377,145.5,0.2377,145.54,0.3,0.5,1
614,399541.744,3875867.665,1.347,0.2377,145.73,0.2377,145.77,0.4,0.6,1
615,399541.914,3875867.499,1.348,0.2377,145.97,0.2377,146.01,0.4,0.7,1
616,399542.084,3875867.333,1.351,0.2377,146.21,0.2378,146.25,0.6,1.0,1
617,399542.254,3875867.167,1.355,0.2377,146.45,0.2378,146.49,0.9,1.6,1
